plan_a,seed_a,plan_b,seed_b,K,distance_a,distance_b,relative_cost_gap,route_len_profile_gap,route_delivery_profile_gap,exact_route_len_multiset_match,delta_frac,mean_extra_units_a,mean_extra_units_b,abs_mean_extra_units_gap,p_need_two_a,p_need_two_b,abs_p_need_two_gap,p_need_at_most_one_a,p_need_at_most_one_b,abs_p_need_at_most_one_gap,p_zero_a,p_zero_b,abs_p_zero_gap,mean_absorbed_workload_frac_a,mean_absorbed_workload_frac_b,abs_mean_absorbed_workload_frac_gap,mean_residual_workload_frac_a,mean_residual_workload_frac_b,abs_mean_residual_workload_frac_gap,both_sub_mean_extra_units_a,both_sub_mean_extra_units_b,abs_both_sub_mean_extra_units_gap,both_sub_p_need_two_a,both_sub_p_need_two_b,abs_both_sub_p_need_two_gap,both_sub_p_need_at_most_one_a,both_sub_p_need_at_most_one_b,abs_both_sub_p_need_at_most_one_gap,both_sub_p_zero_a,both_sub_p_zero_b,abs_both_sub_p_zero_gap,both_sub_mean_absorbed_workload_frac_a,both_sub_mean_absorbed_workload_frac_b,abs_both_sub_mean_absorbed_workload_frac_gap,both_sub_mean_residual_workload_frac_a,both_sub_mean_residual_workload_frac_b,abs_both_sub_mean_residual_workload_frac_gap
21,10,25,12,8,1274465.0,1270292.0,0.0032850714638838945,1.75,9.350000000000005,0,0.2,1.25,1.2857142857142858,0.03571428571428581,0.35714285714285715,0.32142857142857145,0.0357142857142857,0.6428571428571429,0.6785714285714286,0.0357142857142857,0.10714285714285714,0.03571428571428571,0.07142857142857142,0.37365528164279693,0.42533487350960286,0.05167959186680593,0.626344718357203,0.574665126490397,0.05167959186680593,2.0,1.6,0.3999999999999999,1.0,0.6,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.19343594968437822,0.3039301020458026,0.1104941523614244,0.806564050315622,0.6960698979541974,0.11049415236142457
21,10,27,13,8,1274465.0,1270571.0,0.003064763795175555,1.5,7.324999999999996,0,0.2,1.25,1.25,0.0,0.35714285714285715,0.32142857142857145,0.0357142857142857,0.6428571428571429,0.6785714285714286,0.0357142857142857,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.37365528164279693,0.38496159354861953,0.011306311905822597,0.626344718357203,0.6150384064513804,0.011306311905822541,2.0,1.6,0.3999999999999999,1.0,0.6,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.19343594968437822,0.2632366654410493,0.06980071575667107,0.806564050315622,0.7367633345589508,0.06980071575667113
21,10,29,14,8,1274465.0,1263846.0,0.008402131272322736,1.5,3.8999999999999897,0,0.2,1.25,1.2142857142857142,0.03571428571428581,0.35714285714285715,0.32142857142857145,0.0357142857142857,0.6428571428571429,0.6785714285714286,0.0357142857142857,0.10714285714285714,0.10714285714285714,0.0,0.37365528164279693,0.42722705645446774,0.0535717748116708,0.626344718357203,0.5727729435455322,0.05357177481167075,2.0,1.9,0.10000000000000009,1.0,0.9,0.09999999999999998,0.0,0.1,0.1,0.0,0.0,0.0,0.19343594968437822,0.22992304296498137,0.03648709328060315,0.806564050315622,0.7700769570350186,0.0364870932806034
21,10,31,15,8,1274465.0,1266770.0,0.006074504448321322,1.25,3.8999999999999906,0,0.2,1.25,1.2142857142857142,0.03571428571428581,0.35714285714285715,0.32142857142857145,0.0357142857142857,0.6428571428571429,0.6785714285714286,0.0357142857142857,0.10714285714285714,0.10714285714285714,0.0,0.37365528164279693,0.41825976417769367,0.04460448253489674,0.626344718357203,0.5817402358223063,0.04460448253489668,2.0,1.9,0.10000000000000009,1.0,0.9,0.09999999999999998,0.0,0.1,0.1,0.0,0.0,0.0,0.19343594968437822,0.24437510360888806,0.050939153924509845,0.806564050315622,0.755624896391112,0.05093915392450998
21,10,33,16,8,1274465.0,1270167.0,0.0033838070112040385,1.75,8.12500000000001,0,0.2,1.25,1.25,0.0,0.35714285714285715,0.32142857142857145,0.0357142857142857,0.6428571428571429,0.6785714285714286,0.0357142857142857,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.37365528164279693,0.4302807025779582,0.056625420935161264,0.626344718357203,0.5697192974220419,0.0566254209351611,2.0,1.6,0.3999999999999999,1.0,0.6,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.19343594968437822,0.3190775776345557,0.12564162795017747,0.806564050315622,0.6809224223654443,0.12564162795017764
21,10,35,17,8,1274465.0,1266542.0,0.0062556156842805055,1.5,7.950000000000009,0,0.2,1.25,1.25,0.0,0.35714285714285715,0.32142857142857145,0.0357142857142857,0.6428571428571429,0.6785714285714286,0.0357142857142857,0.10714285714285714,0.07142857142857142,0.03571428571428571,0.37365528164279693,0.39645802347989817,0.022802741837101237,0.626344718357203,0.6035419765201019,0.02280274183710107,2.0,1.6,0.3999999999999999,1.0,0.6,0.4,0.0,0.4,0.4,0.0,0.0,0.0,0.19343594968437822,0.2823573654458109,0.0889214157614327,0.806564050315622,0.7176426345541891,0.08892141576143286
21,10,37,18,8,1274465.0,1260993.0,0.010683643763288139,1.0,5.249999999999998,0,0.2,1.25,1.2142857142857142,0.03571428571428581,0.35714285714285715,0.32142857142857145,0.0357142857142857,0.6428571428571429,0.6785714285714286,0.0357142857142857,0.10714285714285714,0.10714285714285714,0.0,0.37365528164279693,0.43725873644523344,0.06360345480243651,0.626344718357203,0.5627412635547666,0.06360345480243634,2.0,1.9,0.10000000000000009,1.0,0.9,0.09999999999999998,0.0,0.1,0.1,0.0,0.0,0.0,0.19343594968437822,0.265348764706907,0.07191281502252878,0.806564050315622,0.734651235293093,0.071912815022529
22,11,24,12,7,1240913.0,1261586.0,0.016659507959059176,0.8571428571428571,6.342857142857142,0,0.2,1.4761904761904763,1.619047619047619,0.1428571428571428,0.47619047619047616,0.6190476190476191,0.1428571428571429,0.5238095238095238,0.38095238095238093,0.1428571428571429,0.0,0.0,0.0,0.2517676421994196,0.20057965402799643,0.05118798817142317,0.7482323578005803,0.7994203459720035,0.05118798817142323,2.0,1.6666666666666667,0.33333333333333326,1.0,0.6666666666666666,0.33333333333333337,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.1738681817602041,0.2005099243973597,0.026641742637155602,0.8261318182397959,0.7994900756026401,0.026641742637155796
22,11,26,13,7,1240913.0,1251866.0,0.008826565601295175,1.1428571428571428,3.8857142857142812,0,0.2,1.4761904761904763,1.619047619047619,0.1428571428571428,0.47619047619047616,0.6190476190476191,0.1428571428571429,0.5238095238095238,0.38095238095238093,0.1428571428571429,0.0,0.0,0.0,0.2517676421994196,0.18717126015080768,0.06459638204861193,0.7482323578005803,0.8128287398491922,0.06459638204861196,2.0,1.6666666666666667,0.33333333333333326,1.0,0.6666666666666666,0.33333333333333337,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.1738681817602041,0.17040111015229228,0.0034670716079118202,0.8261318182397959,0.8295988898477077,0.0034670716079118202
22,11,28,14,7,1240913.0,1244175.0,0.0026287096678010466,1.7142857142857142,10.199999999999989,0,0.2,1.4761904761904763,1.5238095238095237,0.04761904761904745,0.47619047619047616,0.5238095238095238,0.04761904761904767,0.5238095238095238,0.47619047619047616,0.04761904761904767,0.0,0.0,0.0,0.2517676421994196,0.32739689143498746,0.07562924923556785,0.7482323578005803,0.6726031085650126,0.07562924923556769,2.0,1.7333333333333334,0.2666666666666666,1.0,0.7333333333333333,0.2666666666666667,0.0,0.26666666666666666,0.26666666666666666,0.0,0.0,0.0,0.1738681817602041,0.2732937365632947,0.0994255548030906,0.8261318182397959,0.7267062634367054,0.09942555480309045
