plan_id,seed,split_level,K,distance,delta_frac,lost_route_idx,lost_route_len,lost_route_cost,lost_workload,fully_absorbable,extra_units,max_absorbed_customers,absorbed_customer_frac,max_absorbed_workload,absorbed_workload_frac,min_full_absorption_delta,feasible_block_insertions,lost_route
13,4,1,7,1281914.0,0.2,2,18,98224.0,202.3,0,1,8,0.4444444444444444,78.6,0.38853188334157185,,71,89 85 59 67 62 96 22 53 83 6 86 80 46 91 33 15 20 61
13,4,1,7,1281914.0,0.2,3,14,283642.0,194.6,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26
13,4,1,7,1281914.0,0.2,4,19,204004.0,201.10000000000002,0,1,11,0.5789473684210527,92.7,0.460964694181999,,78,35 98 7 69 16 81 41 99 95 44 97 84 30 27 45 36 21 49 13
13,4,1,7,1281914.0,0.2,5,1,49534.0,10.3,1,0,1,1.0,10.3,1.0,30615.0,2,50
13,4,1,7,1281914.0,0.2,6,23,397766.0,231.3,0,1,4,0.17391304347826086,20.8,0.08992650237786425,,18,90 8 29 66 71 10 64 82 12 77 87 32 24 74 47 51 100 34 48 1 56 93 72
13,4,1,7,1281914.0,0.4,0,7,35265.0,81.60000000000001,1,0,7,1.0,81.60000000000001,1.0,19966.0,69,18 88 43 17 37 68 2
13,4,1,7,1281914.0,0.4,1,18,213479.0,217.70000000000002,0,1,9,0.5,69.2,0.31786862655029857,,71,75 78 31 58 28 94 4 38 5 19 70 11 23 39 79 57 73 63
13,4,1,7,1281914.0,0.4,2,18,98224.0,202.3,0,1,11,0.6111111111111112,119.10000000000001,0.5887296094908552,,98,89 85 59 67 62 96 22 53 83 6 86 80 46 91 33 15 20 61
13,4,1,7,1281914.0,0.4,3,14,283642.0,194.6,0,1,3,0.21428571428571427,49.599999999999994,0.25488180883864336,,7,25 9 55 14 54 76 92 40 42 65 52 3 60 26
13,4,1,7,1281914.0,0.4,4,19,204004.0,201.10000000000002,0,1,14,0.7368421052631579,138.9,0.6907011437095971,,151,35 98 7 69 16 81 41 99 95 44 97 84 30 27 45 36 21 49 13
13,4,1,7,1281914.0,0.4,5,1,49534.0,10.3,1,0,1,1.0,10.3,1.0,22042.0,3,50
13,4,1,7,1281914.0,0.4,6,23,397766.0,231.3,0,1,8,0.34782608695652173,62.800000000000004,0.27150886294855164,,53,90 8 29 66 71 10 64 82 12 77 87 32 24 74 47 51 100 34 48 1 56 93 72
14,4,2,8,1291704.0,0.05,0,7,35265.0,81.60000000000001,0,1,5,0.7142857142857143,55.699999999999996,0.6825980392156862,,23,18 88 43 17 37 68 2
14,4,2,8,1291704.0,0.05,1,18,213479.0,217.70000000000002,0,1,0,0.0,0.0,0.0,,0,75 78 31 58 28 94 4 38 5 19 70 11 23 39 79 57 73 63
14,4,2,8,1291704.0,0.05,2,1,12272.0,10.899999999999999,1,0,1,1.0,10.899999999999999,1.0,1916.0,4,89
14,4,2,8,1291704.0,0.05,3,17,95742.0,191.4,0,1,5,0.29411764705882354,42.1,0.2199582027168234,,18,62 22 53 83 6 86 80 96 67 59 85 46 91 33 15 20 61
14,4,2,8,1291704.0,0.05,4,14,283642.0,194.6,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26
14,4,2,8,1291704.0,0.05,5,19,204004.0,201.10000000000002,0,1,3,0.15789473684210525,22.0,0.10939830929885627,,8,35 98 7 69 16 81 41 99 95 44 97 84 30 27 45 36 21 49 13
14,4,2,8,1291704.0,0.05,6,1,49534.0,10.3,0,1,0,0.0,0.0,0.0,,0,50
14,4,2,8,1291704.0,0.05,7,23,397766.0,231.3,0,1,2,0.08695652173913043,4.5,0.019455252918287938,,7,90 8 29 66 71 10 64 82 12 77 87 32 24 74 47 51 100 34 48 1 56 93 72
14,4,2,8,1291704.0,0.1,0,7,35265.0,81.60000000000001,0,1,6,0.8571428571428571,59.9,0.7340686274509803,,32,18 88 43 17 37 68 2
14,4,2,8,1291704.0,0.1,1,18,213479.0,217.70000000000002,0,1,1,0.05555555555555555,18.5,0.0849793293523197,,3,75 78 31 58 28 94 4 38 5 19 70 11 23 39 79 57 73 63
14,4,2,8,1291704.0,0.1,2,1,12272.0,10.899999999999999,1,0,1,1.0,10.899999999999999,1.0,1916.0,4,89
14,4,2,8,1291704.0,0.1,3,17,95742.0,191.4,0,1,6,0.35294117647058826,58.7,0.306687565308255,,33,62 22 53 83 6 86 80 96 67 59 85 46 91 33 15 20 61
14,4,2,8,1291704.0,0.1,4,14,283642.0,194.6,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26
14,4,2,8,1291704.0,0.1,5,19,204004.0,201.10000000000002,0,1,8,0.42105263157894735,66.3,0.32968672302337143,,39,35 98 7 69 16 81 41 99 95 44 97 84 30 27 45 36 21 49 13
14,4,2,8,1291704.0,0.1,6,1,49534.0,10.3,0,1,0,0.0,0.0,0.0,,0,50
14,4,2,8,1291704.0,0.1,7,23,397766.0,231.3,0,1,4,0.17391304347826086,20.799999999999997,0.08992650237786423,,11,90 8 29 66 71 10 64 82 12 77 87 32 24 74 47 51 100 34 48 1 56 93 72
14,4,2,8,1291704.0,0.2,0,7,35265.0,81.60000000000001,1,0,7,1.0,81.60000000000001,1.0,22320.0,51,18 88 43 17 37 68 2
14,4,2,8,1291704.0,0.2,1,18,213479.0,217.70000000000002,0,1,4,0.2222222222222222,19.6,0.09003215434083602,,21,75 78 31 58 28 94 4 38 5 19 70 11 23 39 79 57 73 63
14,4,2,8,1291704.0,0.2,2,1,12272.0,10.899999999999999,1,0,1,1.0,10.899999999999999,1.0,1916.0,4,89
14,4,2,8,1291704.0,0.2,3,17,95742.0,191.4,0,1,8,0.47058823529411764,74.2,0.3876698014629049,,65,62 22 53 83 6 86 80 96 67 59 85 46 91 33 15 20 61
14,4,2,8,1291704.0,0.2,4,14,283642.0,194.6,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26
14,4,2,8,1291704.0,0.2,5,19,204004.0,201.10000000000002,0,1,11,0.5789473684210527,102.5,0.5096966683242168,,85,35 98 7 69 16 81 41 99 95 44 97 84 30 27 45 36 21 49 13
14,4,2,8,1291704.0,0.2,6,1,49534.0,10.3,1,0,1,1.0,10.3,1.0,30615.0,2,50
14,4,2,8,1291704.0,0.2,7,23,397766.0,231.3,0,1,4,0.17391304347826086,20.8,0.08992650237786425,,18,90 8 29 66 71 10 64 82 12 77 87 32 24 74 47 51 100 34 48 1 56 93 72
14,4,2,8,1291704.0,0.4,0,7,35265.0,81.60000000000001,1,0,7,1.0,81.60000000000001,1.0,19966.0,72,18 88 43 17 37 68 2
14,4,2,8,1291704.0,0.4,1,18,213479.0,217.70000000000002,0,1,9,0.5,69.2,0.31786862655029857,,64,75 78 31 58 28 94 4 38 5 19 70 11 23 39 79 57 73 63
14,4,2,8,1291704.0,0.4,2,1,12272.0,10.899999999999999,1,0,1,1.0,10.899999999999999,1.0,1916.0,5,89
14,4,2,8,1291704.0,0.4,3,17,95742.0,191.4,0,1,11,0.6470588235294118,106.9,0.5585161964472309,,87,62 22 53 83 6 86 80 96 67 59 85 46 91 33 15 20 61
14,4,2,8,1291704.0,0.4,4,14,283642.0,194.6,0,1,3,0.21428571428571427,49.599999999999994,0.25488180883864336,,7,25 9 55 14 54 76 92 40 42 65 52 3 60 26
14,4,2,8,1291704.0,0.4,5,19,204004.0,201.10000000000002,0,1,14,0.7368421052631579,148.9,0.74042764793635,,164,35 98 7 69 16 81 41 99 95 44 97 84 30 27 45 36 21 49 13
14,4,2,8,1291704.0,0.4,6,1,49534.0,10.3,1,0,1,1.0,10.3,1.0,22042.0,3,50
14,4,2,8,1291704.0,0.4,7,23,397766.0,231.3,0,1,8,0.34782608695652173,62.800000000000004,0.27150886294855164,,53,90 8 29 66 71 10 64 82 12 77 87 32 24 74 47 51 100 34 48 1 56 93 72
15,5,0,6,1223304.0,0.05,0,1,9956.0,10.0,0,1,0,0.0,0.0,0.0,,0,18
15,5,0,6,1223304.0,0.05,1,20,191592.0,225.9,0,1,1,0.05,2.8,0.012394864984506418,,2,89 72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 62
15,5,0,6,1223304.0,0.05,2,19,132854.0,227.3,0,1,0,0.0,0.0,0.0,,0,88 20 61 15 91 33 90 50 93 80 86 6 83 53 22 96 67 59 85
15,5,0,6,1223304.0,0.05,3,15,285447.0,210.0,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
15,5,0,6,1223304.0,0.05,4,23,210683.0,235.60000000000002,0,1,1,0.043478260869565216,2.7,0.011460101867572155,,2,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 13
15,5,0,6,1223304.0,0.05,5,22,392772.0,230.1,0,1,0,0.0,0.0,0.0,,0,75 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
15,5,0,6,1223304.0,0.1,0,1,9956.0,10.0,0,1,0,0.0,0.0,0.0,,0,18
15,5,0,6,1223304.0,0.1,1,20,191592.0,225.9,0,1,1,0.05,3.0,0.013280212483399735,,3,89 72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 62
15,5,0,6,1223304.0,0.1,2,19,132854.0,227.3,0,1,1,0.05263157894736842,2.1,0.009238891333040036,,1,88 20 61 15 91 33 90 50 93 80 86 6 83 53 22 96 67 59 85
15,5,0,6,1223304.0,0.1,3,15,285447.0,210.0,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
15,5,0,6,1223304.0,0.1,4,23,210683.0,235.60000000000002,0,1,1,0.043478260869565216,3.3,0.014006791171477078,,4,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 13
15,5,0,6,1223304.0,0.1,5,22,392772.0,230.1,0,1,0,0.0,0.0,0.0,,0,75 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
15,5,0,6,1223304.0,0.2,0,1,9956.0,10.0,0,1,0,0.0,0.0,0.0,,0,18
15,5,0,6,1223304.0,0.2,1,20,191592.0,225.9,0,1,1,0.05,3.6,0.01593625498007968,,6,89 72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 62
15,5,0,6,1223304.0,0.2,2,19,132854.0,227.3,0,1,1,0.05263157894736842,2.1,0.009238891333040036,,1,88 20 61 15 91 33 90 50 93 80 86 6 83 53 22 96 67 59 85
15,5,0,6,1223304.0,0.2,3,15,285447.0,210.0,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
15,5,0,6,1223304.0,0.2,4,23,210683.0,235.60000000000002,0,1,1,0.043478260869565216,3.3,0.014006791171477078,,4,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 13
15,5,0,6,1223304.0,0.2,5,22,392772.0,230.1,0,1,0,0.0,0.0,0.0,,0,75 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
15,5,0,6,1223304.0,0.4,0,1,9956.0,10.0,0,1,0,0.0,0.0,0.0,,0,18
15,5,0,6,1223304.0,0.4,1,20,191592.0,225.9,0,1,1,0.05,3.6,0.01593625498007968,,6,89 72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 62
15,5,0,6,1223304.0,0.4,2,19,132854.0,227.3,0,1,1,0.05263157894736842,2.1,0.009238891333040036,,1,88 20 61 15 91 33 90 50 93 80 86 6 83 53 22 96 67 59 85
15,5,0,6,1223304.0,0.4,3,15,285447.0,210.0,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
15,5,0,6,1223304.0,0.4,4,23,210683.0,235.60000000000002,0,1,1,0.043478260869565216,3.3,0.014006791171477078,,4,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 13
15,5,0,6,1223304.0,0.4,5,22,392772.0,230.1,0,1,1,0.045454545454545456,2.8,0.012168622338113864,,1,75 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
16,5,1,7,1232474.0,0.05,0,1,9956.0,10.0,1,0,1,1.0,10.0,1.0,429.0,1,18
16,5,1,7,1232474.0,0.05,1,1,12272.0,10.899999999999999,0,1,0,0.0,0.0,0.0,,0,89
16,5,1,7,1232474.0,0.05,2,20,193667.0,225.70000000000002,0,1,2,0.1,13.5,0.05981391227292866,,5,72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 83 62
16,5,1,7,1232474.0,0.05,3,18,127677.0,216.60000000000002,0,1,0,0.0,0.0,0.0,,0,88 20 61 15 91 33 90 50 93 80 86 6 22 53 96 67 59 85
16,5,1,7,1232474.0,0.05,4,15,285447.0,210.0,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
16,5,1,7,1232474.0,0.05,5,23,210683.0,235.60000000000002,0,1,4,0.17391304347826086,12.2,0.051782682512733436,,16,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 13
16,5,1,7,1232474.0,0.05,6,22,392772.0,230.1,0,1,0,0.0,0.0,0.0,,0,75 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
16,5,1,7,1232474.0,0.1,0,1,9956.0,10.0,1,0,1,1.0,10.0,1.0,429.0,1,18
16,5,1,7,1232474.0,0.1,1,1,12272.0,10.899999999999999,0,1,0,0.0,0.0,0.0,,0,89
16,5,1,7,1232474.0,0.1,2,20,193667.0,225.70000000000002,0,1,2,0.1,13.7,0.060700044306601676,,7,72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 83 62
16,5,1,7,1232474.0,0.1,3,18,127677.0,216.60000000000002,0,1,1,0.05555555555555555,2.1,0.009695290858725761,,2,88 20 61 15 91 33 90 50 93 80 86 6 22 53 96 67 59 85
16,5,1,7,1232474.0,0.1,4,15,285447.0,210.0,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
16,5,1,7,1232474.0,0.1,5,23,210683.0,235.60000000000002,0,1,5,0.21739130434782608,14.7,0.06239388794567062,,23,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 13
16,5,1,7,1232474.0,0.1,6,22,392772.0,230.1,0,1,0,0.0,0.0,0.0,,0,75 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
16,5,1,7,1232474.0,0.2,0,1,9956.0,10.0,1,0,1,1.0,10.0,1.0,429.0,1,18
16,5,1,7,1232474.0,0.2,1,1,12272.0,10.899999999999999,0,1,0,0.0,0.0,0.0,,0,89
16,5,1,7,1232474.0,0.2,2,20,193667.0,225.70000000000002,0,1,3,0.15,11.9,0.052724856003544526,,13,72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 83 62
16,5,1,7,1232474.0,0.2,3,18,127677.0,216.60000000000002,0,1,1,0.05555555555555555,2.1,0.009695290858725761,,2,88 20 61 15 91 33 90 50 93 80 86 6 22 53 96 67 59 85
16,5,1,7,1232474.0,0.2,4,15,285447.0,210.0,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
16,5,1,7,1232474.0,0.2,5,23,210683.0,235.60000000000002,0,1,5,0.21739130434782608,14.7,0.06239388794567062,,24,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 13
16,5,1,7,1232474.0,0.2,6,22,392772.0,230.1,0,1,1,0.045454545454545456,2.8,0.012168622338113864,,1,75 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
16,5,1,7,1232474.0,0.4,0,1,9956.0,10.0,1,0,1,1.0,10.0,1.0,429.0,1,18
16,5,1,7,1232474.0,0.4,1,1,12272.0,10.899999999999999,0,1,0,0.0,0.0,0.0,,0,89
16,5,1,7,1232474.0,0.4,2,20,193667.0,225.70000000000002,0,1,3,0.15,12.499999999999998,0.05538325210456357,,20,72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 83 62
16,5,1,7,1232474.0,0.4,3,18,127677.0,216.60000000000002,0,1,1,0.05555555555555555,2.1,0.009695290858725761,,2,88 20 61 15 91 33 90 50 93 80 86 6 22 53 96 67 59 85
16,5,1,7,1232474.0,0.4,4,15,285447.0,210.0,0,1,0,0.0,0.0,0.0,,0,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
16,5,1,7,1232474.0,0.4,5,23,210683.0,235.60000000000002,0,1,5,0.21739130434782608,14.7,0.06239388794567062,,25,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 13
16,5,1,7,1232474.0,0.4,6,22,392772.0,230.1,0,1,2,0.09090909090909091,8.6,0.03737505432420687,,4,75 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
17,5,2,8,1305317.0,0.05,0,1,9956.0,10.0,1,0,1,1.0,10.0,1.0,429.0,1,18
17,5,2,8,1305317.0,0.05,1,20,191592.0,225.9,0,1,4,0.2,22.0,0.09738822487826472,,9,89 72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 62
17,5,2,8,1305317.0,0.05,2,16,110208.0,204.0,0,1,1,0.0625,13.5,0.0661764705882353,,1,88 20 15 33 91 93 80 86 6 83 53 22 96 67 59 85
17,5,2,8,1305317.0,0.05,3,15,285447.0,210.0,0,1,1,0.06666666666666667,15.4,0.07333333333333333,,1,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
17,5,2,8,1305317.0,0.05,4,23,209748.0,233.20000000000002,0,1,5,0.21739130434782608,22.9,0.09819897084048027,,22,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 61
17,5,2,8,1305317.0,0.05,5,1,21472.0,13.3,0,1,0,0.0,0.0,0.0,,0,13
17,5,2,8,1305317.0,0.05,6,2,83765.0,13.100000000000001,0,1,0,0.0,0.0,0.0,,0,50 75
17,5,2,8,1305317.0,0.05,7,22,393129.0,229.4,0,1,1,0.045454545454545456,2.1,0.00915431560592851,,2,90 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
17,5,2,8,1305317.0,0.1,0,1,9956.0,10.0,1,0,1,1.0,10.0,1.0,429.0,2,18
17,5,2,8,1305317.0,0.1,1,20,191592.0,225.9,0,1,5,0.25,25.0,0.11066843736166446,,15,89 72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 62
17,5,2,8,1305317.0,0.1,2,16,110208.0,204.0,0,1,2,0.125,18.7,0.09166666666666666,,5,88 20 15 33 91 93 80 86 6 83 53 22 96 67 59 85
17,5,2,8,1305317.0,0.1,3,15,285447.0,210.0,0,1,1,0.06666666666666667,15.4,0.07333333333333333,,1,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
17,5,2,8,1305317.0,0.1,4,23,209748.0,233.20000000000002,0,1,8,0.34782608695652173,42.4,0.1818181818181818,,49,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 61
17,5,2,8,1305317.0,0.1,5,1,21472.0,13.3,1,0,1,1.0,13.3,1.0,6468.0,1,13
17,5,2,8,1305317.0,0.1,6,2,83765.0,13.100000000000001,0,1,0,0.0,0.0,0.0,,0,50 75
17,5,2,8,1305317.0,0.1,7,22,393129.0,229.4,0,1,1,0.045454545454545456,2.1,0.00915431560592851,,4,90 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
17,5,2,8,1305317.0,0.2,0,1,9956.0,10.0,1,0,1,1.0,10.0,1.0,429.0,2,18
17,5,2,8,1305317.0,0.2,1,20,191592.0,225.9,0,1,5,0.25,25.8,0.11420982735723771,,21,89 72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 62
17,5,2,8,1305317.0,0.2,2,16,110208.0,204.0,0,1,3,0.1875,32.7,0.16029411764705884,,14,88 20 15 33 91 93 80 86 6 83 53 22 96 67 59 85
17,5,2,8,1305317.0,0.2,3,15,285447.0,210.0,0,1,1,0.06666666666666667,15.4,0.07333333333333333,,2,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
17,5,2,8,1305317.0,0.2,4,23,209748.0,233.20000000000002,0,1,11,0.4782608695652174,88.0,0.3773584905660377,,97,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 61
17,5,2,8,1305317.0,0.2,5,1,21472.0,13.3,1,0,1,1.0,13.3,1.0,6468.0,2,13
17,5,2,8,1305317.0,0.2,6,2,83765.0,13.100000000000001,0,1,1,0.5,10.3,0.7862595419847328,,1,50 75
17,5,2,8,1305317.0,0.2,7,22,393129.0,229.4,0,1,1,0.045454545454545456,2.1,0.00915431560592851,,4,90 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
17,5,2,8,1305317.0,0.4,0,1,9956.0,10.0,1,0,1,1.0,10.0,1.0,429.0,3,18
17,5,2,8,1305317.0,0.4,1,20,191592.0,225.9,0,1,8,0.4,44.699999999999996,0.197875166002656,,53,89 72 46 31 94 58 28 4 38 5 79 39 73 63 57 11 23 19 70 62
17,5,2,8,1305317.0,0.4,2,16,110208.0,204.0,0,1,6,0.375,75.8,0.3715686274509804,,50,88 20 15 33 91 93 80 86 6 83 53 22 96 67 59 85
17,5,2,8,1305317.0,0.4,3,15,285447.0,210.0,0,1,2,0.13333333333333333,35.8,0.17047619047619048,,3,25 9 55 14 54 76 92 40 42 65 52 3 60 26 2
17,5,2,8,1305317.0,0.4,4,23,209748.0,233.20000000000002,0,1,15,0.6521739130434783,139.70000000000002,0.5990566037735849,,152,68 37 17 43 35 98 81 16 69 7 41 99 95 44 97 84 30 27 45 36 21 49 61
17,5,2,8,1305317.0,0.4,5,1,21472.0,13.3,1,0,1,1.0,13.3,1.0,6468.0,2,13
17,5,2,8,1305317.0,0.4,6,2,83765.0,13.100000000000001,1,0,2,1.0,13.100000000000001,1.0,78587.0,3,50 75
17,5,2,8,1305317.0,0.4,7,22,393129.0,229.4,0,1,2,0.09090909090909091,13.1,0.05710549258936355,,6,90 8 29 66 71 10 64 82 12 77 87 32 24 74 47 48 100 34 51 1 56 78
18,6,0,6,1242246.0,0.05,0,1,12272.0,10.899999999999999,0,1,0,0.0,0.0,0.0,,0,89
18,6,0,6,1242246.0,0.05,1,18,192110.0,225.4,0,1,1,0.05555555555555555,3.0,0.013309671694764862,,1,93 78 31 38 4 28 58 94 5 19 70 11 23 79 39 57 63 73
18,6,0,6,1242246.0,0.05,2,21,134943.0,228.5,0,1,2,0.09523809523809523,4.9,0.021444201312910287,,3,13 20 61 49 15 21 90 33 91 50 85 59 80 86 6 83 53 22 96 67 62
18,6,0,6,1242246.0,0.05,3,17,302697.0,207.9,0,1,1,0.058823529411764705,2.0,0.00962000962000962,,1,25 9 55 14 54 76 92 40 42 65 52 3 60 26 35 68 37
18,6,0,6,1242246.0,0.05,4,20,197837.0,238.8,0,1,2,0.1,6.4,0.02680067001675042,,7,2 17 43 44 98 81 16 7 69 41 99 95 97 30 84 88 27 45 36 18
18,6,0,6,1242246.0,0.05,5,23,402387.0,227.40000000000003,0,1,1,0.043478260869565216,2.4,0.010554089709762531,,1,75 8 29 66 71 10 77 87 32 12 64 82 24 74 47 51 34 100 48 1 56 46 72
18,6,0,6,1242246.0,0.1,0,1,12272.0,10.899999999999999,0,1,0,0.0,0.0,0.0,,0,89
18,6,0,6,1242246.0,0.1,1,18,192110.0,225.4,0,1,1,0.05555555555555555,3.6,0.015971606033717833,,2,93 78 31 38 4 28 58 94 5 19 70 11 23 79 39 57 63 73
18,6,0,6,1242246.0,0.1,2,21,134943.0,228.5,0,1,2,0.09523809523809523,4.9,0.021444201312910287,,4,13 20 61 49 15 21 90 33 91 50 85 59 80 86 6 83 53 22 96 67 62
18,6,0,6,1242246.0,0.1,3,17,302697.0,207.9,0,1,1,0.058823529411764705,2.0,0.00962000962000962,,1,25 9 55 14 54 76 92 40 42 65 52 3 60 26 35 68 37
18,6,0,6,1242246.0,0.1,4,20,197837.0,238.8,0,1,2,0.1,6.4,0.02680067001675042,,7,2 17 43 44 98 81 16 7 69 41 99 95 97 30 84 88 27 45 36 18
18,6,0,6,1242246.0,0.1,5,23,402387.0,227.40000000000003,0,1,1,0.043478260869565216,2.4,0.010554089709762531,,1,75 8 29 66 71 10 77 87 32 12 64 82 24 74 47 51 34 100 48 1 56 46 72
18,6,0,6,1242246.0,0.2,0,1,12272.0,10.899999999999999,0,1,0,0.0,0.0,0.0,,0,89
18,6,0,6,1242246.0,0.2,1,18,192110.0,225.4,0,1,1,0.05555555555555555,3.6,0.015971606033717833,,4,93 78 31 38 4 28 58 94 5 19 70 11 23 79 39 57 63 73
18,6,0,6,1242246.0,0.2,2,21,134943.0,228.5,0,1,2,0.09523809523809523,4.9,0.021444201312910287,,4,13 20 61 49 15 21 90 33 91 50 85 59 80 86 6 83 53 22 96 67 62
18,6,0,6,1242246.0,0.2,3,17,302697.0,207.9,0,1,1,0.058823529411764705,2.0,0.00962000962000962,,1,25 9 55 14 54 76 92 40 42 65 52 3 60 26 35 68 37
18,6,0,6,1242246.0,0.2,4,20,197837.0,238.8,0,1,2,0.1,6.4,0.02680067001675042,,7,2 17 43 44 98 81 16 7 69 41 99 95 97 30 84 88 27 45 36 18
18,6,0,6,1242246.0,0.2,5,23,402387.0,227.40000000000003,0,1,1,0.043478260869565216,2.4,0.010554089709762531,,1,75 8 29 66 71 10 77 87 32 12 64 82 24 74 47 51 34 100 48 1 56 46 72
18,6,0,6,1242246.0,0.4,0,1,12272.0,10.899999999999999,0,1,0,0.0,0.0,0.0,,0,89
18,6,0,6,1242246.0,0.4,1,18,192110.0,225.4,0,1,1,0.05555555555555555,3.6,0.015971606033717833,,4,93 78 31 38 4 28 58 94 5 19 70 11 23 79 39 57 63 73
18,6,0,6,1242246.0,0.4,2,21,134943.0,228.5,0,1,2,0.09523809523809523,4.9,0.021444201312910287,,4,13 20 61 49 15 21 90 33 91 50 85 59 80 86 6 83 53 22 96 67 62
18,6,0,6,1242246.0,0.4,3,17,302697.0,207.9,0,1,1,0.058823529411764705,2.0,0.00962000962000962,,1,25 9 55 14 54 76 92 40 42 65 52 3 60 26 35 68 37
18,6,0,6,1242246.0,0.4,4,20,197837.0,238.8,0,1,2,0.1,6.4,0.02680067001675042,,7,2 17 43 44 98 81 16 7 69 41 99 95 97 30 84 88 27 45 36 18
18,6,0,6,1242246.0,0.4,5,23,402387.0,227.40000000000003,0,1,1,0.043478260869565216,2.4,0.010554089709762531,,1,75 8 29 66 71 10 77 87 32 12 64 82 24 74 47 51 34 100 48 1 56 46 72
19,6,1,7,1256124.0,0.05,0,1,12272.0,10.899999999999999,0,1,0,0.0,0.0,0.0,,0,89
19,6,1,7,1256124.0,0.05,1,18,192110.0,225.4,0,1,1,0.05555555555555555,3.0,0.013309671694764862,,1,93 78 31 38 4 28 58 94 5 19 70 11 23 79 39 57 63 73
19,6,1,7,1256124.0,0.05,2,1,21472.0,13.3,0,1,0,0.0,0.0,0.0,,0,13
19,6,1,7,1256124.0,0.05,3,21,129742.0,217.7,0,1,3,0.14285714285714285,7.3999999999999995,0.03399173174092788,,8,61 20 49 15 21 36 90 33 91 50 85 59 80 86 6 83 53 22 96 67 62
19,6,1,7,1256124.0,0.05,4,17,302697.0,207.9,0,1,1,0.058823529411764705,2.0,0.00962000962000962,,2,25 9 55 14 54 76 92 40 42 65 52 3 60 26 35 68 37
