plan_id,seed,K,distance,delta_frac,lost_a,lost_b,lost_a_len,lost_b_len,lost_a_workload,lost_b_workload,lost_a_substantive,lost_b_substantive,both_substantive,extra_units,need_two_units,need_at_most_one,fully_absorbed,total_customers,absorbed_customers,absorbed_customer_frac,total_delivery,total_pickup,total_workload,absorbed_workload,absorbed_workload_frac,residual_delivery_at_max_work,residual_pickup_at_max_work,residual_workload,residual_workload_frac,one_unit_capacity_feasible,terminal_dp_states,lost_route_a,lost_route_b
1,0,8,1270239.0,0.1,4,7,5,18,56.7,225.39999999999998,0,1,0,1,0,1,0,23,7,0.30434782608695654,187.4,94.7,282.1,78.8,0.27933356965615025,135.8,67.5,203.3,0.7206664303438497,1,32,13 20 49 61 89,63 73 57 79 39 23 11 70 19 5 38 4 28 58 94 31 78 93
1,0,8,1270239.0,0.1,5,6,11,23,127.60000000000001,227.4,1,1,1,2,1,0,0,34,4,0.11764705882352941,228.4,126.6,355.0,28.899999999999995,0.08140845070422534,212.2,113.9,326.1,0.9185915492957747,0,14,85 59 96 80 86 6 83 53 22 67 62,72 46 56 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
1,0,8,1270239.0,0.1,5,7,11,18,127.60000000000001,225.39999999999998,1,1,1,2,1,0,0,29,3,0.10344827586206896,230.5,122.5,353.0,24.19999999999999,0.0685552407932011,216.8,112.0,328.8,0.9314447592067989,0,4,85 59 96 80 86 6 83 53 22 67 62,63 73 57 79 39 23 11 70 19 5 38 4 28 58 94 31 78 93
1,0,8,1270239.0,0.1,6,7,23,18,227.4,225.39999999999998,1,1,1,2,1,0,0,41,3,0.07317073170731707,296.7,156.1,452.79999999999995,26.8,0.05918727915194347,280.6,145.4,425.99999999999994,0.9408127208480566,0,20,72 46 56 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,63 73 57 79 39 23 11 70 19 5 38 4 28 58 94 31 78 93
2,1,7,1235689.0,0.1,0,1,13,21,174.2,223.6,1,1,1,2,1,0,0,34,0,0.0,271.8,126.0,397.8,0.0,0.0,271.8,126.0,397.8,1.0,0,1,26 60 3 52 65 42 40 92 76 54 14 55 9,50 1 48 34 100 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
2,1,7,1235689.0,0.1,0,2,13,6,174.2,85.5,1,1,1,1,0,1,0,19,5,0.2631578947368421,178.0,81.7,259.7,72.2,0.27801309202926455,132.7,54.8,187.5,0.7219869079707355,1,4,26 60 3 52 65 42 40 92 76 54 14 55 9,13 20 21 30 84 88
2,1,7,1235689.0,0.1,0,3,13,6,174.2,59.9,1,0,0,1,0,1,0,19,6,0.3157894736842105,160.4,73.7,234.1,59.900000000000006,0.25587355830841524,124.6,49.6,174.2,0.7441264416915848,1,16,26 60 3 52 65 42 40 92 76 54 14 55 9,18 17 43 37 68 2
2,1,7,1235689.0,0.1,0,4,13,17,174.2,165.1,1,1,1,2,1,0,0,30,7,0.23333333333333334,235.1,104.2,339.29999999999995,49.7,0.1464780430297672,199.8,89.8,289.59999999999997,0.8535219569702328,0,8,26 60 3 52 65 42 40 92 76 54 14 55 9,91 33 90 36 45 27 97 44 98 95 99 41 69 7 16 81 35
2,1,7,1235689.0,0.1,0,5,13,16,174.2,220.5,1,1,1,2,1,0,0,29,3,0.10344827586206896,270.8,123.9,394.7,24.900000000000006,0.06308588801621487,255.6,114.2,369.79999999999995,0.936914111983785,0,4,26 60 3 52 65 42 40 92 76 54 14 55 9,25 63 73 57 39 79 23 11 70 19 83 53 22 96 67 62
2,1,7,1235689.0,0.1,0,6,13,21,174.2,210.10000000000002,1,1,1,2,1,0,0,34,5,0.14705882352941177,259.9,124.4,384.29999999999995,41.1,0.10694769711163156,234.0,109.2,343.19999999999993,0.8930523028883683,0,8,26 60 3 52 65 42 40 92 76 54 14 55 9,61 49 15 46 93 78 31 56 58 28 94 4 38 5 6 86 80 59 85 72 89
2,1,7,1235689.0,0.1,1,2,21,6,223.6,85.5,1,1,1,1,0,1,0,27,6,0.2222222222222222,200.6,108.5,309.09999999999997,85.5,0.2766095114849564,147.2,76.4,223.59999999999997,0.7233904885150436,1,8,50 1 48 34 100 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,13 20 21 30 84 88
2,1,7,1235689.0,0.1,1,3,21,6,223.6,59.9,1,0,0,1,0,1,0,27,6,0.2222222222222222,183.0,100.5,283.49999999999994,59.900000000000006,0.21128747795414468,147.2,76.4,223.59999999999994,0.7887125220458553,1,16,50 1 48 34 100 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,18 17 43 37 68 2
2,1,7,1235689.0,0.1,1,4,21,17,223.6,165.1,1,1,1,2,1,0,0,38,8,0.21052631578947367,257.7,131.0,388.70000000000005,83.70000000000002,0.21533316182145615,201.8,103.2,305.0,0.7846668381785438,0,8,50 1 48 34 100 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,91 33 90 36 45 27 97 44 98 95 99 41 69 7 16 81 35
2,1,7,1235689.0,0.1,1,5,21,16,223.6,220.5,1,1,1,2,1,0,0,37,4,0.10810810810810811,293.4,150.7,444.1,42.70000000000002,0.09614951587480301,268.3,133.1,401.4,0.903850484125197,0,4,50 1 48 34 100 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,25 63 73 57 39 79 23 11 70 19 83 53 22 96 67 62
2,1,7,1235689.0,0.1,1,6,21,21,223.6,210.10000000000002,1,1,1,2,1,0,0,42,5,0.11904761904761904,282.5,151.2,433.69999999999993,58.6,0.13511643993543926,247.0,128.1,375.0999999999999,0.8648835600645607,0,8,50 1 48 34 100 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,61 49 15 46 93 78 31 56 58 28 94 4 38 5 6 86 80 59 85 72 89
2,1,7,1235689.0,0.1,2,3,6,6,85.5,59.9,1,0,0,1,0,1,0,12,8,0.6666666666666666,89.2,56.2,145.4,113.8,0.7826685006877578,19.6,12.0,31.60000000000001,0.21733149931224213,1,1,13 20 21 30 84 88,18 17 43 37 68 2
2,1,7,1235689.0,0.1,2,4,6,17,85.5,165.1,1,1,1,1,0,1,0,23,6,0.2608695652173913,163.9,86.7,250.60000000000002,64.9,0.2589784517158819,125.4,60.3,185.70000000000002,0.7410215482841181,1,8,13 20 21 30 84 88,91 33 90 36 45 27 97 44 98 95 99 41 69 7 16 81 35
2,1,7,1235689.0,0.1,2,5,6,16,85.5,220.5,1,1,1,1,0,1,0,22,9,0.4090909090909091,199.6,106.4,306.0,110.4,0.3607843137254902,131.0,64.6,195.6,0.6392156862745098,1,16,13 20 21 30 84 88,25 63 73 57 39 79 23 11 70 19 83 53 22 96 67 62
2,1,7,1235689.0,0.1,2,6,6,21,85.5,210.10000000000002,1,1,1,1,0,1,0,27,8,0.2962962962962963,188.7,106.9,295.59999999999997,94.4,0.31935047361299057,130.0,71.2,201.19999999999996,0.6806495263870094,1,16,13 20 21 30 84 88,61 49 15 46 93 78 31 56 58 28 94 4 38 5 6 86 80 59 85 72 89
2,1,7,1235689.0,0.1,3,4,6,17,59.9,165.1,0,1,0,1,0,1,0,23,9,0.391304347826087,146.3,78.7,225.0,95.20000000000002,0.42311111111111116,87.6,42.2,129.79999999999998,0.5768888888888888,1,1,18 17 43 37 68 2,91 33 90 36 45 27 97 44 98 95 99 41 69 7 16 81 35
2,1,7,1235689.0,0.1,3,5,6,16,59.9,220.5,0,1,0,1,0,1,0,22,10,0.45454545454545453,182.0,98.4,280.4,105.2,0.37517831669044227,117.3,57.9,175.2,0.6248216833095578,1,32,18 17 43 37 68 2,25 63 73 57 39 79 23 11 70 19 83 53 22 96 67 62
2,1,7,1235689.0,0.1,3,6,6,21,59.9,210.10000000000002,0,1,0,1,0,1,0,27,10,0.37037037037037035,171.1,98.9,270.0,96.80000000000001,0.35851851851851857,112.6,60.6,173.2,0.6414814814814814,1,32,18 17 43 37 68 2,61 49 15 46 93 78 31 56 58 28 94 4 38 5 6 86 80 59 85 72 89
2,1,7,1235689.0,0.1,4,5,17,16,165.1,220.5,1,1,1,2,1,0,0,33,10,0.30303030303030304,256.7,128.9,385.6,91.7,0.23781120331950206,198.9,95.0,293.90000000000003,0.762188796680498,0,16,91 33 90 36 45 27 97 44 98 95 99 41 69 7 16 81 35,25 63 73 57 39 79 23 11 70 19 83 53 22 96 67 62
2,1,7,1235689.0,0.1,4,6,17,21,165.1,210.10000000000002,1,1,1,2,1,0,0,38,9,0.23684210526315788,245.8,129.4,375.2,75.5,0.20122601279317698,198.3,101.4,299.7,0.798773987206823,0,16,91 33 90 36 45 27 97 44 98 95 99 41 69 7 16 81 35,61 49 15 46 93 78 31 56 58 28 94 4 38 5 6 86 80 59 85 72 89
2,1,7,1235689.0,0.1,5,6,16,21,220.5,210.10000000000002,1,1,1,2,1,0,0,37,6,0.16216216216216217,281.5,149.1,430.6,55.800000000000026,0.12958662331630288,247.4,127.4,374.8,0.8704133766836971,0,8,25 63 73 57 39 79 23 11 70 19 83 53 22 96 67 62,61 49 15 46 93 78 31 56 58 28 94 4 38 5 6 86 80 59 85 72 89
3,1,8,1279890.0,0.1,0,1,18,23,225.4,227.39999999999998,1,1,1,2,1,0,0,41,3,0.07317073170731707,296.7,156.1,452.8,26.8,0.05918727915194346,280.6,145.4,426.0,0.9408127208480566,0,12,93 78 31 58 28 94 4 38 5 19 70 11 23 79 39 57 63 73,72 46 56 1 48 34 100 51 47 74 24 82 64 12 32 87 77 10 71 66 29 8 75
3,1,8,1279890.0,0.1,0,2,18,13,225.4,161.0,1,1,1,2,1,0,0,31,5,0.16129032258064516,254.7,131.7,386.4,67.69999999999999,0.1752070393374741,211.0,107.7,318.7,0.8247929606625259,0,8,93 78 31 58 28 94 4 38 5 19 70 11 23 79 39 57 63 73,35 98 81 16 7 69 41 99 95 44 97 30 84
3,1,8,1279890.0,0.1,0,3,18,10,225.4,91.10000000000001,1,1,1,1,0,1,0,28,11,0.39285714285714285,203.8,112.7,316.49999999999994,110.70000000000002,0.34976303317535556,137.3,68.5,205.79999999999993,0.6502369668246444,1,32,93 78 31 58 28 94 4 38 5 19 70 11 23 79 39 57 63 73,21 36 45 27 88 43 17 37 68 2
3,1,8,1279890.0,0.1,0,4,18,14,225.4,194.6,1,1,1,2,1,0,0,32,1,0.03125,287.7,132.3,420.0,3.5999999999999943,0.008571428571428558,285.5,130.9,416.4,0.9914285714285713,0,2,93 78 31 58 28 94 4 38 5 19 70 11 23 79 39 57 63 73,26 60 3 52 65 42 40 92 76 54 14 55 9 25
3,1,8,1279890.0,0.1,0,5,18,12,225.4,138.5,1,1,1,2,1,0,0,30,4,0.13333333333333333,238.6,125.3,363.90000000000003,35.1,0.09645507007419621,216.8,112.0,328.8,0.9035449299258037,0,12,93 78 31 58 28 94 4 38 5 19 70 11 23 79 39 57 63 73,62 67 96 22 53 83 6 86 80 59 85 89
3,1,8,1279890.0,0.1,0,6,18,5,225.4,45.1,1,0,0,2,1,0,0,23,5,0.21739130434782608,182.7,87.8,270.5,42.89999999999999,0.1585951940850277,153.7,73.9,227.60000000000002,0.8414048059149724,0,8,93 78 31 58 28 94 4 38 5 19 70 11 23 79 39 57 63 73,50 90 33 91 15
3,1,8,1279890.0,0.1,0,7,18,5,225.4,55.800000000000004,1,0,0,1,0,1,0,23,7,0.30434782608695654,185.2,96.0,281.2,77.89999999999999,0.27702702702702703,135.8,67.5,203.3,0.722972972972973,1,32,93 78 31 58 28 94 4 38 5 19 70 11 23 79 39 57 63 73,13 20 49 61 18
3,1,8,1279890.0,0.1,1,2,23,13,227.39999999999998,161.0,1,1,1,2,1,0,0,36,7,0.19444444444444445,252.6,135.8,388.4,70.5,0.18151390319258498,206.5,111.4,317.9,0.818486096807415,0,16,72 46 56 1 48 34 100 51 47 74 24 82 64 12 32 87 77 10 71 66 29 8 75,35 98 81 16 7 69 41 99 95 44 97 30 84
