plan_a,seed_a,split_a,plan_b,seed_b,split_b,K,distance_a,distance_b,relative_cost_gap,delta_frac,recovery_rate_a,recovery_rate_b,abs_recovery_gap,absorbed_customer_frac_a,absorbed_customer_frac_b,abs_absorbed_customer_gap,absorbed_workload_frac_a,absorbed_workload_frac_b,abs_absorbed_workload_gap
0,0,0,21,7,0,6,1371997.0,1375231.0,0.0023571480112565845,0.05,0.0,0.0,0.0,0.08201659451659452,0.0772642390289449,0.004752355487649615,0.07485322693252681,0.07265701046607322,0.002196216466453599
0,0,0,21,7,0,6,1371997.0,1375231.0,0.0023571480112565845,0.1,0.0,0.0,0.0,0.1905844155844156,0.12068160597572364,0.06990280960869197,0.1552103133957661,0.12886347776078688,0.02634683563497922
0,0,0,21,7,0,6,1371997.0,1375231.0,0.0023571480112565845,0.2,0.0,0.0,0.0,0.31986991766403533,0.26050420168067223,0.0593657159833631,0.23950893521034156,0.23634590118152907,0.003163034028812489
0,0,0,21,7,0,6,1371997.0,1375231.0,0.0023571480112565845,0.4,0.0,0.0,0.0,0.46299974535268656,0.42787114845938373,0.03512859689330283,0.36522485747150757,0.317902760242065,0.04732209722944258
0,0,0,24,8,0,6,1371997.0,1383049.0,0.008055411199878716,0.05,0.0,0.0,0.0,0.08201659451659452,0.12500862663906143,0.04299203212246691,0.07485322693252681,0.10402965699878153,0.029176430066254713
0,0,0,24,8,0,6,1371997.0,1383049.0,0.008055411199878716,0.1,0.0,0.0,0.0,0.1905844155844156,0.19674344375431332,0.006159028169897718,0.1552103133957661,0.183797944069681,0.0285876306739149
0,0,0,24,8,0,6,1371997.0,1383049.0,0.008055411199878716,0.2,0.0,0.0,0.0,0.31986991766403533,0.33211190273210733,0.012241985068072003,0.23950893521034156,0.292290815913867,0.05278188070352546
0,0,0,24,8,0,6,1371997.0,1383049.0,0.008055411199878716,0.4,0.0,0.0,0.0,0.46299974535268656,0.4639261864165956,0.0009264410639090448,0.36522485747150757,0.3735914096600797,0.00836655218857213
0,0,0,27,9,0,6,1371997.0,1371804.0,0.00014069065260051728,0.05,0.0,0.0,0.0,0.08201659451659452,0.09454365079365079,0.012527056277056275,0.07485322693252681,0.07873589567391169,0.003882668741384876
0,0,0,27,9,0,6,1371997.0,1371804.0,0.00014069065260051728,0.1,0.0,0.0,0.0,0.1905844155844156,0.20291305916305916,0.01232864357864355,0.1552103133957661,0.1665100080918799,0.011299694696113805
0,0,0,27,9,0,6,1371997.0,1371804.0,0.00014069065260051728,0.2,0.0,0.0,0.0,0.31986991766403533,0.270211038961039,0.049658878702996345,0.23950893521034156,0.24545514111370995,0.00594620590336839
0,0,0,27,9,0,6,1371997.0,1371804.0,0.00014069065260051728,0.4,0.0,0.0,0.0,0.46299974535268656,0.4313371813371813,0.03166256401550527,0.36522485747150757,0.3484060089502481,0.016818848521259477
0,0,0,30,10,0,6,1371997.0,1375390.0,0.0024730374774871956,0.05,0.0,0.0,0.0,0.08201659451659452,0.09375970008962337,0.01174310557302885,0.07485322693252681,0.07157236980277769,0.0032808571297491262
0,0,0,30,10,0,6,1371997.0,1375390.0,0.0024730374774871956,0.1,0.0,0.0,0.0,0.1905844155844156,0.16753420989354495,0.023050205690870657,0.1552103133957661,0.17153048616202302,0.016320172766256913
0,0,0,30,10,0,6,1371997.0,1375390.0,0.0024730374774871956,0.2,0.0,0.0,0.0,0.31986991766403533,0.25371813998732157,0.06615177767671376,0.23950893521034156,0.2605323747592341,0.02102343954889252
0,0,0,30,10,0,6,1371997.0,1375390.0,0.0024730374774871956,0.4,0.0,0.0,0.0,0.46299974535268656,0.40448622314031524,0.05851352221237133,0.36522485747150757,0.33928804162648296,0.025936815845024608
0,0,0,33,11,0,6,1371997.0,1386668.0,0.010693172069618229,0.05,0.0,0.0,0.0,0.08201659451659452,0.08280723905723905,0.0007906445406445362,0.07485322693252681,0.062325026098195103,0.012528200834331711
0,0,0,33,11,0,6,1371997.0,1386668.0,0.010693172069618229,0.1,0.0,0.0,0.0,0.1905844155844156,0.10890151515151514,0.08168290043290047,0.1552103133957661,0.08743931410738963,0.06777099928837647
