plan_id,seed,generation,K,distance,delta_frac,lost_route_idx,lost_route_len,lost_route_delivery,lost_route_cost,lost_workload,substantive_by_len,substantive_by_work,substantive_either,fully_absorbable,extra_units,max_absorbed_customers,absorbed_customer_frac,max_absorbed_workload,absorbed_workload_frac,min_full_absorption_delta,feasible_block_insertions,lost_route
9,4,direct_fixed_k,8,1268134.0,0.4,3,7,40.0,48964.0,60.6,0,0,0,1,0,7,1.0,60.60000000000001,1.0000000000000002,28878.0,93,13 15 91 33 90 36 21
9,4,direct_fixed_k,8,1268134.0,0.4,4,24,148.10000000000002,389501.0,228.6,1,1,1,0,1,10,0.4166666666666667,82.9,0.36264216972878394,,69,72 46 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75 45 27
9,4,direct_fixed_k,8,1268134.0,0.4,5,13,124.60000000000001,263687.0,174.2,1,1,1,0,1,2,0.15384615384615385,28.7,0.16475315729047074,,4,9 55 14 54 76 92 40 42 65 52 3 60 26
9,4,direct_fixed_k,8,1268134.0,0.4,6,15,98.89999999999999,129900.0,145.79999999999998,1,1,1,1,0,15,1.0,145.8,1.0000000000000002,205820.0,129,89 85 93 38 4 94 28 58 56 31 78 50 49 20 61
9,4,direct_fixed_k,8,1268134.0,0.4,7,14,141.79999999999998,165185.0,213.90000000000003,1,1,1,0,1,12,0.8571428571428571,153.60000000000002,0.7180925666199158,,74,22 53 83 5 19 70 11 23 79 39 57 63 73 25
10,5,direct_fixed_k,7,1248490.0,0.05,0,14,143.2,188967.0,215.90000000000003,1,1,1,0,1,1,0.07142857142857142,11.0,0.0509495136637332,,1,50 78 31 5 19 70 11 23 79 39 57 63 73 25
10,5,direct_fixed_k,7,1248490.0,0.05,1,25,144.79999999999998,131612.0,220.3,1,1,1,0,1,7,0.28,42.99999999999999,0.1951883794825238,,44,21 36 90 33 91 46 93 38 4 94 58 28 6 86 80 96 22 83 53 62 67 59 85 72 89
10,5,direct_fixed_k,7,1248490.0,0.05,2,6,35.8,31852.0,59.900000000000006,0,0,0,1,0,6,1.0,59.900000000000006,1.0,15121.0,33,2 68 37 43 17 18
10,5,direct_fixed_k,7,1248490.0,0.05,3,16,122.69999999999999,194529.0,189.7,1,1,1,0,1,3,0.1875,18.2,0.0959409594095941,,11,88 84 30 45 27 97 44 98 95 99 41 81 16 7 69 35
10,5,direct_fixed_k,7,1248490.0,0.05,4,21,142.6,391174.0,219.10000000000002,1,1,1,0,1,0,0.0,0.0,0.0,,0,56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
10,5,direct_fixed_k,7,1248490.0,0.05,5,13,124.6,263687.0,174.2,1,1,1,0,1,0,0.0,0.0,0.0,,0,26 60 3 52 65 42 40 92 76 54 14 55 9
10,5,direct_fixed_k,7,1248490.0,0.05,6,5,39.3,46669.0,59.8,0,0,0,0,1,3,0.6,31.500000000000004,0.5267558528428095,,5,61 15 49 20 13
10,5,direct_fixed_k,7,1248490.0,0.1,0,14,143.2,188967.0,215.90000000000003,1,1,1,0,1,2,0.14285714285714285,31.4,0.14543770264011113,,4,50 78 31 5 19 70 11 23 79 39 57 63 73 25
10,5,direct_fixed_k,7,1248490.0,0.1,1,25,144.79999999999998,131612.0,220.3,1,1,1,0,1,10,0.4,75.5,0.3427144802541988,,80,21 36 90 33 91 46 93 38 4 94 58 28 6 86 80 96 22 83 53 62 67 59 85 72 89
10,5,direct_fixed_k,7,1248490.0,0.1,2,6,35.8,31852.0,59.900000000000006,0,0,0,1,0,6,1.0,59.900000000000006,1.0,12967.0,50,2 68 37 43 17 18
10,5,direct_fixed_k,7,1248490.0,0.1,3,16,122.69999999999999,194529.0,189.7,1,1,1,0,1,7,0.4375,64.4,0.3394833948339484,,45,88 84 30 45 27 97 44 98 95 99 41 81 16 7 69 35
10,5,direct_fixed_k,7,1248490.0,0.1,4,21,142.6,391174.0,219.10000000000002,1,1,1,0,1,0,0.0,0.0,0.0,,0,56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
10,5,direct_fixed_k,7,1248490.0,0.1,5,13,124.6,263687.0,174.2,1,1,1,0,1,0,0.0,0.0,0.0,,0,26 60 3 52 65 42 40 92 76 54 14 55 9
10,5,direct_fixed_k,7,1248490.0,0.1,6,5,39.3,46669.0,59.8,0,0,0,1,0,5,1.0,59.800000000000004,1.0000000000000002,45020.0,21,61 15 49 20 13
10,5,direct_fixed_k,7,1248490.0,0.2,0,14,143.2,188967.0,215.90000000000003,1,1,1,0,1,6,0.42857142857142855,54.1,0.25057897174617877,,26,50 78 31 5 19 70 11 23 79 39 57 63 73 25
10,5,direct_fixed_k,7,1248490.0,0.2,1,25,144.79999999999998,131612.0,220.3,1,1,1,0,1,15,0.6,120.9,0.548797094870631,,162,21 36 90 33 91 46 93 38 4 94 58 28 6 86 80 96 22 83 53 62 67 59 85 72 89
10,5,direct_fixed_k,7,1248490.0,0.2,2,6,35.8,31852.0,59.900000000000006,0,0,0,1,0,6,1.0,59.900000000000006,1.0,12967.0,51,2 68 37 43 17 18
10,5,direct_fixed_k,7,1248490.0,0.2,3,16,122.69999999999999,194529.0,189.7,1,1,1,0,1,9,0.5625,92.5,0.48761201897733264,,58,88 84 30 45 27 97 44 98 95 99 41 81 16 7 69 35
10,5,direct_fixed_k,7,1248490.0,0.2,4,21,142.6,391174.0,219.10000000000002,1,1,1,0,1,2,0.09523809523809523,10.5,0.04792332268370607,,4,56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
10,5,direct_fixed_k,7,1248490.0,0.2,5,13,124.6,263687.0,174.2,1,1,1,0,1,0,0.0,0.0,0.0,,0,26 60 3 52 65 42 40 92 76 54 14 55 9
10,5,direct_fixed_k,7,1248490.0,0.2,6,5,39.3,46669.0,59.8,0,0,0,1,0,5,1.0,59.800000000000004,1.0000000000000002,43273.0,28,61 15 49 20 13
10,5,direct_fixed_k,7,1248490.0,0.4,0,14,143.2,188967.0,215.90000000000003,1,1,1,0,1,9,0.6428571428571429,98.60000000000001,0.45669291338582674,,54,50 78 31 5 19 70 11 23 79 39 57 63 73 25
10,5,direct_fixed_k,7,1248490.0,0.4,1,25,144.79999999999998,131612.0,220.3,1,1,1,0,1,17,0.68,149.6,0.6790739900136177,,252,21 36 90 33 91 46 93 38 4 94 58 28 6 86 80 96 22 83 53 62 67 59 85 72 89
10,5,direct_fixed_k,7,1248490.0,0.4,2,6,35.8,31852.0,59.900000000000006,0,0,0,1,0,6,1.0,59.900000000000006,1.0,12967.0,64,2 68 37 43 17 18
10,5,direct_fixed_k,7,1248490.0,0.4,3,16,122.69999999999999,194529.0,189.7,1,1,1,0,1,12,0.75,138.1,0.727991565629942,,103,88 84 30 45 27 97 44 98 95 99 41 81 16 7 69 35
10,5,direct_fixed_k,7,1248490.0,0.4,4,21,142.6,391174.0,219.10000000000002,1,1,1,0,1,7,0.3333333333333333,63.99999999999999,0.29210406207211315,,27,56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
10,5,direct_fixed_k,7,1248490.0,0.4,5,13,124.6,263687.0,174.2,1,1,1,0,1,3,0.23076923076923078,36.1,0.2072330654420207,,9,26 60 3 52 65 42 40 92 76 54 14 55 9
10,5,direct_fixed_k,7,1248490.0,0.4,6,5,39.3,46669.0,59.8,0,0,0,1,0,5,1.0,59.800000000000004,1.0000000000000002,43273.0,28,61 15 49 20 13
11,5,direct_fixed_k,8,1264368.0,0.05,0,15,105.09999999999998,191689.0,165.29999999999998,1,1,1,0,1,5,0.3333333333333333,47.2,0.2855414398064126,,16,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35
11,5,direct_fixed_k,8,1264368.0,0.05,1,7,53.400000000000006,36654.0,84.30000000000001,0,1,1,0,1,6,0.8571428571428571,81.00000000000001,0.9608540925266904,,23,18 88 84 30 97 27 45
11,5,direct_fixed_k,8,1264368.0,0.05,2,13,124.60000000000001,263687.0,174.2,1,1,1,0,1,0,0.0,0.0,0.0,,0,9 55 14 54 76 92 40 42 65 52 3 60 26
11,5,direct_fixed_k,8,1264368.0,0.05,3,5,38.0,40928.0,56.7,0,0,0,0,1,1,0.2,10.899999999999999,0.19223985890652553,,3,13 20 49 61 89
11,5,direct_fixed_k,8,1264368.0,0.05,4,21,147.2,386691.0,223.6,1,1,1,0,1,0,0.0,0.0,0.0,,0,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
11,5,direct_fixed_k,8,1264368.0,0.05,5,6,31.900000000000006,45298.0,47.300000000000004,0,0,0,0,1,3,0.5,14.6,0.3086680761099365,,5,15 91 33 90 36 21
11,5,direct_fixed_k,8,1264368.0,0.05,6,16,139.0,115238.0,216.0,1,1,1,0,1,3,0.1875,28.100000000000005,0.13009259259259262,,11,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62
11,5,direct_fixed_k,8,1264368.0,0.05,7,17,113.8,184183.0,171.50000000000003,1,1,1,0,1,2,0.11764705882352941,5.4,0.0314868804664723,,3,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
11,5,direct_fixed_k,8,1264368.0,0.1,0,15,105.09999999999998,191689.0,165.29999999999998,1,1,1,0,1,8,0.5333333333333333,88.5,0.5353901996370236,,41,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35
11,5,direct_fixed_k,8,1264368.0,0.1,1,7,53.400000000000006,36654.0,84.30000000000001,0,1,1,1,0,7,1.0,84.30000000000001,1.0,19706.0,46,18 88 84 30 97 27 45
11,5,direct_fixed_k,8,1264368.0,0.1,2,13,124.60000000000001,263687.0,174.2,1,1,1,0,1,0,0.0,0.0,0.0,,0,9 55 14 54 76 92 40 42 65 52 3 60 26
11,5,direct_fixed_k,8,1264368.0,0.1,3,5,38.0,40928.0,56.7,0,0,0,1,0,5,1.0,56.7,1.0,31673.0,31,13 20 49 61 89
11,5,direct_fixed_k,8,1264368.0,0.1,4,21,147.2,386691.0,223.6,1,1,1,0,1,0,0.0,0.0,0.0,,0,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
11,5,direct_fixed_k,8,1264368.0,0.1,5,6,31.900000000000006,45298.0,47.300000000000004,0,0,0,1,0,6,1.0,47.300000000000004,1.0,39600.0,34,15 91 33 90 36 21
11,5,direct_fixed_k,8,1264368.0,0.1,6,16,139.0,115238.0,216.0,1,1,1,0,1,6,0.375,73.8,0.3416666666666667,,40,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62
11,5,direct_fixed_k,8,1264368.0,0.1,7,17,113.8,184183.0,171.50000000000003,1,1,1,0,1,4,0.23529411764705882,31.7,0.18483965014577255,,9,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
11,5,direct_fixed_k,8,1264368.0,0.2,0,15,105.09999999999998,191689.0,165.29999999999998,1,1,1,0,1,10,0.6666666666666666,109.3,0.6612220205686631,,87,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35
11,5,direct_fixed_k,8,1264368.0,0.2,1,7,53.400000000000006,36654.0,84.30000000000001,0,1,1,1,0,7,1.0,84.30000000000001,1.0,15403.0,80,18 88 84 30 97 27 45
11,5,direct_fixed_k,8,1264368.0,0.2,2,13,124.60000000000001,263687.0,174.2,1,1,1,0,1,0,0.0,0.0,0.0,,0,9 55 14 54 76 92 40 42 65 52 3 60 26
11,5,direct_fixed_k,8,1264368.0,0.2,3,5,38.0,40928.0,56.7,0,0,0,1,0,5,1.0,56.7,1.0,25353.0,56,13 20 49 61 89
11,5,direct_fixed_k,8,1264368.0,0.2,4,21,147.2,386691.0,223.6,1,1,1,0,1,2,0.09523809523809523,15.0,0.06708407871198568,,4,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
11,5,direct_fixed_k,8,1264368.0,0.2,5,6,31.900000000000006,45298.0,47.300000000000004,0,0,0,1,0,6,1.0,47.300000000000004,1.0,29134.0,77,15 91 33 90 36 21
11,5,direct_fixed_k,8,1264368.0,0.2,6,16,139.0,115238.0,216.0,1,1,1,0,1,11,0.6875,126.0,0.5833333333333334,,97,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62
11,5,direct_fixed_k,8,1264368.0,0.2,7,17,113.8,184183.0,171.50000000000003,1,1,1,0,1,7,0.4117647058823529,63.8,0.3720116618075801,,32,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
11,5,direct_fixed_k,8,1264368.0,0.4,0,15,105.09999999999998,191689.0,165.29999999999998,1,1,1,0,1,13,0.8666666666666667,147.70000000000002,0.8935269207501514,,157,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35
11,5,direct_fixed_k,8,1264368.0,0.4,1,7,53.400000000000006,36654.0,84.30000000000001,0,1,1,1,0,7,1.0,84.30000000000001,1.0,15403.0,112,18 88 84 30 97 27 45
11,5,direct_fixed_k,8,1264368.0,0.4,2,13,124.60000000000001,263687.0,174.2,1,1,1,0,1,2,0.15384615384615385,30.4,0.17451205510907003,,5,9 55 14 54 76 92 40 42 65 52 3 60 26
11,5,direct_fixed_k,8,1264368.0,0.4,3,5,38.0,40928.0,56.7,0,0,0,1,0,5,1.0,56.7,1.0,18932.0,68,13 20 49 61 89
11,5,direct_fixed_k,8,1264368.0,0.4,4,21,147.2,386691.0,223.6,1,1,1,0,1,10,0.47619047619047616,103.30000000000001,0.46198568872987483,,44,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
11,5,direct_fixed_k,8,1264368.0,0.4,5,6,31.900000000000006,45298.0,47.300000000000004,0,0,0,1,0,6,1.0,47.300000000000004,1.0,29134.0,97,15 91 33 90 36 21
11,5,direct_fixed_k,8,1264368.0,0.4,6,16,139.0,115238.0,216.0,1,1,1,0,1,15,0.9375,161.4,0.7472222222222222,,144,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62
11,5,direct_fixed_k,8,1264368.0,0.4,7,17,113.8,184183.0,171.50000000000003,1,1,1,0,1,12,0.7058823529411765,104.0,0.6064139941690961,,104,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
12,6,direct_fixed_k,7,1236966.0,0.05,0,16,138.3,276060.0,195.8,1,1,1,0,1,2,0.125,17.4,0.08886618998978549,,5,37 68 26 60 3 52 65 42 40 92 76 54 14 55 9 2
12,6,direct_fixed_k,7,1236966.0,0.05,1,15,143.39999999999998,165279.0,216.70000000000002,1,1,1,0,1,2,0.13333333333333333,17.8,0.08214120904476234,,4,62 22 53 83 5 19 70 11 23 79 39 57 63 73 25
12,6,direct_fixed_k,7,1236966.0,0.05,2,17,117.39999999999999,118490.0,177.9,1,1,1,0,1,3,0.17647058823529413,23.599999999999998,0.13265879707700953,,6,50 78 31 58 28 94 4 38 93 59 80 6 86 96 67 85 89
12,6,direct_fixed_k,7,1236966.0,0.05,3,10,61.800000000000004,63456.0,93.1,1,1,1,0,1,5,0.5,41.400000000000006,0.4446831364124598,,15,61 49 21 36 90 33 91 15 20 13
12,6,direct_fixed_k,7,1236966.0,0.05,4,23,147.29999999999998,393145.0,227.4,1,1,1,0,1,2,0.08695652173913043,8.3,0.036499560246262094,,4,72 46 56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
12,6,direct_fixed_k,7,1236966.0,0.05,5,14,110.99999999999997,187362.0,173.1,1,1,1,0,1,3,0.21428571428571427,23.0,0.13287117273252455,,11,18 17 43 44 97 95 99 41 69 7 16 81 98 35
12,6,direct_fixed_k,7,1236966.0,0.05,6,5,33.8,33174.0,54.900000000000006,0,0,0,1,0,5,1.0,54.9,0.9999999999999999,14807.0,22,45 27 30 84 88
12,6,direct_fixed_k,7,1236966.0,0.1,0,16,138.3,276060.0,195.8,1,1,1,0,1,3,0.1875,21.6,0.11031664964249234,,7,37 68 26 60 3 52 65 42 40 92 76 54 14 55 9 2
12,6,direct_fixed_k,7,1236966.0,0.1,1,15,143.39999999999998,165279.0,216.70000000000002,1,1,1,0,1,4,0.26666666666666666,37.5,0.17305029995385324,,11,62 22 53 83 5 19 70 11 23 79 39 57 63 73 25
12,6,direct_fixed_k,7,1236966.0,0.1,2,17,117.39999999999999,118490.0,177.9,1,1,1,0,1,3,0.17647058823529413,23.599999999999998,0.13265879707700953,,7,50 78 31 58 28 94 4 38 93 59 80 6 86 96 67 85 89
12,6,direct_fixed_k,7,1236966.0,0.1,3,10,61.800000000000004,63456.0,93.1,1,1,1,0,1,9,0.9,79.1,0.849624060150376,,59,61 49 21 36 90 33 91 15 20 13
12,6,direct_fixed_k,7,1236966.0,0.1,4,23,147.29999999999998,393145.0,227.4,1,1,1,0,1,2,0.08695652173913043,8.3,0.036499560246262094,,11,72 46 56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
12,6,direct_fixed_k,7,1236966.0,0.1,5,14,110.99999999999997,187362.0,173.1,1,1,1,0,1,6,0.42857142857142855,75.1,0.4338532640092432,,21,18 17 43 44 97 95 99 41 69 7 16 81 98 35
12,6,direct_fixed_k,7,1236966.0,0.1,6,5,33.8,33174.0,54.900000000000006,0,0,0,1,0,5,1.0,54.900000000000006,1.0,11985.0,33,45 27 30 84 88
12,6,direct_fixed_k,7,1236966.0,0.2,0,16,138.3,276060.0,195.8,1,1,1,0,1,3,0.1875,21.6,0.11031664964249234,,17,37 68 26 60 3 52 65 42 40 92 76 54 14 55 9 2
12,6,direct_fixed_k,7,1236966.0,0.2,1,15,143.39999999999998,165279.0,216.70000000000002,1,1,1,0,1,7,0.4666666666666667,58.800000000000004,0.27134287032764187,,25,62 22 53 83 5 19 70 11 23 79 39 57 63 73 25
12,6,direct_fixed_k,7,1236966.0,0.2,2,17,117.39999999999999,118490.0,177.9,1,1,1,0,1,7,0.4117647058823529,78.69999999999999,0.4423833614390106,,33,50 78 31 58 28 94 4 38 93 59 80 6 86 96 67 85 89
12,6,direct_fixed_k,7,1236966.0,0.2,3,10,61.800000000000004,63456.0,93.1,1,1,1,1,0,10,1.0,93.1,1.0,50896.0,116,61 49 21 36 90 33 91 15 20 13
12,6,direct_fixed_k,7,1236966.0,0.2,4,23,147.29999999999998,393145.0,227.4,1,1,1,0,1,3,0.13043478260869565,14.100000000000001,0.06200527704485489,,15,72 46 56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
12,6,direct_fixed_k,7,1236966.0,0.2,5,14,110.99999999999997,187362.0,173.1,1,1,1,0,1,9,0.6428571428571429,120.5,0.6961294049682265,,50,18 17 43 44 97 95 99 41 69 7 16 81 98 35
12,6,direct_fixed_k,7,1236966.0,0.2,6,5,33.8,33174.0,54.900000000000006,0,0,0,1,0,5,1.0,54.900000000000006,1.0,11985.0,54,45 27 30 84 88
12,6,direct_fixed_k,7,1236966.0,0.4,0,16,138.3,276060.0,195.8,1,1,1,0,1,5,0.3125,50.3,0.25689479060265574,,25,37 68 26 60 3 52 65 42 40 92 76 54 14 55 9 2
12,6,direct_fixed_k,7,1236966.0,0.4,1,15,143.39999999999998,165279.0,216.70000000000002,1,1,1,0,1,11,0.7333333333333333,114.60000000000001,0.5288417166589755,,62,62 22 53 83 5 19 70 11 23 79 39 57 63 73 25
12,6,direct_fixed_k,7,1236966.0,0.4,2,17,117.39999999999999,118490.0,177.9,1,1,1,0,1,12,0.7058823529411765,130.39999999999998,0.7329960652051712,,83,50 78 31 58 28 94 4 38 93 59 80 6 86 96 67 85 89
12,6,direct_fixed_k,7,1236966.0,0.4,3,10,61.800000000000004,63456.0,93.1,1,1,1,1,0,10,1.0,93.1,1.0,49149.0,132,61 49 21 36 90 33 91 15 20 13
12,6,direct_fixed_k,7,1236966.0,0.4,4,23,147.29999999999998,393145.0,227.4,1,1,1,0,1,9,0.391304347826087,56.800000000000004,0.24978012313104664,,43,72 46 56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
12,6,direct_fixed_k,7,1236966.0,0.4,5,14,110.99999999999997,187362.0,173.1,1,1,1,0,1,11,0.7857142857142857,135.1,0.780473714615829,,86,18 17 43 44 97 95 99 41 69 7 16 81 98 35
12,6,direct_fixed_k,7,1236966.0,0.4,6,5,33.8,33174.0,54.900000000000006,0,0,0,1,0,5,1.0,54.900000000000006,1.0,11985.0,56,45 27 30 84 88
13,6,direct_fixed_k,8,1273615.0,0.05,0,14,141.79999999999998,165185.0,213.90000000000003,1,1,1,0,1,0,0.0,0.0,0.0,,0,22 53 83 5 19 70 11 23 79 39 57 63 73 25
13,6,direct_fixed_k,8,1273615.0,0.05,1,11,73.2,100646.0,107.49999999999999,1,1,1,0,1,2,0.18181818181818182,13.899999999999999,0.12930232558139534,,6,89 85 93 38 4 94 28 58 31 78 50
13,6,direct_fixed_k,8,1273615.0,0.05,2,14,134.10000000000002,265491.0,189.6,1,1,1,0,1,1,0.07142857142857142,15.4,0.08122362869198313,,1,2 9 55 14 54 76 92 40 42 65 52 3 60 26
13,6,direct_fixed_k,8,1273615.0,0.05,3,23,147.29999999999998,402387.0,227.39999999999998,1,1,1,0,1,1,0.043478260869565216,2.4,0.010554089709762534,,3,72 46 56 1 48 100 34 51 47 74 24 82 64 12 32 87 77 10 71 66 29 8 75
13,6,direct_fixed_k,8,1273615.0,0.05,4,7,45.800000000000004,49545.0,73.2,0,0,0,0,1,4,0.5714285714285714,37.2,0.5081967213114754,,12,62 67 59 80 6 86 96
13,6,direct_fixed_k,8,1273615.0,0.05,5,10,61.80000000000001,63456.0,93.10000000000001,1,1,1,0,1,4,0.4,32.4,0.3480128893662728,,14,13 20 15 91 33 90 36 21 49 61
13,6,direct_fixed_k,8,1273615.0,0.05,6,5,33.3,35066.0,54.099999999999994,0,0,0,1,0,5,1.0,54.1,1.0000000000000002,16519.0,16,68 37 30 84 88
13,6,direct_fixed_k,8,1273615.0,0.05,7,16,115.7,191839.0,180.10000000000002,1,1,1,0,1,4,0.25,42.0,0.23320377568017764,,13,45 27 97 95 99 41 69 7 16 81 98 35 44 43 17 18
13,6,direct_fixed_k,8,1273615.0,0.1,0,14,141.79999999999998,165185.0,213.90000000000003,1,1,1,0,1,3,0.21428571428571427,39.0,0.18232819074333798,,4,22 53 83 5 19 70 11 23 79 39 57 63 73 25
13,6,direct_fixed_k,8,1273615.0,0.1,1,11,73.2,100646.0,107.49999999999999,1,1,1,0,1,3,0.2727272727272727,34.4,0.32,,7,89 85 93 38 4 94 28 58 31 78 50
13,6,direct_fixed_k,8,1273615.0,0.1,2,14,134.10000000000002,265491.0,189.6,1,1,1,0,1,1,0.07142857142857142,15.4,0.08122362869198313,,3,2 9 55 14 54 76 92 40 42 65 52 3 60 26
13,6,direct_fixed_k,8,1273615.0,0.1,3,23,147.29999999999998,402387.0,227.39999999999998,1,1,1,0,1,2,0.08695652173913043,8.3,0.0364995602462621,,12,72 46 56 1 48 100 34 51 47 74 24 82 64 12 32 87 77 10 71 66 29 8 75
13,6,direct_fixed_k,8,1273615.0,0.1,4,7,45.800000000000004,49545.0,73.2,0,0,0,0,1,5,0.7142857142857143,54.0,0.7377049180327868,,18,62 67 59 80 6 86 96
13,6,direct_fixed_k,8,1273615.0,0.1,5,10,61.80000000000001,63456.0,93.10000000000001,1,1,1,1,0,10,1.0,93.10000000000001,1.0,66811.0,67,13 20 15 91 33 90 36 21 49 61
13,6,direct_fixed_k,8,1273615.0,0.1,6,5,33.3,35066.0,54.099999999999994,0,0,0,1,0,5,1.0,54.1,1.0000000000000002,12462.0,25,68 37 30 84 88
13,6,direct_fixed_k,8,1273615.0,0.1,7,16,115.7,191839.0,180.10000000000002,1,1,1,0,1,8,0.5,74.4,0.41310383120488614,,37,45 27 97 95 99 41 69 7 16 81 98 35 44 43 17 18
13,6,direct_fixed_k,8,1273615.0,0.2,0,14,141.79999999999998,165185.0,213.90000000000003,1,1,1,0,1,6,0.42857142857142855,62.2,0.29079008882655444,,29,22 53 83 5 19 70 11 23 79 39 57 63 73 25
13,6,direct_fixed_k,8,1273615.0,0.2,1,11,73.2,100646.0,107.49999999999999,1,1,1,0,1,7,0.6363636363636364,66.8,0.6213953488372094,,27,89 85 93 38 4 94 28 58 31 78 50
13,6,direct_fixed_k,8,1273615.0,0.2,2,14,134.10000000000002,265491.0,189.6,1,1,1,0,1,1,0.07142857142857142,15.4,0.08122362869198313,,4,2 9 55 14 54 76 92 40 42 65 52 3 60 26
13,6,direct_fixed_k,8,1273615.0,0.2,3,23,147.29999999999998,402387.0,227.39999999999998,1,1,1,0,1,3,0.13043478260869565,14.100000000000001,0.062005277044854895,,16,72 46 56 1 48 100 34 51 47 74 24 82 64 12 32 87 77 10 71 66 29 8 75
13,6,direct_fixed_k,8,1273615.0,0.2,4,7,45.800000000000004,49545.0,73.2,0,0,0,1,0,7,1.0,73.2,1.0,19695.0,59,62 67 59 80 6 86 96
13,6,direct_fixed_k,8,1273615.0,0.2,5,10,61.80000000000001,63456.0,93.10000000000001,1,1,1,1,0,10,1.0,93.10000000000001,1.0,45914.0,113,13 20 15 91 33 90 36 21 49 61
13,6,direct_fixed_k,8,1273615.0,0.2,6,5,33.3,35066.0,54.099999999999994,0,0,0,1,0,5,1.0,54.1,1.0000000000000002,12462.0,44,68 37 30 84 88
13,6,direct_fixed_k,8,1273615.0,0.2,7,16,115.7,191839.0,180.10000000000002,1,1,1,0,1,11,0.6875,124.10000000000001,0.6890616324264297,,76,45 27 97 95 99 41 69 7 16 81 98 35 44 43 17 18
13,6,direct_fixed_k,8,1273615.0,0.4,0,14,141.79999999999998,165185.0,213.90000000000003,1,1,1,0,1,11,0.7857142857142857,127.4,0.595605423094904,,66,22 53 83 5 19 70 11 23 79 39 57 63 73 25
13,6,direct_fixed_k,8,1273615.0,0.4,1,11,73.2,100646.0,107.49999999999999,1,1,1,1,0,11,1.0,107.5,1.0000000000000002,174875.0,88,89 85 93 38 4 94 28 58 31 78 50
13,6,direct_fixed_k,8,1273615.0,0.4,2,14,134.10000000000002,265491.0,189.6,1,1,1,0,1,2,0.14285714285714285,38.4,0.20253164556962025,,7,2 9 55 14 54 76 92 40 42 65 52 3 60 26
13,6,direct_fixed_k,8,1273615.0,0.4,3,23,147.29999999999998,402387.0,227.39999999999998,1,1,1,0,1,8,0.34782608695652173,56.800000000000004,0.24978012313104667,,43,72 46 56 1 48 100 34 51 47 74 24 82 64 12 32 87 77 10 71 66 29 8 75
13,6,direct_fixed_k,8,1273615.0,0.4,4,7,45.800000000000004,49545.0,73.2,0,0,0,1,0,7,1.0,73.2,1.0,19695.0,76,62 67 59 80 6 86 96
13,6,direct_fixed_k,8,1273615.0,0.4,5,10,61.80000000000001,63456.0,93.10000000000001,1,1,1,1,0,10,1.0,93.10000000000001,1.0,41155.0,154,13 20 15 91 33 90 36 21 49 61
13,6,direct_fixed_k,8,1273615.0,0.4,6,5,33.3,35066.0,54.099999999999994,0,0,0,1,0,5,1.0,54.1,1.0000000000000002,12462.0,59,68 37 30 84 88
13,6,direct_fixed_k,8,1273615.0,0.4,7,16,115.7,191839.0,180.10000000000002,1,1,1,0,1,13,0.8125,151.4,0.8406440866185452,,128,45 27 97 95 99 41 69 7 16 81 98 35 44 43 17 18
14,7,direct_fixed_k,7,1254971.0,0.05,0,19,144.79999999999998,196281.0,228.0,1,1,1,0,1,4,0.21052631578947367,28.7,0.12587719298245614,,17,18 17 43 35 98 81 16 7 69 41 99 95 44 97 27 45 30 84 88
14,7,direct_fixed_k,7,1254971.0,0.05,1,23,147.29999999999998,402387.0,227.39999999999998,1,1,1,0,1,2,0.08695652173913043,8.3,0.0364995602462621,,5,72 46 56 1 48 100 34 51 47 74 24 82 64 12 32 87 77 10 71 66 29 8 75
