plan_a,seed_a,plan_b,seed_b,K,distance_a,distance_b,relative_cost_gap,route_len_profile_gap,route_delivery_profile_gap,exact_route_len_multiset_match,delta_frac,recovery_rate_a,recovery_rate_b,abs_recovery_rate_gap,mean_absorbed_customer_frac_a,mean_absorbed_customer_frac_b,abs_mean_absorbed_customer_frac_gap,mean_absorbed_workload_frac_a,mean_absorbed_workload_frac_b,abs_mean_absorbed_workload_frac_gap,recovery_rate_sub_len_a,recovery_rate_sub_len_b,abs_recovery_rate_sub_len_gap,mean_absorbed_customer_frac_sub_len_a,mean_absorbed_customer_frac_sub_len_b,abs_mean_absorbed_customer_frac_sub_len_gap,mean_absorbed_workload_frac_sub_len_a,mean_absorbed_workload_frac_sub_len_b,abs_mean_absorbed_workload_frac_sub_len_gap,recovery_rate_sub_work_a,recovery_rate_sub_work_b,abs_recovery_rate_sub_work_gap,mean_absorbed_customer_frac_sub_work_a,mean_absorbed_customer_frac_sub_work_b,abs_mean_absorbed_customer_frac_sub_work_gap,mean_absorbed_workload_frac_sub_work_a,mean_absorbed_workload_frac_sub_work_b,abs_mean_absorbed_workload_frac_sub_work_gap,recovery_rate_sub_either_a,recovery_rate_sub_either_b,abs_recovery_rate_sub_either_gap,mean_absorbed_customer_frac_sub_either_a,mean_absorbed_customer_frac_sub_either_b,abs_mean_absorbed_customer_frac_sub_either_gap,mean_absorbed_workload_frac_sub_either_a,mean_absorbed_workload_frac_sub_either_b,abs_mean_absorbed_workload_frac_sub_either_gap
2,1,14,7,7,1235689.0,1254971.0,0.015604249936675006,0.12,0.07622841965471455,0,0.1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.45308123249299725,0.4015727775003682,0.05150845499262907,0.43335189592789963,0.347156201055317,0.0861956948725826,0.0,0.0,0.0,0.23431372549019608,0.3018349070837629,0.06752118159356685,0.20669265429905953,0.23834890123120323,0.031656246932143695,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.3018349070837629,0.06009319749140052,0.33891054524921627,0.23834890123120323,0.10056164401801304,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.3018349070837629,0.06009319749140052,0.33891054524921627,0.23834890123120323,0.10056164401801304
2,1,14,7,7,1235689.0,1254971.0,0.015604249936675006,0.12,0.07622841965471455,0,0.2,0.2857142857142857,0.2857142857142857,0.0,0.5632002801120448,0.5375286490234185,0.025671631088626357,0.526878918133626,0.48923619717388167,0.0376427209597443,0.0,0.16666666666666666,0.16666666666666666,0.38848039215686275,0.4604500905273216,0.07196969837045886,0.3376304853870764,0.40410889670286193,0.06647841131578552,0.16666666666666666,0.16666666666666666,0.0,0.4904003267973856,0.4604500905273216,0.02995023627006399,0.4480254044892303,0.40410889670286193,0.04391650778636835,0.16666666666666666,0.16666666666666666,0.0,0.4904003267973856,0.4604500905273216,0.02995023627006399,0.4480254044892303,0.40410889670286193,0.04391650778636835
2,1,14,7,7,1235689.0,1254971.0,0.015604249936675006,0.12,0.07622841965471455,0,0.4,0.2857142857142857,0.2857142857142857,0.0,0.6648101548311632,0.6786307024129842,0.013820547581820941,0.638134779217668,0.6110873884072682,0.027047390810399863,0.0,0.16666666666666666,0.16666666666666666,0.5307342167636285,0.6250691528151483,0.09433493605151977,0.49338869090473514,0.5462686198084795,0.05287992890374438,0.16666666666666666,0.16666666666666666,0.0,0.6089451806363572,0.6250691528151483,0.016123972178791135,0.5778239090872793,0.5462686198084795,0.0315552892787998,0.16666666666666666,0.16666666666666666,0.0,0.6089451806363572,0.6250691528151483,0.016123972178791135,0.5778239090872793,0.5462686198084795,0.0315552892787998
2,1,16,8,7,1235689.0,1239020.0,0.0026956620962070555,0.1,0.036653386454183354,0,0.05,0.14285714285714285,0.0,0.14285714285714285,0.33198279311724693,0.3041290429215164,0.027853750195730553,0.30946517379820415,0.26612951940625534,0.04333565439194881,0.0,0.0,0.0,0.13144257703081233,0.1543520886615516,0.02290951163073926,0.08775416729409392,0.1078725893046798,0.020118422010585876,0.0,0.0,0.0,0.22064659197012138,0.1543520886615516,0.06629450330856979,0.19437603609790477,0.1078725893046798,0.08650344679322497,0.0,0.0,0.0,0.22064659197012138,0.1543520886615516,0.06629450330856979,0.19437603609790477,0.1078725893046798,0.08650344679322497
2,1,16,8,7,1235689.0,1239020.0,0.0026956620962070555,0.1,0.036653386454183354,0,0.1,0.2857142857142857,0.2857142857142857,0.0,0.45308123249299725,0.4507276823772987,0.002353550115698544,0.43335189592789963,0.40906622727337083,0.024285668654528803,0.0,0.0,0.0,0.23431372549019608,0.23101875532821822,0.003294970161977856,0.20669265429905953,0.17269271818271922,0.03399993611634031,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.23101875532821822,0.13090934924694522,0.33891054524921627,0.17269271818271922,0.16621782706649704,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.23101875532821822,0.13090934924694522,0.33891054524921627,0.17269271818271922,0.16621782706649704
2,1,16,8,7,1235689.0,1239020.0,0.0026956620962070555,0.1,0.036653386454183354,0,0.2,0.2857142857142857,0.2857142857142857,0.0,0.5632002801120448,0.5459094507368164,0.01729082937522841,0.526878918133626,0.4975592189587562,0.029319699174869762,0.0,0.0,0.0,0.38848039215686275,0.3642732310315431,0.024207161125319676,0.3376304853870764,0.2965829065422586,0.0410475788448178,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.3642732310315431,0.12612709576584252,0.4480254044892303,0.2965829065422586,0.15144249794697168,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.3642732310315431,0.12612709576584252,0.4480254044892303,0.2965829065422586,0.15144249794697168
2,1,16,8,7,1235689.0,1239020.0,0.0026956620962070555,0.1,0.036653386454183354,0,0.4,0.2857142857142857,0.2857142857142857,0.0,0.6648101548311632,0.6631485202776763,0.0016616345534868904,0.638134779217668,0.6112171867334701,0.026917592484197894,0.0,0.0,0.0,0.5307342167636285,0.5284079283887468,0.002326288374881691,0.49338869090473514,0.455704061426858,0.03768462947787715,0.16666666666666666,0.0,0.16666666666666666,0.6089451806363572,0.5284079283887468,0.08053725224761032,0.5778239090872793,0.455704061426858,0.12211984766042133,0.16666666666666666,0.0,0.16666666666666666,0.6089451806363572,0.5284079283887468,0.08053725224761032,0.5778239090872793,0.455704061426858,0.12211984766042133
2,1,18,9,7,1235689.0,1247055.0,0.009198107290750343,0.1,0.08313413014608238,0,0.05,0.14285714285714285,0.0,0.14285714285714285,0.33198279311724693,0.1695238095238095,0.16245898359343744,0.30946517379820415,0.13247154038291487,0.1769936334152893,0.0,0.0,0.0,0.13144257703081233,0.07066666666666667,0.06077591036414566,0.08775416729409392,0.04048454292709241,0.047269624367001516,0.0,0.0,0.0,0.22064659197012138,0.07066666666666667,0.14997992530345472,0.19437603609790477,0.04048454292709241,0.15389149317081235,0.0,0.0,0.0,0.22064659197012138,0.07066666666666667,0.14997992530345472,0.19437603609790477,0.04048454292709241,0.15389149317081235
2,1,18,9,7,1235689.0,1247055.0,0.009198107290750343,0.1,0.08313413014608238,0,0.1,0.2857142857142857,0.0,0.2857142857142857,0.45308123249299725,0.23079365079365077,0.22228758169934648,0.43335189592789963,0.1894732566751293,0.24387863925277034,0.0,0.0,0.0,0.23431372549019608,0.1231111111111111,0.11120261437908498,0.20669265429905953,0.07994474641940644,0.1267479078796531,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.1231111111111111,0.23881699346405233,0.33891054524921627,0.07994474641940644,0.25896579882980986,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.1231111111111111,0.23881699346405233,0.33891054524921627,0.07994474641940644,0.25896579882980986
2,1,18,9,7,1235689.0,1247055.0,0.009198107290750343,0.1,0.08313413014608238,0,0.2,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5632002801120448,0.3696825396825397,0.1935177404295051,0.526878918133626,0.3483044457082734,0.17857447242535257,0.0,0.0,0.0,0.38848039215686275,0.21755555555555556,0.1709248366013072,0.3376304853870764,0.18239746582164798,0.15523301956542843,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.21755555555555556,0.27284477124183004,0.4480254044892303,0.18239746582164798,0.2656279386675823,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.21755555555555556,0.27284477124183004,0.4480254044892303,0.18239746582164798,0.2656279386675823
2,1,18,9,7,1235689.0,1247055.0,0.009198107290750343,0.1,0.08313413014608238,0,0.4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.6648101548311632,0.566984126984127,0.0978260278470362,0.638134779217668,0.5326727809092908,0.10546199830837721,0.0,0.0,0.0,0.5307342167636285,0.4271111111111111,0.10362310565251742,0.49338869090473514,0.36959810242333396,0.12379058848140118,0.16666666666666666,0.0,0.16666666666666666,0.6089451806363572,0.4271111111111111,0.18183406952524606,0.5778239090872793,0.36959810242333396,0.20822580666394536,0.16666666666666666,0.0,0.16666666666666666,0.6089451806363572,0.4271111111111111,0.18183406952524606,0.5778239090872793,0.36959810242333396,0.20822580666394536
2,1,20,10,7,1235689.0,1249913.0,0.011510986987826224,0.06,0.05790172642762291,0,0.05,0.14285714285714285,0.14285714285714285,0.0,0.33198279311724693,0.33440499945797714,0.002422206340730204,0.30946517379820415,0.3010360875363176,0.008429086261886543,0.0,0.0,0.0,0.13144257703081233,0.1253098563840252,0.006132720646787132,0.08775416729409392,0.08811718921751129,0.0003630219234173615,0.0,0.0,0.0,0.22064659197012138,0.1253098563840252,0.09533673558609618,0.19437603609790477,0.08811718921751129,0.10625884688039348,0.0,0.0,0.0,0.22064659197012138,0.1253098563840252,0.09533673558609618,0.19437603609790477,0.08811718921751129,0.10625884688039348
2,1,20,10,7,1235689.0,1249913.0,0.011510986987826224,0.06,0.05790172642762291,0,0.1,0.2857142857142857,0.2857142857142857,0.0,0.45308123249299725,0.42609960372108713,0.026981628771910127,0.43335189592789963,0.3928143541846994,0.040537541743200234,0.0,0.0,0.0,0.23431372549019608,0.19653944520952193,0.037774280280674144,0.20669265429905953,0.14994009585857912,0.05675255844048041,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.19653944520952193,0.1653886593656415,0.33891054524921627,0.14994009585857912,0.18897044939063715,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.19653944520952193,0.1653886593656415,0.33891054524921627,0.14994009585857912,0.18897044939063715
2,1,20,10,7,1235689.0,1249913.0,0.011510986987826224,0.06,0.05790172642762291,0,0.2,0.2857142857142857,0.2857142857142857,0.0,0.5632002801120448,0.5080703184283747,0.055129961683670126,0.526878918133626,0.4474958245762248,0.0793830935574012,0.0,0.0,0.0,0.38848039215686275,0.31129844579972454,0.07718194635713821,0.3376304853870764,0.22649415440671467,0.11113633098036174,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.31129844579972454,0.17910188099766106,0.4480254044892303,0.22649415440671467,0.22153125008251562,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.31129844579972454,0.17910188099766106,0.4480254044892303,0.22649415440671467,0.22153125008251562
2,1,20,10,7,1235689.0,1249913.0,0.011510986987826224,0.06,0.05790172642762291,0,0.4,0.2857142857142857,0.2857142857142857,0.0,0.6648101548311632,0.6210082026121485,0.04380195221901473,0.638134779217668,0.5772111809886449,0.06092359822902316,0.0,0.0,0.0,0.5307342167636285,0.4694114836570079,0.06132273310662062,0.49338869090473514,0.40809565338410286,0.08529303752063228,0.16666666666666666,0.0,0.16666666666666666,0.6089451806363572,0.4694114836570079,0.13953369697934925,0.5778239090872793,0.40809565338410286,0.16972825570317646,0.16666666666666666,0.0,0.16666666666666666,0.6089451806363572,0.4694114836570079,0.13953369697934925,0.5778239090872793,0.40809565338410286,0.16972825570317646
2,1,22,11,7,1235689.0,1240913.0,0.004227600957846189,0.08,0.0273572377158034,0,0.05,0.14285714285714285,0.0,0.14285714285714285,0.33198279311724693,0.21421771607193602,0.11776507704531092,0.30946517379820415,0.1570493160788305,0.15241585771937366,0.0,0.0,0.0,0.13144257703081233,0.05823813583404376,0.07320444119676857,0.08775416729409392,0.023959829955086092,0.06379433733900783,0.0,0.0,0.0,0.22064659197012138,0.05823813583404376,0.16240845613607763,0.19437603609790477,0.023959829955086092,0.1704162061428187,0.0,0.0,0.0,0.22064659197012138,0.05823813583404376,0.16240845613607763,0.19437603609790477,0.023959829955086092,0.1704162061428187
2,1,22,11,7,1235689.0,1240913.0,0.004227600957846189,0.08,0.0273572377158034,0,0.1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.45308123249299725,0.3554895871392035,0.09759164535379378,0.43335189592789963,0.3148167550003292,0.11853514092757045,0.0,0.0,0.0,0.23431372549019608,0.17268542199488493,0.06162830349531115,0.20669265429905953,0.14059078524473562,0.06610186905432391,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.17268542199488493,0.18924268258027852,0.33891054524921627,0.14059078524473562,0.19831976000448065,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.17268542199488493,0.18924268258027852,0.33891054524921627,0.14059078524473562,0.19831976000448065
2,1,22,11,7,1235689.0,1240913.0,0.004227600957846189,0.08,0.0273572377158034,0,0.2,0.2857142857142857,0.2857142857142857,0.0,0.5632002801120448,0.4950554134697357,0.06814486664230912,0.526878918133626,0.4721655009233193,0.05471341721030665,0.0,0.0,0.0,0.38848039215686275,0.29307757885763,0.09540281329923278,0.3376304853870764,0.261031701292647,0.07659878409442938,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.29307757885763,0.19732274793975563,0.4480254044892303,0.261031701292647,0.18699370319658326,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.29307757885763,0.19732274793975563,0.4480254044892303,0.261031701292647,0.18699370319658326
2,1,22,11,7,1235689.0,1240913.0,0.004227600957846189,0.08,0.0273572377158034,0,0.4,0.2857142857142857,0.2857142857142857,0.0,0.6648101548311632,0.6232327490639511,0.04157740576721214,0.638134779217668,0.5675919502035075,0.07054282901416054,0.0,0.0,0.0,0.5307342167636285,0.4725258486895316,0.058208368074096906,0.49338869090473514,0.3946287302849104,0.09875996061982473,0.16666666666666666,0.0,0.16666666666666666,0.6089451806363572,0.4725258486895316,0.13641933194682554,0.5778239090872793,0.3946287302849104,0.1831951788023689,0.16666666666666666,0.0,0.16666666666666666,0.6089451806363572,0.4725258486895316,0.13641933194682554,0.5778239090872793,0.3946287302849104,0.1831951788023689
2,1,26,13,7,1235689.0,1251866.0,0.013091481756331893,0.08,0.05922974767596279,0,0.05,0.14285714285714285,0.0,0.14285714285714285,0.33198279311724693,0.1910504781622794,0.14093231495496752,0.30946517379820415,0.14453492693156825,0.1649302468666359,0.0,0.0,0.0,0.13144257703081233,0.10747066942719115,0.02397190760362118,0.08775416729409392,0.05332786669654591,0.03442630059754801,0.0,0.0,0.0,0.22064659197012138,0.18955889118932598,0.031087700780795396,0.19437603609790477,0.12909948219407116,0.0652765539038336,0.0,0.0,0.0,0.22064659197012138,0.18955889118932598,0.031087700780795396,0.19437603609790477,0.12909948219407116,0.0652765539038336
2,1,26,13,7,1235689.0,1251866.0,0.013091481756331893,0.08,0.05922974767596279,0,0.1,0.2857142857142857,0.0,0.2857142857142857,0.45308123249299725,0.2968268237882491,0.15625440870474816,0.43335189592789963,0.23778113844146698,0.19557075748643266,0.0,0.0,0.0,0.23431372549019608,0.17555755330354872,0.05875617218664736,0.20669265429905953,0.12019097077060317,0.08650168352845636,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.24629796108629062,0.11563014348887282,0.33891054524921627,0.18481873558911888,0.1540918096600974,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.24629796108629062,0.11563014348887282,0.33891054524921627,0.18481873558911888,0.1540918096600974
2,1,26,13,7,1235689.0,1251866.0,0.013091481756331893,0.08,0.05922974767596279,0,0.2,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5632002801120448,0.42276589506893536,0.14043438504310946,0.526878918133626,0.3866463274961372,0.14023259063748877,0.0,0.0,0.0,0.38848039215686275,0.23187225309650938,0.15660813906035337,0.3376304853870764,0.1860809778975771,0.1515495074894993,0.16666666666666666,0.16666666666666666,0.0,0.4904003267973856,0.3598935442470912,0.1305067825502944,0.4480254044892303,0.3217341482479809,0.12629125624124937,0.16666666666666666,0.16666666666666666,0.0,0.4904003267973856,0.3598935442470912,0.1305067825502944,0.4480254044892303,0.3217341482479809,0.12629125624124937
2,1,26,13,7,1235689.0,1251866.0,0.013091481756331893,0.08,0.05922974767596279,0,0.4,0.2857142857142857,0.2857142857142857,0.0,0.6648101548311632,0.6125549380698122,0.05225521676135103,0.638134779217668,0.5683847348384609,0.06975004437920718,0.0,0.0,0.0,0.5307342167636285,0.4575769132977371,0.07315730346589144,0.49338869090473514,0.39573862877384497,0.09765006213089017,0.16666666666666666,0.16666666666666666,0.0,0.6089451806363572,0.5479807610814477,0.0609644195549095,0.5778239090872793,0.4964488573115375,0.08137505177574184,0.16666666666666666,0.16666666666666666,0.0,0.6089451806363572,0.5479807610814477,0.0609644195549095,0.5778239090872793,0.4964488573115375,0.08137505177574184
2,1,28,14,7,1235689.0,1244175.0,0.0068674237611567315,0.12,0.08366533864541832,0,0.05,0.14285714285714285,0.0,0.14285714285714285,0.33198279311724693,0.26122448979591834,0.0707583033213286,0.30946517379820415,0.2100630221129912,0.09940215168521296,0.0,0.0,0.0,0.13144257703081233,0.1658730158730159,0.034430438842203565,0.08775416729409392,0.12125605223143356,0.03350188493733963,0.0,0.0,0.0,0.22064659197012138,0.1658730158730159,0.05477357609710548,0.19437603609790477,0.12125605223143356,0.07311998386647121,0.0,0.0,0.0,0.22064659197012138,0.1658730158730159,0.05477357609710548,0.19437603609790477,0.12125605223143356,0.07311998386647121
2,1,28,14,7,1235689.0,1244175.0,0.0068674237611567315,0.12,0.08366533864541832,0,0.1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.45308123249299725,0.42176870748299317,0.03131252501000409,0.43335189592789963,0.3817466584346825,0.05160523749321716,0.0,0.0,0.0,0.23431372549019608,0.3253968253968254,0.09108309990662933,0.20669265429905953,0.278704434840463,0.07201178054140345,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.3253968253968254,0.03653127917833804,0.33891054524921627,0.278704434840463,0.06020611040875329,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.3253968253968254,0.03653127917833804,0.33891054524921627,0.278704434840463,0.06020611040875329
2,1,28,14,7,1235689.0,1244175.0,0.0068674237611567315,0.12,0.08366533864541832,0,0.2,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5632002801120448,0.5608843537414966,0.002315926370548227,0.526878918133626,0.512041625463797,0.014837292669829028,0.0,0.0,0.0,0.38848039215686275,0.48769841269841274,0.09921802054154999,0.3376304853870764,0.43071522970776316,0.09308474432068675,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.48769841269841274,0.0027019140989728574,0.4480254044892303,0.43071522970776316,0.017310174781467125,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.48769841269841274,0.0027019140989728574,0.4480254044892303,0.43071522970776316,0.017310174781467125
2,1,28,14,7,1235689.0,1244175.0,0.0068674237611567315,0.12,0.08366533864541832,0,0.4,0.2857142857142857,0.2857142857142857,0.0,0.6648101548311632,0.7291208791208791,0.06431072428971585,0.638134779217668,0.6692697687766197,0.031134989558951665,0.0,0.16666666666666666,0.16666666666666666,0.5307342167636285,0.6839743589743589,0.15324014221073035,0.49338869090473514,0.6141480635727229,0.12075937266798775,0.16666666666666666,0.16666666666666666,0.0,0.6089451806363572,0.6839743589743589,0.07502917833800171,0.5778239090872793,0.6141480635727229,0.03632415448544357,0.16666666666666666,0.16666666666666666,0.0,0.6089451806363572,0.6839743589743589,0.07502917833800171,0.5778239090872793,0.6141480635727229,0.03632415448544357
2,1,30,15,7,1235689.0,1249358.0,0.01106184484931079,0.14,0.10358565737051793,0,0.05,0.14285714285714285,0.0,0.14285714285714285,0.33198279311724693,0.2510170734960651,0.08096571962118182,0.30946517379820415,0.2286107924347721,0.08085438136343207,0.0,0.0,0.0,0.13144257703081233,0.18634453781512605,0.054901960784313725,0.08775416729409392,0.1468992381566004,0.05914507086250646,0.0,0.0,0.0,0.22064659197012138,0.2510170734960651,0.030370481525943738,0.19437603609790477,0.2286107924347721,0.03423475633686732,0.0,0.0,0.0,0.22064659197012138,0.2510170734960651,0.030370481525943738,0.19437603609790477,0.2286107924347721,0.03423475633686732
2,1,30,15,7,1235689.0,1249358.0,0.01106184484931079,0.14,0.10358565737051793,0,0.1,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.45308123249299725,0.41696751164233803,0.036113720850659226,0.43335189592789963,0.37429022335789913,0.0590616725700005,0.0,0.0,0.0,0.23431372549019608,0.2726434051881622,0.038329679697966135,0.20669265429905953,0.21632996415334102,0.00963730985428149,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.36192810457516345,0.41696751164233803,0.055039407067174584,0.33891054524921627,0.37429022335789913,0.035379678108682866,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.36192810457516345,0.41696751164233803,0.055039407067174584,0.33891054524921627,0.37429022335789913,0.035379678108682866
2,1,30,15,7,1235689.0,1249358.0,0.01106184484931079,0.14,0.10358565737051793,0,0.2,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5632002801120448,0.5603933602426477,0.002806919869397073,0.526878918133626,0.5259105677046857,0.0009683504289402789,0.0,0.0,0.0,0.38848039215686275,0.4067729265619291,0.01829253440506634,0.3376304853870764,0.36739512673676733,0.029764641349690923,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.4904003267973856,0.5603933602426477,0.06999303344526214,0.4480254044892303,0.5259105677046857,0.07788516321545541,0.16666666666666666,0.14285714285714285,0.023809523809523808,0.4904003267973856,0.5603933602426477,0.06999303344526214,0.4480254044892303,0.5259105677046857,0.07788516321545541
2,1,30,15,7,1235689.0,1249358.0,0.01106184484931079,0.14,0.10358565737051793,0,0.4,0.2857142857142857,0.42857142857142855,0.14285714285714285,0.6648101548311632,0.6793086799937367,0.014498525162573439,0.638134779217668,0.6537509342583513,0.015616155040683255,0.0,0.2,0.2,0.5307342167636285,0.5510321519912313,0.020297935227602815,0.49338869090473514,0.5152513079616918,0.02186261705695669,0.16666666666666666,0.42857142857142855,0.26190476190476186,0.6089451806363572,0.6793086799937367,0.07036349935737951,0.5778239090872793,0.6537509342583513,0.07592702517107197,0.16666666666666666,0.42857142857142855,0.26190476190476186,0.6089451806363572,0.6793086799937367,0.07036349935737951,0.5778239090872793,0.6537509342583513,0.07592702517107197
2,1,32,16,7,1235689.0,1244383.0,0.007035750904960714,0.08,0.08021248339973445,0,0.05,0.14285714285714285,0.0,0.14285714285714285,0.33198279311724693,0.15598442275460908,0.17599837036263785,0.30946517379820415,0.10298641414709411,0.20647875965111004,0.0,0.0,0.0,0.13144257703081233,0.08980676328502415,0.041635813745788175,0.08775416729409392,0.07043405562740361,0.017320111666690313,0.0,0.0,0.0,0.22064659197012138,0.08980676328502415,0.13083982868509722,0.19437603609790477,0.07043405562740361,0.12394198047050116,0.0,0.0,0.0,0.22064659197012138,0.08980676328502415,0.13083982868509722,0.19437603609790477,0.07043405562740361,0.12394198047050116
2,1,32,16,7,1235689.0,1244383.0,0.007035750904960714,0.08,0.08021248339973445,0,0.1,0.2857142857142857,0.0,0.2857142857142857,0.45308123249299725,0.26809129448881003,0.18498993800418723,0.43335189592789963,0.19360626694676794,0.2397456289811317,0.0,0.0,0.0,0.23431372549019608,0.15628019323671496,0.07803353225348111,0.20669265429905953,0.10640891846380943,0.1002837358352501,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.15628019323671496,0.20564791133844848,0.33891054524921627,0.10640891846380943,0.23250162678540684,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.15628019323671496,0.20564791133844848,0.33891054524921627,0.10640891846380943,0.23250162678540684
2,1,32,16,7,1235689.0,1244383.0,0.007035750904960714,0.08,0.08021248339973445,0,0.2,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5632002801120448,0.3601547865523021,0.20304549355974272,0.526878918133626,0.31215424873584746,0.2147246693977785,0.0,0.0,0.0,0.38848039215686275,0.21850241545893717,0.16997797669792558,0.3376304853870764,0.15170789135814855,0.18592259402892786,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.21850241545893717,0.27189791133844843,0.4480254044892303,0.15170789135814855,0.29631751313108173,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.21850241545893717,0.27189791133844843,0.4480254044892303,0.15170789135814855,0.29631751313108173
2,1,32,16,7,1235689.0,1244383.0,0.007035750904960714,0.08,0.08021248339973445,0,0.4,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.6648101548311632,0.5086315685694568,0.15617858626170644,0.638134779217668,0.49182462696238755,0.1463101522552805,0.0,0.0,0.0,0.5307342167636285,0.36922705314009663,0.1615071636235319,0.49338869090473514,0.33752762150721616,0.15586106939751898,0.16666666666666666,0.0,0.16666666666666666,0.6089451806363572,0.36922705314009663,0.23971812749626054,0.5778239090872793,0.33752762150721616,0.24029628758006316,0.16666666666666666,0.0,0.16666666666666666,0.6089451806363572,0.36922705314009663,0.23971812749626054,0.5778239090872793,0.33752762150721616,0.24029628758006316
2,1,34,17,7,1235689.0,1248876.0,0.010671779064149636,0.12,0.11713147410358563,0,0.05,0.14285714285714285,0.0,0.14285714285714285,0.33198279311724693,0.14531306621532183,0.1866697269019251,0.30946517379820415,0.12772046049300237,0.18174471330520178,0.0,0.0,0.0,0.13144257703081233,0.05581924508240297,0.07562333194840937,0.08775416729409392,0.03722847202554136,0.050525695268552565,0.0,0.0,0.0,0.22064659197012138,0.05581924508240297,0.1648273468877184,0.19437603609790477,0.03722847202554136,0.1571475640723634,0.0,0.0,0.0,0.22064659197012138,0.05581924508240297,0.1648273468877184,0.19437603609790477,0.03722847202554136,0.1571475640723634
2,1,34,17,7,1235689.0,1248876.0,0.010671779064149636,0.12,0.11713147410358563,0,0.1,0.2857142857142857,0.0,0.2857142857142857,0.45308123249299725,0.27845284206186466,0.1746283904311326,0.43335189592789963,0.2797967972989716,0.15355509862892802,0.0,0.0,0.0,0.23431372549019608,0.1469768360294676,0.08733688946072848,0.20669265429905953,0.14713311249365965,0.05955954180539988,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.1469768360294676,0.21495126854569585,0.33891054524921627,0.14713311249365965,0.19177743275555661,0.16666666666666666,0.0,0.16666666666666666,0.36192810457516345,0.1469768360294676,0.21495126854569585,0.33891054524921627,0.14713311249365965,0.19177743275555661
2,1,34,17,7,1235689.0,1248876.0,0.010671779064149636,0.12,0.11713147410358563,0,0.2,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.5632002801120448,0.4905922815697252,0.07260799854231964,0.526878918133626,0.4364429876620713,0.09043593047155468,0.0,0.0,0.0,0.38848039215686275,0.32016252753094854,0.06831786462591422,0.3376304853870764,0.25096101112926655,0.08666947425780985,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.32016252753094854,0.17023779926643706,0.4480254044892303,0.25096101112926655,0.19706439335996373,0.16666666666666666,0.0,0.16666666666666666,0.4904003267973856,0.32016252753094854,0.17023779926643706,0.4480254044892303,0.25096101112926655,0.19706439335996373
