plan_id,seed,K,distance,delta_frac,lost_a,lost_b,lost_a_len,lost_b_len,lost_a_workload,lost_b_workload,lost_a_substantive,lost_b_substantive,both_substantive,extra_units,need_two_units,need_at_most_one,fully_absorbed,total_customers,absorbed_customers,absorbed_customer_frac,total_delivery,total_pickup,total_workload,absorbed_workload,absorbed_workload_frac,residual_delivery_at_max_work,residual_pickup_at_max_work,residual_workload,residual_workload_frac,one_unit_capacity_feasible,terminal_dp_states,lost_route_a,lost_route_b
10,5,7,1248490.0,0.2,0,2,14,6,215.90000000000003,59.900000000000006,1,0,0,1,0,1,0,20,11,0.55,179.0,96.8,275.8,103.70000000000002,0.3759970993473532,112.4,59.7,172.1,0.6240029006526469,1,32,50 78 31 5 19 70 11 23 79 39 57 63 73 25,2 68 37 43 17 18
10,5,7,1248490.0,0.2,0,3,14,16,215.90000000000003,189.7,1,1,1,2,1,0,0,30,7,0.23333333333333334,265.9,139.7,405.6,83.1,0.2048816568047337,214.7,107.8,322.5,0.7951183431952662,0,16,50 78 31 5 19 70 11 23 79 39 57 63 73 25,88 84 30 45 27 97 44 98 95 99 41 81 16 7 69 35
10,5,7,1248490.0,0.2,0,4,14,21,215.90000000000003,219.10000000000002,1,1,1,2,1,0,0,35,5,0.14285714285714285,285.8,149.2,435.00000000000006,45.30000000000001,0.10413793103448277,251.9,137.8,389.70000000000005,0.8958620689655172,0,8,50 78 31 5 19 70 11 23 79 39 57 63 73 25,56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
10,5,7,1248490.0,0.2,0,5,14,13,215.90000000000003,174.2,1,1,1,2,1,0,0,27,3,0.1111111111111111,267.8,122.3,390.09999999999997,24.899999999999995,0.06382978723404255,250.0,115.2,365.2,0.9361702127659575,0,8,50 78 31 5 19 70 11 23 79 39 57 63 73 25,26 60 3 52 65 42 40 92 76 54 14 55 9
10,5,7,1248490.0,0.2,0,6,14,5,215.90000000000003,59.8,1,0,0,1,0,1,0,19,8,0.42105263157894735,182.5,93.2,275.70000000000005,79.4,0.2879941965904969,127.5,68.8,196.30000000000004,0.7120058034095031,1,16,50 78 31 5 19 70 11 23 79 39 57 63 73 25,61 15 49 20 13
10,5,7,1248490.0,0.2,1,2,25,6,220.3,59.900000000000006,1,0,0,1,0,1,0,31,12,0.3870967741935484,180.6,99.6,280.2,126.20000000000002,0.4503925767309066,106.9,47.1,153.99999999999997,0.5496074232690934,1,32,21 36 90 33 91 46 93 38 4 94 58 28 6 86 80 96 22 83 53 62 67 59 85 72 89,2 68 37 43 17 18
10,5,7,1248490.0,0.2,1,3,25,16,220.3,189.7,1,1,1,2,1,0,0,41,9,0.21951219512195122,267.5,142.5,410.0,106.00000000000001,0.25853658536585367,202.9,101.1,304.0,0.7414634146341463,0,32,21 36 90 33 91 46 93 38 4 94 58 28 6 86 80 96 22 83 53 62 67 59 85 72 89,88 84 30 45 27 97 44 98 95 99 41 81 16 7 69 35
10,5,7,1248490.0,0.2,1,4,25,21,220.3,219.10000000000002,1,1,1,2,1,0,0,46,9,0.1956521739130435,287.4,152.0,439.40000000000003,108.40000000000002,0.2467000455166136,219.9,111.1,331.0,0.7532999544833864,0,16,21 36 90 33 91 46 93 38 4 94 58 28 6 86 80 96 22 83 53 62 67 59 85 72 89,56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
10,5,7,1248490.0,0.2,1,5,25,13,220.3,174.2,1,1,1,2,1,0,0,38,8,0.21052631578947367,269.4,125.1,394.49999999999994,82.60000000000002,0.20937896070975928,219.6,92.3,311.8999999999999,0.7906210392902407,0,16,21 36 90 33 91 46 93 38 4 94 58 28 6 86 80 96 22 83 53 62 67 59 85 72 89,26 60 3 52 65 42 40 92 76 54 14 55 9
10,5,7,1248490.0,0.2,1,6,25,5,220.3,59.8,1,0,0,1,0,1,0,30,10,0.3333333333333333,184.1,96.0,280.1,107.40000000000002,0.3834344876829704,119.8,52.9,172.7,0.6165655123170295,1,16,21 36 90 33 91 46 93 38 4 94 58 28 6 86 80 96 22 83 53 62 67 59 85 72 89,61 15 49 20 13
10,5,7,1248490.0,0.2,2,3,6,16,59.900000000000006,189.7,0,1,0,1,0,1,0,22,9,0.4090909090909091,158.5,91.1,249.60000000000002,83.4,0.33413461538461536,108.7,57.5,166.20000000000002,0.6658653846153846,1,32,2 68 37 43 17 18,88 84 30 45 27 97 44 98 95 99 41 81 16 7 69 35
10,5,7,1248490.0,0.2,2,4,6,21,59.900000000000006,219.10000000000002,0,1,0,1,0,1,0,27,8,0.2962962962962963,178.4,100.6,279.00000000000006,70.4,0.2523297491039426,135.9,72.7,208.60000000000005,0.7476702508960574,1,32,2 68 37 43 17 18,56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
10,5,7,1248490.0,0.2,2,5,6,13,59.900000000000006,174.2,0,1,0,1,0,1,0,19,6,0.3157894736842105,160.4,73.7,234.1,59.900000000000006,0.25587355830841524,124.6,49.6,174.2,0.7441264416915848,1,32,2 68 37 43 17 18,26 60 3 52 65 42 40 92 76 54 14 55 9
10,5,7,1248490.0,0.2,2,6,6,5,59.900000000000006,59.8,0,0,0,1,0,1,0,11,9,0.8181818181818182,75.1,44.6,119.69999999999999,91.0,0.760233918128655,17.6,11.1,28.69999999999999,0.23976608187134496,1,1,2 68 37 43 17 18,61 15 49 20 13
10,5,7,1248490.0,0.2,3,4,16,21,189.7,219.10000000000002,1,1,1,2,1,0,0,37,7,0.1891891891891892,265.3,143.5,408.8,81.6,0.19960861056751467,215.7,111.5,327.20000000000005,0.8003913894324854,0,16,88 84 30 45 27 97 44 98 95 99 41 81 16 7 69 35,56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
10,5,7,1248490.0,0.2,3,5,16,13,189.7,174.2,1,1,1,2,1,0,0,29,6,0.20689655172413793,247.3,116.6,363.9,53.60000000000001,0.1472932124209948,213.9,96.4,310.29999999999995,0.8527067875790052,0,16,88 84 30 45 27 97 44 98 95 99 41 81 16 7 69 35,26 60 3 52 65 42 40 92 76 54 14 55 9
10,5,7,1248490.0,0.2,3,6,16,5,189.7,59.8,1,0,0,1,0,1,0,21,7,0.3333333333333333,162.0,87.5,249.50000000000003,92.80000000000001,0.3719438877755511,105.9,50.8,156.70000000000002,0.6280561122244489,1,32,88 84 30 45 27 97 44 98 95 99 41 81 16 7 69 35,61 15 49 20 13
10,5,7,1248490.0,0.2,4,5,21,13,219.10000000000002,174.2,1,1,1,2,1,0,0,34,2,0.058823529411764705,267.2,126.1,393.3,10.5,0.02669717772692601,260.5,122.3,382.8,0.973302822273074,0,4,56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,26 60 3 52 65 42 40 92 76 54 14 55 9
10,5,7,1248490.0,0.2,4,6,21,5,219.10000000000002,59.8,1,0,0,1,0,1,0,26,7,0.2692307692307692,181.9,97.0,278.90000000000003,70.3,0.2520616708497669,135.9,72.7,208.60000000000002,0.7479383291502331,1,16,56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,61 15 49 20 13
10,5,7,1248490.0,0.2,5,6,13,5,174.2,59.8,1,0,0,1,0,1,0,18,4,0.2222222222222222,163.9,70.1,234.00000000000003,46.5,0.1987179487179487,132.7,54.8,187.50000000000003,0.8012820512820513,1,12,26 60 3 52 65 42 40 92 76 54 14 55 9,61 15 49 20 13
11,5,8,1264368.0,0.2,0,1,15,7,165.29999999999998,84.30000000000001,1,1,1,1,0,1,0,22,13,0.5909090909090909,158.5,91.1,249.6,153.89999999999998,0.6165865384615384,65.5,30.2,95.70000000000002,0.3834134615384616,1,64,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35,18 88 84 30 97 27 45
11,5,8,1264368.0,0.2,0,2,15,13,165.29999999999998,174.2,1,1,1,2,1,0,0,28,8,0.2857142857142857,229.7,109.8,339.49999999999994,88.5,0.2606774668630339,176.6,74.4,250.99999999999994,0.739322533136966,0,32,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35,9 55 14 54 76 92 40 42 65 52 3 60 26
11,5,8,1264368.0,0.2,0,3,15,5,165.29999999999998,56.7,1,0,0,1,0,1,0,20,12,0.6,143.1,78.9,222.00000000000006,144.8,0.6522522522522521,52.9,24.3,77.20000000000005,0.34774774774774786,1,1,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35,13 20 49 61 89
11,5,8,1264368.0,0.2,0,4,15,21,165.29999999999998,223.6,1,1,1,2,1,0,0,36,10,0.2777777777777778,252.3,136.6,388.9000000000001,109.3,0.281049112882489,186.0,93.6,279.6000000000001,0.718950887117511,0,32,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
11,5,8,1264368.0,0.2,0,5,15,6,165.29999999999998,47.300000000000004,1,0,0,1,0,1,0,21,13,0.6190476190476191,137.0,75.6,212.6,135.4,0.6368767638758231,52.9,24.3,77.19999999999999,0.3631232361241768,1,1,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35,15 91 33 90 36 21
11,5,8,1264368.0,0.2,0,6,15,16,165.29999999999998,216.0,1,1,1,2,1,0,0,31,13,0.41935483870967744,244.1,137.2,381.3,144.60000000000002,0.3792289535798584,154.9,81.8,236.7,0.6207710464201416,0,32,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62
11,5,8,1264368.0,0.2,0,7,15,17,165.29999999999998,171.50000000000003,1,1,1,2,1,0,0,32,10,0.3125,218.9,117.9,336.79999999999995,110.0,0.326603325415677,153.3,73.5,226.79999999999995,0.673396674584323,0,64,2 68 37 17 43 44 98 95 99 41 69 7 16 81 35,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
11,5,8,1264368.0,0.2,1,2,7,13,84.30000000000001,174.2,1,1,1,1,0,1,0,20,7,0.35,178.0,80.5,258.5,84.30000000000001,0.3261121856866538,124.6,49.6,174.2,0.6738878143133462,1,64,18 88 84 30 97 27 45,9 55 14 54 76 92 40 42 65 52 3 60 26
11,5,8,1264368.0,0.2,1,3,7,5,84.30000000000001,56.7,1,0,0,0,0,1,1,12,12,1.0,91.4,49.6,141.0,141.0,1.0,0.0,0.0,0.0,0.0,1,0,18 88 84 30 97 27 45,13 20 49 61 89
11,5,8,1264368.0,0.2,1,4,7,21,84.30000000000001,223.6,1,1,1,1,0,1,0,28,9,0.32142857142857145,200.6,107.3,307.90000000000003,99.30000000000001,0.322507307567392,135.9,72.7,208.60000000000002,0.677492692432608,1,64,18 88 84 30 97 27 45,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
11,5,8,1264368.0,0.2,1,5,7,6,84.30000000000001,47.300000000000004,1,0,0,0,0,1,1,13,13,1.0,85.3,46.3,131.6,131.60000000000002,1.0000000000000002,0.0,0.0,0.0,0.0,1,0,18 88 84 30 97 27 45,15 91 33 90 36 21
11,5,8,1264368.0,0.2,1,6,7,16,84.30000000000001,216.0,1,1,1,1,0,1,0,23,16,0.6956521739130435,192.4,107.9,300.3,183.3,0.6103896103896104,76.8,40.2,117.0,0.3896103896103896,1,64,18 88 84 30 97 27 45,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62
11,5,8,1264368.0,0.2,1,7,7,17,84.30000000000001,171.50000000000003,1,1,1,1,0,1,0,24,13,0.5416666666666666,167.2,88.6,255.79999999999998,148.10000000000002,0.5789679437060204,75.4,32.3,107.69999999999996,0.42103205629397955,1,64,18 88 84 30 97 27 45,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
11,5,8,1264368.0,0.2,2,3,13,5,174.2,56.7,1,0,0,1,0,1,0,18,5,0.2777777777777778,162.6,68.3,230.9,56.7,0.24556084885231702,124.6,49.6,174.2,0.7544391511476829,1,32,9 55 14 54 76 92 40 42 65 52 3 60 26,13 20 49 61 89
11,5,8,1264368.0,0.2,2,4,13,21,174.2,223.6,1,1,1,2,1,0,0,34,2,0.058823529411764705,271.8,126.0,397.8,15.0,0.03770739064856712,260.5,122.3,382.8,0.9622926093514329,0,4,9 55 14 54 76 92 40 42 65 52 3 60 26,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
11,5,8,1264368.0,0.2,2,5,13,6,174.2,47.300000000000004,1,0,0,1,0,1,0,19,6,0.3157894736842105,156.5,65.0,221.49999999999997,47.300000000000004,0.2135440180586908,124.6,49.6,174.19999999999996,0.7864559819413092,1,64,9 55 14 54 76 92 40 42 65 52 3 60 26,15 91 33 90 36 21
11,5,8,1264368.0,0.2,2,6,13,16,174.2,216.0,1,1,1,2,1,0,0,29,8,0.27586206896551724,263.6,126.6,390.2,85.50000000000001,0.2191184008200923,212.2,92.5,304.7,0.7808815991799077,0,8,9 55 14 54 76 92 40 42 65 52 3 60 26,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62
11,5,8,1264368.0,0.2,2,7,13,17,174.2,171.50000000000003,1,1,1,2,1,0,0,30,4,0.13333333333333333,238.4,107.3,345.7,21.8,0.06306045704367949,225.0,98.9,323.9,0.9369395429563204,0,28,9 55 14 54 76 92 40 42 65 52 3 60 26,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
11,5,8,1264368.0,0.2,3,4,5,21,56.7,223.6,0,1,0,1,0,1,0,26,7,0.2692307692307692,185.2,95.1,280.3,71.7,0.25579735997145914,135.9,72.7,208.60000000000002,0.7442026400285409,1,64,13 20 49 61 89,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
11,5,8,1264368.0,0.2,3,5,5,6,56.7,47.300000000000004,0,0,0,0,0,1,1,11,11,1.0,69.9,34.1,104.0,104.0,1.0,0.0,0.0,0.0,0.0,1,0,13 20 49 61 89,15 91 33 90 36 21
11,5,8,1264368.0,0.2,3,6,5,16,56.7,216.0,0,1,0,1,0,1,0,21,14,0.6666666666666666,177.0,95.7,272.7,164.5,0.6032269893656033,72.2,36.0,108.19999999999999,0.39677301063439674,1,64,13 20 49 61 89,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62
11,5,8,1264368.0,0.2,3,7,5,17,56.7,171.50000000000003,0,1,0,1,0,1,0,22,11,0.5,151.8,76.4,228.20000000000005,120.5,0.5280455740578439,75.4,32.3,107.70000000000005,0.4719544259421561,1,64,13 20 49 61 89,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
11,5,8,1264368.0,0.2,4,5,21,6,223.6,47.300000000000004,1,0,0,1,0,1,0,27,8,0.2962962962962963,179.1,91.8,270.90000000000003,62.300000000000004,0.22997416020671832,135.9,72.7,208.60000000000002,0.7700258397932817,1,64,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,15 91 33 90 36 21
11,5,8,1264368.0,0.2,4,6,21,16,223.6,216.0,1,1,1,2,1,0,0,37,10,0.2702702702702703,286.2,153.4,439.59999999999997,123.19999999999999,0.2802547770700637,210.0,106.4,316.4,0.7197452229299363,0,8,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62
11,5,8,1264368.0,0.2,4,7,21,17,223.6,171.50000000000003,1,1,1,2,1,0,0,38,6,0.15789473684210525,261.0,134.1,395.09999999999997,71.1,0.17995444191343965,216.1,107.9,324.0,0.8200455580865604,0,32,50 1 51 34 100 48 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
11,5,8,1264368.0,0.2,5,6,6,16,47.300000000000004,216.0,0,1,0,1,0,1,0,22,15,0.6818181818181818,170.9,92.4,263.3,146.3,0.5556399544246108,76.8,40.2,117.0,0.4443600455753893,1,64,15 91 33 90 36 21,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62
11,5,8,1264368.0,0.2,5,7,6,17,47.300000000000004,171.50000000000003,0,1,0,1,0,1,0,23,12,0.5217391304347826,145.7,73.1,218.8,111.10000000000001,0.5077696526508226,75.4,32.3,107.7,0.4922303473491773,1,1,15 91 33 90 36 21,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
11,5,8,1264368.0,0.2,6,7,16,17,216.0,171.50000000000003,1,1,1,2,1,0,0,33,9,0.2727272727272727,252.8,134.7,387.49999999999994,84.10000000000002,0.21703225806451623,203.3,100.1,303.3999999999999,0.7829677419354838,0,32,85 59 80 86 6 23 79 39 19 70 83 53 22 96 67 62,72 46 93 78 31 56 58 28 94 4 38 5 11 57 63 73 25
12,6,7,1236966.0,0.2,0,1,16,15,195.8,216.70000000000002,1,1,1,2,1,0,0,31,8,0.25806451612903225,281.7,130.8,412.5,61.900000000000006,0.15006060606060606,240.5,110.1,350.6,0.849939393939394,0,32,37 68 26 60 3 52 65 42 40 92 76 54 14 55 9 2,62 22 53 83 5 19 70 11 23 79 39 57 63 73 25
12,6,7,1236966.0,0.2,0,2,16,17,195.8,177.9,1,1,1,2,1,0,0,33,8,0.24242424242424243,255.7,118.0,373.7,83.50000000000003,0.22344126304522352,203.8,86.4,290.19999999999993,0.7765587369547764,0,32,37 68 26 60 3 52 65 42 40 92 76 54 14 55 9 2,50 78 31 58 28 94 4 38 93 59 80 6 86 96 67 85 89
12,6,7,1236966.0,0.2,0,3,16,10,195.8,93.1,1,1,1,1,0,1,0,26,13,0.5,200.1,88.8,288.9,114.69999999999999,0.3970231914157148,124.6,49.6,174.2,0.6029768085842853,1,32,37 68 26 60 3 52 65 42 40 92 76 54 14 55 9 2,61 49 21 36 90 33 91 15 20 13
12,6,7,1236966.0,0.2,0,4,16,23,195.8,227.4,1,1,1,2,1,0,0,39,6,0.15384615384615385,285.6,137.6,423.20000000000005,35.7,0.08435727788279773,263.3,124.2,387.50000000000006,0.9156427221172023,0,32,37 68 26 60 3 52 65 42 40 92 76 54 14 55 9 2,72 46 56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
12,6,7,1236966.0,0.2,0,5,16,14,195.8,173.1,1,1,1,2,1,0,0,30,9,0.3,249.3,119.6,368.9,113.7,0.3082136080238547,179.8,75.4,255.2,0.6917863919761453,0,32,37 68 26 60 3 52 65 42 40 92 76 54 14 55 9 2,18 17 43 44 97 95 99 41 69 7 16 81 98 35
12,6,7,1236966.0,0.2,0,6,16,5,195.8,54.900000000000006,1,0,0,1,0,1,0,21,8,0.38095238095238093,172.1,78.6,250.7,76.50000000000001,0.305145592341444,124.6,49.6,174.2,0.694854407658556,1,32,37 68 26 60 3 52 65 42 40 92 76 54 14 55 9 2,45 27 30 84 88
12,6,7,1236966.0,0.2,1,2,15,17,216.70000000000002,177.9,1,1,1,2,1,0,0,32,5,0.15625,260.8,133.8,394.6,71.30000000000001,0.18068930562595034,217.6,105.7,323.3,0.8193106943740497,0,24,62 22 53 83 5 19 70 11 23 79 39 57 63 73 25,50 78 31 58 28 94 4 38 93 59 80 6 86 96 67 85 89
12,6,7,1236966.0,0.2,1,3,15,10,216.70000000000002,93.1,1,1,1,1,0,1,0,25,12,0.48,205.2,104.6,309.8,126.39999999999998,0.4080051646223369,120.8,62.6,183.40000000000003,0.5919948353776631,1,32,62 22 53 83 5 19 70 11 23 79 39 57 63 73 25,61 49 21 36 90 33 91 15 20 13
12,6,7,1236966.0,0.2,1,4,15,23,216.70000000000002,227.4,1,1,1,2,1,0,0,38,7,0.18421052631578946,290.7,153.4,444.1,63.5,0.14298581400585453,249.3,131.3,380.6,0.8570141859941455,0,16,62 22 53 83 5 19 70 11 23 79 39 57 63 73 25,72 46 56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
12,6,7,1236966.0,0.2,1,5,15,14,216.70000000000002,173.1,1,1,1,2,1,0,0,29,8,0.27586206896551724,254.4,135.4,389.8,118.69999999999999,0.3045151359671626,182.0,89.1,271.1,0.6954848640328374,0,32,62 22 53 83 5 19 70 11 23 79 39 57 63 73 25,18 17 43 44 97 95 99 41 69 7 16 81 98 35
12,6,7,1236966.0,0.2,1,6,15,5,216.70000000000002,54.900000000000006,1,0,0,1,0,1,0,20,11,0.55,177.2,94.4,271.59999999999997,113.7,0.4186303387334316,104.5,53.4,157.89999999999998,0.5813696612665685,1,32,62 22 53 83 5 19 70 11 23 79 39 57 63 73 25,45 27 30 84 88
12,6,7,1236966.0,0.2,2,3,17,10,177.9,93.1,1,1,1,1,0,1,0,27,9,0.3333333333333333,179.2,91.8,271.0,101.1,0.37306273062730627,114.0,55.9,169.9,0.6269372693726938,1,32,50 78 31 58 28 94 4 38 93 59 80 6 86 96 67 85 89,61 49 21 36 90 33 91 15 20 13
12,6,7,1236966.0,0.2,2,4,17,23,177.9,227.4,1,1,1,2,1,0,0,40,6,0.15,264.7,140.6,405.3,81.60000000000002,0.20133234641006667,215.2,108.5,323.7,0.7986676535899333,0,32,50 78 31 58 28 94 4 38 93 59 80 6 86 96 67 85 89,72 46 56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
12,6,7,1236966.0,0.2,2,5,17,14,177.9,173.1,1,1,1,2,1,0,0,31,7,0.22580645161290322,228.4,122.6,351.0,91.4,0.2603988603988604,171.9,87.7,259.6,0.7396011396011397,0,32,50 78 31 58 28 94 4 38 93 59 80 6 86 96 67 85 89,18 17 43 44 97 95 99 41 69 7 16 81 98 35
12,6,7,1236966.0,0.2,2,6,17,5,177.9,54.900000000000006,1,0,0,1,0,1,0,22,9,0.4090909090909091,151.2,81.6,232.79999999999998,127.30000000000003,0.5468213058419246,73.3,32.2,105.49999999999996,0.45317869415807543,1,32,50 78 31 58 28 94 4 38 93 59 80 6 86 96 67 85 89,45 27 30 84 88
12,6,7,1236966.0,0.2,3,4,10,23,93.1,227.4,1,1,1,1,0,1,0,33,12,0.36363636363636365,209.1,111.4,320.50000000000006,101.39999999999999,0.31638065522620895,142.6,76.5,219.10000000000008,0.683619344773791,1,32,61 49 21 36 90 33 91 15 20 13,72 46 56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75
12,6,7,1236966.0,0.2,3,5,10,14,93.1,173.1,1,1,1,1,0,1,0,24,11,0.4583333333333333,172.8,93.4,266.2,119.6,0.4492862509391435,99.9,46.7,146.6,0.5507137490608565,1,32,61 49 21 36 90 33 91 15 20 13,18 17 43 44 97 95 99 41 69 7 16 81 98 35
12,6,7,1236966.0,0.2,3,6,10,5,93.1,54.900000000000006,1,0,0,1,0,1,0,15,13,0.8666666666666667,95.6,52.4,148.0,139.5,0.9425675675675675,6.1,2.4,8.5,0.057432432432432436,1,1,61 49 21 36 90 33 91 15 20 13,45 27 30 84 88
12,6,7,1236966.0,0.2,4,5,23,14,227.4,173.1,1,1,1,2,1,0,0,37,10,0.2702702702702703,258.3,142.2,400.49999999999994,121.5,0.30337078651685395,183.5,95.5,278.99999999999994,0.696629213483146,0,32,72 46 56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,18 17 43 44 97 95 99 41 69 7 16 81 98 35
12,6,7,1236966.0,0.2,4,6,23,5,227.4,54.900000000000006,1,0,0,1,0,1,0,28,8,0.2857142857142857,181.1,101.2,282.29999999999995,69.00000000000001,0.24442082890541986,138.7,74.6,213.29999999999995,0.7555791710945802,1,32,72 46 56 1 48 100 34 51 47 74 24 32 87 77 12 82 64 10 71 66 29 8 75,45 27 30 84 88
12,6,7,1236966.0,0.2,5,6,14,5,173.1,54.900000000000006,1,0,0,1,0,1,0,19,11,0.5789473684210527,144.8,83.2,228.0,129.39999999999998,0.5675438596491227,63.5,35.1,98.60000000000002,0.4324561403508773,1,1,18 17 43 44 97 95 99 41 69 7 16 81 98 35,45 27 30 84 88
13,6,8,1273615.0,0.2,0,1,14,11,213.90000000000003,107.49999999999999,1,1,1,2,1,0,0,25,8,0.32,215.0,106.4,321.40000000000003,95.89999999999998,0.2983820784069694,153.0,72.5,225.50000000000006,0.7016179215930306,0,32,22 53 83 5 19 70 11 23 79 39 57 63 73 25,89 85 93 38 4 94 28 58 31 78 50
13,6,8,1273615.0,0.2,0,2,14,14,213.90000000000003,189.6,1,1,1,2,1,0,0,28,5,0.17857142857142858,275.9,127.6,403.49999999999994,52.89999999999999,0.13110285006195788,240.5,110.1,350.59999999999997,0.8688971499380421,0,48,22 53 83 5 19 70 11 23 79 39 57 63 73 25,2 9 55 14 54 76 92 40 42 65 52 3 60 26
13,6,8,1273615.0,0.2,0,3,14,23,213.90000000000003,227.39999999999998,1,1,1,2,1,0,0,37,7,0.1891891891891892,289.1,152.2,441.3,70.89999999999999,0.1606616813958758,243.2,127.2,370.40000000000003,0.8393383186041242,0,32,22 53 83 5 19 70 11 23 79 39 57 63 73 25,72 46 56 1 48 100 34 51 47 74 24 82 64 12 32 87 77 10 71 66 29 8 75
13,6,8,1273615.0,0.2,0,4,14,7,213.90000000000003,73.2,1,0,0,1,0,1,0,21,11,0.5238095238095238,187.6,99.5,287.1,121.89999999999999,0.4245907349355625,109.0,56.2,165.20000000000005,0.5754092650644376,1,16,22 53 83 5 19 70 11 23 79 39 57 63 73 25,62 67 59 80 6 86 96
13,6,8,1273615.0,0.2,0,5,14,10,213.90000000000003,93.10000000000001,1,1,1,1,0,1,0,24,15,0.625,203.6,103.4,307.0,147.1,0.4791530944625407,106.2,53.7,159.9,0.5208469055374593,1,64,22 53 83 5 19 70 11 23 79 39 57 63 73 25,13 20 15 91 33 90 36 21 49 61
13,6,8,1273615.0,0.2,0,6,14,5,213.90000000000003,54.099999999999994,1,0,0,1,0,1,0,19,11,0.5789473684210527,175.1,92.9,268.0,116.29999999999998,0.43395522388059693,101.1,50.6,151.70000000000002,0.5660447761194031,1,64,22 53 83 5 19 70 11 23 79 39 57 63 73 25,68 37 30 84 88
13,6,8,1273615.0,0.2,0,7,14,16,213.90000000000003,180.10000000000002,1,1,1,2,1,0,0,30,13,0.43333333333333335,257.5,136.5,394.00000000000006,147.79999999999995,0.3751269035532993,163.7,82.5,246.2000000000001,0.6248730964467006,0,64,22 53 83 5 19 70 11 23 79 39 57 63 73 25,45 27 97 95 99 41 69 7 16 81 98 35 44 43 17 18
13,6,8,1273615.0,0.2,1,2,11,14,107.49999999999999,189.6,1,1,1,2,1,0,0,25,7,0.28,207.3,89.8,297.1,71.9,0.24200605856613935,161.2,64.0,225.20000000000002,0.7579939414338607,0,64,89 85 93 38 4 94 28 58 31 78 50,2 9 55 14 54 76 92 40 42 65 52 3 60 26
13,6,8,1273615.0,0.2,1,3,11,23,107.49999999999999,227.39999999999998,1,1,1,2,1,0,0,34,8,0.23529411764705882,220.5,114.4,334.90000000000003,72.10000000000001,0.21528814571513885,172.7,90.1,262.8,0.7847118542848611,0,32,89 85 93 38 4 94 28 58 31 78 50,72 46 56 1 48 100 34 51 47 74 24 82 64 12 32 87 77 10 71 66 29 8 75
13,6,8,1273615.0,0.2,1,4,11,7,107.49999999999999,73.2,1,0,0,1,0,1,0,18,10,0.5555555555555556,119.0,61.7,180.7,89.20000000000002,0.4936358605423355,61.4,30.1,91.49999999999997,0.5063641394576646,1,1,89 85 93 38 4 94 28 58 31 78 50,62 67 59 80 6 86 96
13,6,8,1273615.0,0.2,1,5,11,10,107.49999999999999,93.10000000000001,1,1,1,1,0,1,0,21,14,0.6666666666666666,135.0,65.6,200.60000000000002,128.20000000000002,0.6390827517447657,50.3,22.1,72.4,0.3609172482552343,1,1,89 85 93 38 4 94 28 58 31 78 50,13 20 15 91 33 90 36 21 49 61
