plan_a,seed_a,plan_b,seed_b,K,distance_a,distance_b,relative_cost_gap,route_len_profile_gap,route_delivery_profile_gap,exact_route_len_multiset_match,delta_frac,mean_extra_units_a,mean_extra_units_b,abs_mean_extra_units_gap,p_need_two_a,p_need_two_b,abs_p_need_two_gap,p_need_at_most_one_a,p_need_at_most_one_b,abs_p_need_at_most_one_gap,p_zero_a,p_zero_b,abs_p_zero_gap,mean_absorbed_workload_frac_a,mean_absorbed_workload_frac_b,abs_mean_absorbed_workload_frac_gap,mean_residual_workload_frac_a,mean_residual_workload_frac_b,abs_mean_residual_workload_frac_gap,both_sub_mean_extra_units_a,both_sub_mean_extra_units_b,abs_both_sub_mean_extra_units_gap,both_sub_p_need_two_a,both_sub_p_need_two_b,abs_both_sub_p_need_two_gap,both_sub_p_need_at_most_one_a,both_sub_p_need_at_most_one_b,abs_both_sub_p_need_at_most_one_gap,both_sub_p_zero_a,both_sub_p_zero_b,abs_both_sub_p_zero_gap,both_sub_mean_absorbed_workload_frac_a,both_sub_mean_absorbed_workload_frac_b,abs_both_sub_mean_absorbed_workload_frac_gap,both_sub_mean_residual_workload_frac_a,both_sub_mean_residual_workload_frac_b,abs_both_sub_mean_residual_workload_frac_gap
0,0,2,1,7,1246180.0,1235689.0,0.008490000315613394,1.7142857142857142,6.085714285714297,0,0.1,1.8571428571428572,1.4761904761904763,0.38095238095238093,0.8571428571428571,0.47619047619047616,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.380952380952381,0.0,0.0,0.0,0.1341256433437693,0.2491479957646318,0.1150223524208625,0.8658743566562306,0.7508520042353681,0.11502235242086245,1.9333333333333333,1.6666666666666667,0.2666666666666666,0.9333333333333333,0.6666666666666666,0.2666666666666667,0.06666666666666667,0.3333333333333333,0.26666666666666666,0.0,0.0,0.0,0.10600461335662593,0.18836469518579183,0.08236008182916589,0.8939953866433741,0.8116353048142081,0.08236008182916599
0,0,4,2,7,1246180.0,1245950.0,0.00018459809783699185,0.0,3.17142857142858,1,0.1,1.8571428571428572,1.8571428571428572,0.0,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.1341256433437693,0.15276590345464924,0.018640260110879936,0.8658743566562306,0.8472340965453508,0.018640260110879825,1.9333333333333333,1.8571428571428572,0.07619047619047614,0.9333333333333333,0.8571428571428571,0.07619047619047625,0.06666666666666667,0.14285714285714285,0.07619047619047618,0.0,0.0,0.0,0.10600461335662593,0.15276590345464924,0.04676129009802331,0.8939953866433741,0.8472340965453508,0.04676129009802332
0,0,6,3,7,1246180.0,1239200.0,0.0056326662362814715,1.7142857142857142,2.599999999999995,0,0.1,1.8571428571428572,1.6666666666666667,0.19047619047619047,0.8571428571428571,0.6666666666666666,0.19047619047619047,0.14285714285714285,0.3333333333333333,0.19047619047619047,0.0,0.0,0.0,0.1341256433437693,0.18197945318334513,0.04785380983957582,0.8658743566562306,0.8180205468166548,0.04785380983957577,1.9333333333333333,1.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.10600461335662593,0.12807431084275628,0.022069697486130344,0.8939953866433741,0.8719256891572438,0.022069697486130302
0,0,8,4,7,1246180.0,1229294.0,0.013736339720197121,1.7142857142857142,11.028571428571434,0,0.1,1.8571428571428572,1.4761904761904763,0.38095238095238093,0.8571428571428571,0.47619047619047616,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.380952380952381,0.0,0.0,0.0,0.1341256433437693,0.18095853893001385,0.04683289558624454,0.8658743566562306,0.8190414610699861,0.04683289558624448,1.9333333333333333,2.0,0.06666666666666665,0.9333333333333333,1.0,0.06666666666666665,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.10600461335662593,0.08124575953050052,0.024758853826125415,0.8939953866433741,0.9187542404694995,0.024758853826125415
0,0,10,5,7,1246180.0,1248490.0,0.0018536647996276621,1.7142857142857142,10.800000000000008,0,0.1,1.8571428571428572,1.4761904761904763,0.38095238095238093,0.8571428571428571,0.47619047619047616,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.380952380952381,0.0,0.0,0.0,0.1341256433437693,0.2054861761558732,0.07136053281210389,0.8658743566562306,0.7945138238441267,0.07136053281210386,1.9333333333333333,2.0,0.06666666666666665,0.9333333333333333,1.0,0.06666666666666665,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.10600461335662593,0.10298043092543008,0.003024182431195857,0.8939953866433741,0.8970195690745699,0.003024182431195843
0,0,12,6,7,1246180.0,1236966.0,0.007448870866297053,1.4285714285714286,7.828571428571439,0,0.1,1.8571428571428572,1.5714285714285714,0.2857142857142858,0.8571428571428571,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,0.0,0.0,0.1341256433437693,0.22746755406477323,0.09334191072100392,0.8658743566562306,0.7725324459352267,0.09334191072100384,1.9333333333333333,1.8,0.1333333333333333,0.9333333333333333,0.8,0.1333333333333333,0.06666666666666667,0.2,0.13333333333333336,0.0,0.0,0.0,0.10600461335662593,0.1751055632306768,0.06910094987405087,0.8939953866433741,0.8248944367693232,0.06910094987405091
0,0,14,7,7,1246180.0,1254971.0,0.00705435811840986,1.1428571428571428,3.4857142857142875,0,0.1,1.8571428571428572,1.6666666666666667,0.19047619047619047,0.8571428571428571,0.6666666666666666,0.19047619047619047,0.14285714285714285,0.3333333333333333,0.19047619047619047,0.0,0.0,0.0,0.1341256433437693,0.17872832112950668,0.04460267778573737,0.8658743566562306,0.8212716788704933,0.04460267778573723,1.9333333333333333,1.9333333333333333,0.0,0.9333333333333333,0.9333333333333333,0.0,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.10600461335662593,0.12952829000951072,0.02352367665288478,0.8939953866433741,0.8704717099904893,0.023523676652884795
0,0,16,8,7,1246180.0,1239020.0,0.005778760633403819,1.4285714285714286,8.057142857142868,0,0.1,1.8571428571428572,1.4761904761904763,0.38095238095238093,0.8571428571428571,0.47619047619047616,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.380952380952381,0.0,0.0,0.0,0.1341256433437693,0.22320932635225516,0.08908368300848585,0.8658743566562306,0.7767906736477447,0.0890836830084859,1.9333333333333333,2.0,0.06666666666666665,0.9333333333333333,1.0,0.06666666666666665,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.10600461335662593,0.133796767188334,0.027792153831708064,0.8939953866433741,0.8662032328116659,0.02779215383170819
0,0,18,9,7,1246180.0,1247055.0,0.0007021457574347205,0.8571428571428571,3.914285714285718,0,0.1,1.8571428571428572,1.8571428571428572,0.0,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.1341256433437693,0.09544732351924654,0.03867831982452277,0.8658743566562306,0.9045526764807534,0.038678319824522855,1.9333333333333333,2.0,0.06666666666666665,0.9333333333333333,1.0,0.06666666666666665,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.10600461335662593,0.06290240449270992,0.04310220886391601,0.8939953866433741,0.9370975955072902,0.043102208863916136
0,0,20,10,7,1246180.0,1249913.0,0.0029955544142900707,0.8571428571428571,6.7428571428571376,0,0.1,1.8571428571428572,1.4761904761904763,0.38095238095238093,0.8571428571428571,0.47619047619047616,0.38095238095238093,0.14285714285714285,0.5238095238095238,0.380952380952381,0.0,0.0,0.0,0.1341256433437693,0.20222517653022462,0.06809953318645531,0.8658743566562306,0.7977748234697754,0.06809953318645523,1.9333333333333333,2.0,0.06666666666666665,0.9333333333333333,1.0,0.06666666666666665,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.0,0.10600461335662593,0.09263457148136386,0.01337004187526207,0.8939953866433741,0.9073654285186361,0.013370041875262029
