Dataset,Instance,scenario,monitor,n_days,false_rate,detect_rate,mean_delay
Dethloff,CON3-5,demand_mild,tempo2,15,0.0,0.13333333333333333,65.0
Dethloff,CON3-5,demand_mild,tempo_flat,15,0.0,0.0,
Dethloff,CON3-5,demand_mild,cusum_cal,15,0.0,0.13333333333333333,48.0
Dethloff,CON3-5,demand_mild,cusum_match,15,0.0,0.13333333333333333,48.0
Dethloff,CON3-5,demand_mild,ph_match,15,0.0,0.13333333333333333,48.0
Dethloff,CON3-5,demand_mild,esr_match,15,0.0,0.06666666666666667,48.0
Dethloff,CON3-5,demand_mild,ecusum_match,15,0.0,0.06666666666666667,48.0
Dethloff,CON3-5,demand_mild,bonferroni,15,0.0,0.2,57.666666666666664
Dethloff,CON3-5,demand_mild,periodic,15,0.0,1.0,31.0
Dethloff,CON3-5,demand_mild,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,demand_severe,tempo2,15,0.0,1.0,28.4
Dethloff,CON3-5,demand_severe,tempo_flat,15,0.0,0.3333333333333333,43.4
Dethloff,CON3-5,demand_severe,cusum_cal,15,0.0,1.0,34.666666666666664
Dethloff,CON3-5,demand_severe,cusum_match,15,0.0,1.0,42.0
Dethloff,CON3-5,demand_severe,ph_match,15,0.0,0.4666666666666667,56.714285714285715
Dethloff,CON3-5,demand_severe,esr_match,15,0.0,0.8,37.75
Dethloff,CON3-5,demand_severe,ecusum_match,15,0.0,0.7333333333333333,31.818181818181817
Dethloff,CON3-5,demand_severe,bonferroni,15,0.0,1.0,30.0
Dethloff,CON3-5,demand_severe,periodic,15,0.0,1.0,31.333333333333332
Dethloff,CON3-5,demand_severe,rolling_opt,15,0.9333333333333333,0.06666666666666667,1.0
Dethloff,CON3-5,dwell_mild,tempo2,15,0.0,1.0,36.13333333333333
Dethloff,CON3-5,dwell_mild,tempo_flat,15,0.0,0.3333333333333333,39.0
Dethloff,CON3-5,dwell_mild,cusum_cal,15,0.0,1.0,41.53333333333333
Dethloff,CON3-5,dwell_mild,cusum_match,15,0.0,1.0,48.53333333333333
Dethloff,CON3-5,dwell_mild,ph_match,15,0.0,0.4666666666666667,51.285714285714285
Dethloff,CON3-5,dwell_mild,esr_match,15,0.0,0.6666666666666666,39.6
Dethloff,CON3-5,dwell_mild,ecusum_match,15,0.0,0.6666666666666666,39.1
Dethloff,CON3-5,dwell_mild,bonferroni,15,0.0,1.0,30.866666666666667
Dethloff,CON3-5,dwell_mild,periodic,15,0.0,1.0,29.533333333333335
Dethloff,CON3-5,dwell_mild,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,dwell_severe,tempo2,15,0.0,1.0,3.0
Dethloff,CON3-5,dwell_severe,tempo_flat,15,0.0,1.0,6.666666666666667
Dethloff,CON3-5,dwell_severe,cusum_cal,15,0.0,1.0,8.0
Dethloff,CON3-5,dwell_severe,cusum_match,15,0.0,1.0,9.666666666666666
Dethloff,CON3-5,dwell_severe,ph_match,15,0.0,1.0,14.933333333333334
Dethloff,CON3-5,dwell_severe,esr_match,15,0.0,1.0,2.6666666666666665
Dethloff,CON3-5,dwell_severe,ecusum_match,15,0.0,1.0,2.4
Dethloff,CON3-5,dwell_severe,bonferroni,15,0.0,1.0,10.0
Dethloff,CON3-5,dwell_severe,periodic,15,0.0,1.0,30.0
Dethloff,CON3-5,dwell_severe,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,accident_mild,tempo2,15,0.0,0.13333333333333333,63.5
Dethloff,CON3-5,accident_mild,tempo_flat,15,0.0,0.13333333333333333,63.5
Dethloff,CON3-5,accident_mild,cusum_cal,15,0.0,0.26666666666666666,37.75
Dethloff,CON3-5,accident_mild,cusum_match,15,0.0,0.2,65.66666666666667
Dethloff,CON3-5,accident_mild,ph_match,15,0.0,0.13333333333333333,63.5
Dethloff,CON3-5,accident_mild,esr_match,15,0.0,0.2,65.66666666666667
Dethloff,CON3-5,accident_mild,ecusum_match,15,0.0,0.2,65.66666666666667
Dethloff,CON3-5,accident_mild,bonferroni,15,0.0,0.26666666666666666,55.0
Dethloff,CON3-5,accident_mild,periodic,15,0.0,1.0,33.0
Dethloff,CON3-5,accident_mild,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,accident_severe,tempo2,15,0.0,0.8666666666666667,46.92307692307692
Dethloff,CON3-5,accident_severe,tempo_flat,15,0.0,0.6666666666666666,43.6
Dethloff,CON3-5,accident_severe,cusum_cal,15,0.0,1.0,26.666666666666668
Dethloff,CON3-5,accident_severe,cusum_match,15,0.0,1.0,29.0
Dethloff,CON3-5,accident_severe,ph_match,15,0.0,0.8666666666666667,45.0
Dethloff,CON3-5,accident_severe,esr_match,15,0.0,0.6666666666666666,59.0
Dethloff,CON3-5,accident_severe,ecusum_match,15,0.0,0.6666666666666666,59.5
Dethloff,CON3-5,accident_severe,bonferroni,15,0.0,1.0,29.0
Dethloff,CON3-5,accident_severe,periodic,15,0.0,1.0,33.0
Dethloff,CON3-5,accident_severe,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,breakdown,tempo2,15,0.0,1.0,19.333333333333332
Dethloff,CON3-5,breakdown,tempo_flat,15,0.0,1.0,19.333333333333332
Dethloff,CON3-5,breakdown,cusum_cal,15,0.0,1.0,19.333333333333332
Dethloff,CON3-5,breakdown,cusum_match,15,0.0,1.0,19.333333333333332
Dethloff,CON3-5,breakdown,ph_match,15,0.0,1.0,19.333333333333332
Dethloff,CON3-5,breakdown,esr_match,15,0.0,1.0,19.333333333333332
Dethloff,CON3-5,breakdown,ecusum_match,15,0.0,1.0,19.333333333333332
Dethloff,CON3-5,breakdown,bonferroni,15,0.0,1.0,19.333333333333332
Dethloff,CON3-5,breakdown,periodic,15,0.0,1.0,15.4
Dethloff,CON3-5,breakdown,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,traffic_ramp,tempo2,15,0.0,1.0,9.866666666666667
Dethloff,CON3-5,traffic_ramp,tempo_flat,15,0.0,1.0,20.133333333333333
Dethloff,CON3-5,traffic_ramp,cusum_cal,15,0.0,1.0,15.0
Dethloff,CON3-5,traffic_ramp,cusum_match,15,0.0,1.0,18.0
Dethloff,CON3-5,traffic_ramp,ph_match,15,0.0,1.0,35.46666666666667
Dethloff,CON3-5,traffic_ramp,esr_match,15,0.0,1.0,15.733333333333333
Dethloff,CON3-5,traffic_ramp,ecusum_match,15,0.0,1.0,14.733333333333333
Dethloff,CON3-5,traffic_ramp,bonferroni,15,0.0,1.0,14.0
Dethloff,CON3-5,traffic_ramp,periodic,15,0.0,1.0,34.0
Dethloff,CON3-5,traffic_ramp,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,demand_ramp,tempo2,15,0.0,0.9333333333333333,46.5
Dethloff,CON3-5,demand_ramp,tempo_flat,15,0.0,0.2,32.666666666666664
Dethloff,CON3-5,demand_ramp,cusum_cal,15,0.0,0.8666666666666667,48.46153846153846
Dethloff,CON3-5,demand_ramp,cusum_match,15,0.0,0.7333333333333333,53.63636363636363
Dethloff,CON3-5,demand_ramp,ph_match,15,0.0,0.13333333333333333,26.5
Dethloff,CON3-5,demand_ramp,esr_match,15,0.0,0.3333333333333333,41.4
Dethloff,CON3-5,demand_ramp,ecusum_match,15,0.0,0.3333333333333333,45.2
Dethloff,CON3-5,demand_ramp,bonferroni,15,0.0,0.9333333333333333,41.357142857142854
Dethloff,CON3-5,demand_ramp,periodic,15,0.0,1.0,31.333333333333332
Dethloff,CON3-5,demand_ramp,rolling_opt,15,0.9333333333333333,0.06666666666666667,1.0
Dethloff,CON3-5,traffic_transient,tempo2,15,0.06666666666666667,0.0,
Dethloff,CON3-5,traffic_transient,tempo_flat,15,0.0,0.0,
Dethloff,CON3-5,traffic_transient,cusum_cal,15,0.06666666666666667,0.0,
Dethloff,CON3-5,traffic_transient,cusum_match,15,0.06666666666666667,0.0,
Dethloff,CON3-5,traffic_transient,ph_match,15,0.06666666666666667,0.0,
Dethloff,CON3-5,traffic_transient,esr_match,15,0.13333333333333333,0.0,
Dethloff,CON3-5,traffic_transient,ecusum_match,15,0.13333333333333333,0.0,
Dethloff,CON3-5,traffic_transient,bonferroni,15,0.06666666666666667,0.0,
Dethloff,CON3-5,traffic_transient,periodic,15,1.0,0.0,
Dethloff,CON3-5,traffic_transient,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,traffic_late,tempo2,15,0.0,1.0,11.666666666666666
Dethloff,CON3-5,traffic_late,tempo_flat,15,0.0,1.0,24.533333333333335
Dethloff,CON3-5,traffic_late,cusum_cal,15,0.0,1.0,17.333333333333332
Dethloff,CON3-5,traffic_late,cusum_match,15,0.0,1.0,21.0
Dethloff,CON3-5,traffic_late,ph_match,15,0.0,1.0,42.666666666666664
Dethloff,CON3-5,traffic_late,esr_match,15,0.0,1.0,17.533333333333335
Dethloff,CON3-5,traffic_late,ecusum_match,15,0.0,1.0,16.2
Dethloff,CON3-5,traffic_late,bonferroni,15,0.0,1.0,15.333333333333334
Dethloff,CON3-5,traffic_late,periodic,15,0.0,1.0,34.0
Dethloff,CON3-5,traffic_late,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,demand_late,tempo2,15,0.0,0.9333333333333333,37.0
Dethloff,CON3-5,demand_late,tempo_flat,15,0.0,0.3333333333333333,41.0
Dethloff,CON3-5,demand_late,cusum_cal,15,0.0,0.9333333333333333,39.642857142857146
Dethloff,CON3-5,demand_late,cusum_match,15,0.0,0.9333333333333333,47.642857142857146
Dethloff,CON3-5,demand_late,ph_match,15,0.0,0.3333333333333333,46.2
Dethloff,CON3-5,demand_late,esr_match,15,0.0,0.5333333333333333,34.375
Dethloff,CON3-5,demand_late,ecusum_match,15,0.0,0.5333333333333333,35.75
Dethloff,CON3-5,demand_late,bonferroni,15,0.0,0.9333333333333333,39.07142857142857
Dethloff,CON3-5,demand_late,periodic,15,0.0,1.0,29.2
Dethloff,CON3-5,demand_late,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,storm,tempo2,15,0.0,1.0,13.133333333333333
Dethloff,CON3-5,storm,tempo_flat,15,0.0,1.0,17.066666666666666
Dethloff,CON3-5,storm,cusum_cal,15,0.0,1.0,23.533333333333335
Dethloff,CON3-5,storm,cusum_match,15,0.0,1.0,26.933333333333334
Dethloff,CON3-5,storm,ph_match,15,0.0,1.0,20.466666666666665
Dethloff,CON3-5,storm,esr_match,15,0.0,1.0,12.666666666666666
Dethloff,CON3-5,storm,ecusum_match,15,0.0,1.0,11.533333333333333
Dethloff,CON3-5,storm,bonferroni,15,0.0,1.0,22.0
Dethloff,CON3-5,storm,periodic,15,0.0,1.0,34.0
Dethloff,CON3-5,storm,rolling_opt,15,1.0,0.0,
Dethloff,CON3-5,rush_crush,tempo2,15,0.0,1.0,16.666666666666668
Dethloff,CON3-5,rush_crush,tempo_flat,15,0.0,1.0,25.933333333333334
Dethloff,CON3-5,rush_crush,cusum_cal,15,0.0,1.0,26.666666666666668
Dethloff,CON3-5,rush_crush,cusum_match,15,0.0,1.0,29.666666666666668
Dethloff,CON3-5,rush_crush,ph_match,15,0.0,1.0,35.266666666666666
Dethloff,CON3-5,rush_crush,esr_match,15,0.0,1.0,20.6
Dethloff,CON3-5,rush_crush,ecusum_match,15,0.0,1.0,20.333333333333332
Dethloff,CON3-5,rush_crush,bonferroni,15,0.0,1.0,22.0
Dethloff,CON3-5,rush_crush,periodic,15,0.0,1.0,31.333333333333332
Dethloff,CON3-5,rush_crush,rolling_opt,15,0.9333333333333333,0.06666666666666667,1.0
Dethloff,CON3-5,black_day,tempo2,15,0.0,1.0,6.266666666666667
Dethloff,CON3-5,black_day,tempo_flat,15,0.0,1.0,5.666666666666667
Dethloff,CON3-5,black_day,cusum_cal,15,0.0,1.0,11.733333333333333
Dethloff,CON3-5,black_day,cusum_match,15,0.0,1.0,15.533333333333333
Dethloff,CON3-5,black_day,ph_match,15,0.0,1.0,7.4
Dethloff,CON3-5,black_day,esr_match,15,0.0,1.0,5.8
Dethloff,CON3-5,black_day,ecusum_match,15,0.0,1.0,4.933333333333334
Dethloff,CON3-5,black_day,bonferroni,15,0.0,1.0,14.0
Dethloff,CON3-5,black_day,periodic,15,0.0,1.0,31.666666666666668
Dethloff,CON3-5,black_day,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,null,tempo2,15,0.0,,
Dethloff,CON3-6,null,tempo_flat,15,0.0,,
Dethloff,CON3-6,null,cusum_cal,15,0.06666666666666667,,
Dethloff,CON3-6,null,cusum_match,15,0.06666666666666667,,
Dethloff,CON3-6,null,ph_match,15,0.06666666666666667,,
Dethloff,CON3-6,null,esr_match,15,0.0,,
Dethloff,CON3-6,null,ecusum_match,15,0.0,,
Dethloff,CON3-6,null,bonferroni,15,0.06666666666666667,,
Dethloff,CON3-6,null,periodic,15,1.0,,
Dethloff,CON3-6,null,rolling_opt,15,1.0,,
Dethloff,CON3-6,null_rain,tempo2,15,0.0,,
Dethloff,CON3-6,null_rain,tempo_flat,15,0.0,,
Dethloff,CON3-6,null_rain,cusum_cal,15,0.0,,
Dethloff,CON3-6,null_rain,cusum_match,15,0.0,,
Dethloff,CON3-6,null_rain,ph_match,15,0.0,,
Dethloff,CON3-6,null_rain,esr_match,15,0.06666666666666667,,
Dethloff,CON3-6,null_rain,ecusum_match,15,0.06666666666666667,,
Dethloff,CON3-6,null_rain,bonferroni,15,0.06666666666666667,,
Dethloff,CON3-6,null_rain,periodic,15,1.0,,
Dethloff,CON3-6,null_rain,rolling_opt,15,1.0,,
Dethloff,CON3-6,traffic_mild,tempo2,15,0.0,0.7333333333333333,44.09090909090909
Dethloff,CON3-6,traffic_mild,tempo_flat,15,0.0,0.06666666666666667,10.0
Dethloff,CON3-6,traffic_mild,cusum_cal,15,0.0,0.4,71.66666666666667
Dethloff,CON3-6,traffic_mild,cusum_match,15,0.0,0.0,
Dethloff,CON3-6,traffic_mild,ph_match,15,0.0,0.0,
Dethloff,CON3-6,traffic_mild,esr_match,15,0.0,0.13333333333333333,72.5
Dethloff,CON3-6,traffic_mild,ecusum_match,15,0.0,0.06666666666666667,75.0
Dethloff,CON3-6,traffic_mild,bonferroni,15,0.0,0.9333333333333333,54.0
Dethloff,CON3-6,traffic_mild,periodic,15,0.0,1.0,34.0
Dethloff,CON3-6,traffic_mild,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,traffic_severe,tempo2,15,0.0,1.0,10.466666666666667
Dethloff,CON3-6,traffic_severe,tempo_flat,15,0.0,0.9333333333333333,19.571428571428573
Dethloff,CON3-6,traffic_severe,cusum_cal,15,0.0,1.0,24.333333333333332
Dethloff,CON3-6,traffic_severe,cusum_match,15,0.0,1.0,47.666666666666664
Dethloff,CON3-6,traffic_severe,ph_match,15,0.0,0.7333333333333333,57.81818181818182
Dethloff,CON3-6,traffic_severe,esr_match,15,0.0,1.0,18.133333333333333
Dethloff,CON3-6,traffic_severe,ecusum_match,15,0.0,1.0,17.866666666666667
Dethloff,CON3-6,traffic_severe,bonferroni,15,0.0,1.0,16.666666666666668
Dethloff,CON3-6,traffic_severe,periodic,15,0.0,1.0,34.0
Dethloff,CON3-6,traffic_severe,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,demand_mild,tempo2,15,0.0,0.0,
Dethloff,CON3-6,demand_mild,tempo_flat,15,0.0,0.0,
Dethloff,CON3-6,demand_mild,cusum_cal,15,0.0,0.0,
Dethloff,CON3-6,demand_mild,cusum_match,15,0.0,0.0,
Dethloff,CON3-6,demand_mild,ph_match,15,0.0,0.0,
Dethloff,CON3-6,demand_mild,esr_match,15,0.0,0.0,
Dethloff,CON3-6,demand_mild,ecusum_match,15,0.0,0.0,
Dethloff,CON3-6,demand_mild,bonferroni,15,0.0,0.26666666666666666,31.0
Dethloff,CON3-6,demand_mild,periodic,15,0.0,1.0,31.0
Dethloff,CON3-6,demand_mild,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,demand_severe,tempo2,15,0.0,1.0,27.733333333333334
Dethloff,CON3-6,demand_severe,tempo_flat,15,0.0,0.5333333333333333,44.875
Dethloff,CON3-6,demand_severe,cusum_cal,15,0.0,1.0,50.666666666666664
Dethloff,CON3-6,demand_severe,cusum_match,15,0.0,0.13333333333333333,75.0
Dethloff,CON3-6,demand_severe,ph_match,15,0.0,0.0,
Dethloff,CON3-6,demand_severe,esr_match,15,0.0,0.6,31.666666666666668
Dethloff,CON3-6,demand_severe,ecusum_match,15,0.0,0.4666666666666667,27.857142857142858
Dethloff,CON3-6,demand_severe,bonferroni,15,0.0,1.0,25.666666666666668
Dethloff,CON3-6,demand_severe,periodic,15,0.0,1.0,31.0
Dethloff,CON3-6,demand_severe,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,dwell_mild,tempo2,15,0.06666666666666667,0.9333333333333333,33.785714285714285
Dethloff,CON3-6,dwell_mild,tempo_flat,15,0.06666666666666667,0.2,41.666666666666664
Dethloff,CON3-6,dwell_mild,cusum_cal,15,0.06666666666666667,0.9333333333333333,50.92857142857143
Dethloff,CON3-6,dwell_mild,cusum_match,15,0.06666666666666667,0.13333333333333333,59.0
Dethloff,CON3-6,dwell_mild,ph_match,15,0.06666666666666667,0.13333333333333333,56.5
Dethloff,CON3-6,dwell_mild,esr_match,15,0.06666666666666667,0.6,43.22222222222222
Dethloff,CON3-6,dwell_mild,ecusum_match,15,0.06666666666666667,0.6,49.77777777777778
Dethloff,CON3-6,dwell_mild,bonferroni,15,0.06666666666666667,0.9333333333333333,26.642857142857142
Dethloff,CON3-6,dwell_mild,periodic,15,0.06666666666666667,0.9333333333333333,30.0
Dethloff,CON3-6,dwell_mild,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,dwell_severe,tempo2,15,0.06666666666666667,0.9333333333333333,3.5714285714285716
Dethloff,CON3-6,dwell_severe,tempo_flat,15,0.06666666666666667,0.9333333333333333,8.0
Dethloff,CON3-6,dwell_severe,cusum_cal,15,0.06666666666666667,0.9333333333333333,12.5
Dethloff,CON3-6,dwell_severe,cusum_match,15,0.06666666666666667,0.9333333333333333,27.857142857142858
Dethloff,CON3-6,dwell_severe,ph_match,15,0.06666666666666667,0.9333333333333333,36.5
Dethloff,CON3-6,dwell_severe,esr_match,15,0.06666666666666667,0.9333333333333333,3.857142857142857
Dethloff,CON3-6,dwell_severe,ecusum_match,15,0.06666666666666667,0.9333333333333333,3.857142857142857
Dethloff,CON3-6,dwell_severe,bonferroni,15,0.06666666666666667,0.9333333333333333,10.0
Dethloff,CON3-6,dwell_severe,periodic,15,0.06666666666666667,0.9333333333333333,30.0
Dethloff,CON3-6,dwell_severe,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,accident_mild,tempo2,15,0.0,0.06666666666666667,10.0
Dethloff,CON3-6,accident_mild,tempo_flat,15,0.0,0.06666666666666667,5.0
Dethloff,CON3-6,accident_mild,cusum_cal,15,0.0,0.06666666666666667,45.0
Dethloff,CON3-6,accident_mild,cusum_match,15,0.0,0.06666666666666667,80.0
Dethloff,CON3-6,accident_mild,ph_match,15,0.0,0.0,
Dethloff,CON3-6,accident_mild,esr_match,15,0.0,0.06666666666666667,10.0
Dethloff,CON3-6,accident_mild,ecusum_match,15,0.0,0.06666666666666667,10.0
Dethloff,CON3-6,accident_mild,bonferroni,15,0.0,0.13333333333333333,43.0
Dethloff,CON3-6,accident_mild,periodic,15,0.0,1.0,33.0
Dethloff,CON3-6,accident_mild,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,accident_severe,tempo2,15,0.0,1.0,31.933333333333334
Dethloff,CON3-6,accident_severe,tempo_flat,15,0.0,1.0,36.53333333333333
Dethloff,CON3-6,accident_severe,cusum_cal,15,0.0,1.0,28.0
Dethloff,CON3-6,accident_severe,cusum_match,15,0.0,1.0,50.333333333333336
Dethloff,CON3-6,accident_severe,ph_match,15,0.0,0.7333333333333333,58.18181818181818
Dethloff,CON3-6,accident_severe,esr_match,15,0.0,0.7333333333333333,44.09090909090909
Dethloff,CON3-6,accident_severe,ecusum_match,15,0.0,0.4666666666666667,40.0
Dethloff,CON3-6,accident_severe,bonferroni,15,0.0,1.0,21.0
Dethloff,CON3-6,accident_severe,periodic,15,0.0,1.0,33.0
Dethloff,CON3-6,accident_severe,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,breakdown,tempo2,15,0.0,0.6666666666666666,18.0
Dethloff,CON3-6,breakdown,tempo_flat,15,0.0,0.6666666666666666,18.0
Dethloff,CON3-6,breakdown,cusum_cal,15,0.0,0.6666666666666666,18.0
Dethloff,CON3-6,breakdown,cusum_match,15,0.0,0.6666666666666666,18.0
Dethloff,CON3-6,breakdown,ph_match,15,0.0,0.6666666666666666,18.0
Dethloff,CON3-6,breakdown,esr_match,15,0.0,0.6666666666666666,18.0
Dethloff,CON3-6,breakdown,ecusum_match,15,0.0,0.6666666666666666,18.0
Dethloff,CON3-6,breakdown,bonferroni,15,0.0,0.7333333333333333,17.454545454545453
Dethloff,CON3-6,breakdown,periodic,15,0.0,1.0,19.933333333333334
Dethloff,CON3-6,breakdown,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,traffic_ramp,tempo2,15,0.0,1.0,11.333333333333334
Dethloff,CON3-6,traffic_ramp,tempo_flat,15,0.0,1.0,25.066666666666666
Dethloff,CON3-6,traffic_ramp,cusum_cal,15,0.0,1.0,24.666666666666668
Dethloff,CON3-6,traffic_ramp,cusum_match,15,0.0,1.0,44.666666666666664
Dethloff,CON3-6,traffic_ramp,ph_match,15,0.0,0.7333333333333333,59.27272727272727
Dethloff,CON3-6,traffic_ramp,esr_match,15,0.0,1.0,19.066666666666666
Dethloff,CON3-6,traffic_ramp,ecusum_match,15,0.0,1.0,20.666666666666668
Dethloff,CON3-6,traffic_ramp,bonferroni,15,0.0,1.0,18.0
Dethloff,CON3-6,traffic_ramp,periodic,15,0.0,1.0,34.0
Dethloff,CON3-6,traffic_ramp,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,demand_ramp,tempo2,15,0.0,1.0,37.666666666666664
Dethloff,CON3-6,demand_ramp,tempo_flat,15,0.06666666666666667,0.0,
Dethloff,CON3-6,demand_ramp,cusum_cal,15,0.0,0.8666666666666667,55.38461538461539
Dethloff,CON3-6,demand_ramp,cusum_match,15,0.0,0.0,
Dethloff,CON3-6,demand_ramp,ph_match,15,0.0,0.0,
Dethloff,CON3-6,demand_ramp,esr_match,15,0.0,0.3333333333333333,42.8
Dethloff,CON3-6,demand_ramp,ecusum_match,15,0.0,0.13333333333333333,40.0
Dethloff,CON3-6,demand_ramp,bonferroni,15,0.0,1.0,36.333333333333336
Dethloff,CON3-6,demand_ramp,periodic,15,0.0,1.0,31.0
Dethloff,CON3-6,demand_ramp,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,traffic_transient,tempo2,15,0.0,0.06666666666666667,0.0
Dethloff,CON3-6,traffic_transient,tempo_flat,15,0.06666666666666667,0.0,
Dethloff,CON3-6,traffic_transient,cusum_cal,15,0.0,0.0,
Dethloff,CON3-6,traffic_transient,cusum_match,15,0.0,0.0,
Dethloff,CON3-6,traffic_transient,ph_match,15,0.0,0.0,
Dethloff,CON3-6,traffic_transient,esr_match,15,0.06666666666666667,0.0,
Dethloff,CON3-6,traffic_transient,ecusum_match,15,0.06666666666666667,0.0,
Dethloff,CON3-6,traffic_transient,bonferroni,15,0.13333333333333333,0.06666666666666667,14.0
Dethloff,CON3-6,traffic_transient,periodic,15,0.9333333333333333,0.06666666666666667,34.0
Dethloff,CON3-6,traffic_transient,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,traffic_late,tempo2,15,0.0,1.0,10.666666666666666
Dethloff,CON3-6,traffic_late,tempo_flat,15,0.0,1.0,21.2
Dethloff,CON3-6,traffic_late,cusum_cal,15,0.0,1.0,25.0
Dethloff,CON3-6,traffic_late,cusum_match,15,0.0,1.0,50.13333333333333
Dethloff,CON3-6,traffic_late,ph_match,15,0.0,0.6,45.77777777777778
Dethloff,CON3-6,traffic_late,esr_match,15,0.0,1.0,18.933333333333334
Dethloff,CON3-6,traffic_late,ecusum_match,15,0.0,1.0,19.4
Dethloff,CON3-6,traffic_late,bonferroni,15,0.0,1.0,14.0
Dethloff,CON3-6,traffic_late,periodic,15,0.0,1.0,34.0
Dethloff,CON3-6,traffic_late,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,demand_late,tempo2,15,0.0,0.9333333333333333,41.642857142857146
Dethloff,CON3-6,demand_late,tempo_flat,15,0.0,0.06666666666666667,18.0
Dethloff,CON3-6,demand_late,cusum_cal,15,0.0,0.6666666666666666,65.5
Dethloff,CON3-6,demand_late,cusum_match,15,0.0,0.0,
Dethloff,CON3-6,demand_late,ph_match,15,0.0,0.0,
Dethloff,CON3-6,demand_late,esr_match,15,0.0,0.3333333333333333,46.6
Dethloff,CON3-6,demand_late,ecusum_match,15,0.0,0.06666666666666667,18.0
Dethloff,CON3-6,demand_late,bonferroni,15,0.0,1.0,35.0
Dethloff,CON3-6,demand_late,periodic,15,0.0,1.0,31.0
Dethloff,CON3-6,demand_late,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,storm,tempo2,15,0.0,1.0,10.066666666666666
Dethloff,CON3-6,storm,tempo_flat,15,0.0,1.0,11.933333333333334
Dethloff,CON3-6,storm,cusum_cal,15,0.0,1.0,32.53333333333333
Dethloff,CON3-6,storm,cusum_match,15,0.0,0.9333333333333333,63.642857142857146
Dethloff,CON3-6,storm,ph_match,15,0.0,1.0,28.533333333333335
Dethloff,CON3-6,storm,esr_match,15,0.0,1.0,11.933333333333334
Dethloff,CON3-6,storm,ecusum_match,15,0.0,1.0,11.333333333333334
Dethloff,CON3-6,storm,bonferroni,15,0.0,1.0,19.333333333333332
Dethloff,CON3-6,storm,periodic,15,0.0,1.0,32.86666666666667
Dethloff,CON3-6,storm,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,rush_crush,tempo2,15,0.0,1.0,19.2
Dethloff,CON3-6,rush_crush,tempo_flat,15,0.0,1.0,28.8
Dethloff,CON3-6,rush_crush,cusum_cal,15,0.0,1.0,38.666666666666664
Dethloff,CON3-6,rush_crush,cusum_match,15,0.0,0.6666666666666666,66.5
Dethloff,CON3-6,rush_crush,ph_match,15,0.0,0.3333333333333333,54.0
Dethloff,CON3-6,rush_crush,esr_match,15,0.0,1.0,26.333333333333332
Dethloff,CON3-6,rush_crush,ecusum_match,15,0.0,1.0,29.6
Dethloff,CON3-6,rush_crush,bonferroni,15,0.0,1.0,20.333333333333332
Dethloff,CON3-6,rush_crush,periodic,15,0.0,1.0,31.0
Dethloff,CON3-6,rush_crush,rolling_opt,15,1.0,0.0,
Dethloff,CON3-6,black_day,tempo2,15,0.0,1.0,3.6
Dethloff,CON3-6,black_day,tempo_flat,15,0.0,1.0,4.2
Dethloff,CON3-6,black_day,cusum_cal,15,0.0,1.0,19.2
Dethloff,CON3-6,black_day,cusum_match,15,0.0,1.0,29.2
Dethloff,CON3-6,black_day,ph_match,15,0.0,1.0,14.066666666666666
Dethloff,CON3-6,black_day,esr_match,15,0.0,1.0,4.133333333333334
Dethloff,CON3-6,black_day,ecusum_match,15,0.0,1.0,4.133333333333334
Dethloff,CON3-6,black_day,bonferroni,15,0.0,1.0,12.266666666666667
Dethloff,CON3-6,black_day,periodic,15,0.0,1.0,23.0
Dethloff,CON3-6,black_day,rolling_opt,15,1.0,0.0,
Dethloff,CON3-7,null,tempo2,15,0.06666666666666667,,
Dethloff,CON3-7,null,tempo_flat,15,0.06666666666666667,,
Dethloff,CON3-7,null,cusum_cal,15,0.0,,
Dethloff,CON3-7,null,cusum_match,15,0.0,,
Dethloff,CON3-7,null,ph_match,15,0.0,,
Dethloff,CON3-7,null,esr_match,15,0.13333333333333333,,
