Instance,Plan,N_cust,K_routes,Travel_km,Fixed_cost,none_rec,none_TBC,none_S,none_HO,none_fail,v1_end_rec,v1_end_TBC,v1_end_S,v1_end_HO,v1_end_fail,v1_end_saving,v1_end_gap,v1_myo_rec,v1_myo_TBC,v1_myo_S,v1_myo_HO,v1_myo_fail,v1_myo_saving,v1_myo_gap,fb_tau_rec,fb_tau_TBC,fb_tau_S,fb_tau_HO,fb_tau_fail,fb_tau_saving,fb_tau_gap,pi1_rec,pi1_TBC,pi1_S,pi1_HO,pi1_fail,pi1_saving,pi1_gap,pi2_rec,pi2_TBC,pi2_S,pi2_HO,pi2_fail,pi2_saving,pi2_gap,pi3_rec,pi3_TBC,pi3_S,pi3_HO,pi3_fail,pi3_saving,pi3_gap,rollout_rec,rollout_TBC,rollout_S,rollout_HO,rollout_fail,rollout_saving,rollout_gap,restock_rec,restock_TBC,restock_S,restock_HO,restock_fail,restock_saving,restock_gap,v2_lsm_rec,v2_lsm_TBC,v2_lsm_S,v2_lsm_HO,v2_lsm_fail,v2_lsm_saving,v2_lsm_gap,v2_act_rec,v2_act_TBC,v2_act_S,v2_act_HO,v2_act_fail,v2_act_saving,v2_act_gap,dp_n_rec,dp_n_TBC,dp_n_S,dp_n_HO,dp_n_fail,dp_n_saving,dp_n_gap,dp_xl_rec,dp_xl_TBC,dp_xl_S,dp_xl_HO,dp_xl_fail,dp_xl_saving,dp_xl_gap,oracle_rec,oracle_TBC,oracle_S,oracle_HO,oracle_fail,oracle_saving,solve_s,eval_s
SCA8-5,Gounaris,50,14,1426.34,632.63,30.75,663.39,0,0.0,0.0361,26.66,659.3,2,0.0237,0.0177,13.3,68.53,27.99,660.62,3,0.0304,0.0152,9.0,78.72,26.66,659.3,2,0.0237,0.0177,13.3,68.53,28.07,660.7,1,0.0126,0.0255,8.73,79.36,27.75,660.38,1,0.0133,0.025,9.77,76.9,27.54,660.17,2,0.014,0.0244,10.46,75.25,27.33,659.97,3,0.0281,0.0159,11.12,73.69,20.25,652.88,4,0.0419,0.0151,34.16,19.21,26.22,658.86,2,0.023,0.0178,14.73,65.16,18.63,651.27,0,0.0022,0.0115,39.41,6.79,27.45,660.08,2,0.022,0.0197,10.75,74.58,25.97,658.6,2,0.0219,0.0181,15.57,63.18,17.75,650.39,3,0.0349,0.0011,42.28,0.0,1.7
SCA8-5,Cui,50,14,1383.83,628.38,30.47,658.85,0,0.0,0.0356,27.22,655.6,2,0.0226,0.0188,10.66,74.06,27.82,656.2,3,0.03,0.0152,8.7,78.84,27.16,655.54,2,0.0226,0.0188,10.86,73.58,27.77,656.15,2,0.0158,0.0234,8.84,78.48,28.03,656.41,1,0.0112,0.0265,8.01,80.52,28.07,656.45,1,0.0109,0.0267,7.87,80.85,27.69,656.07,3,0.0278,0.0164,9.12,77.8,21.01,649.39,4,0.0426,0.0164,31.05,24.44,27.09,655.47,3,0.0266,0.0165,11.08,73.05,18.97,647.35,0,0.0036,0.0124,37.73,8.18,28.43,656.81,2,0.0236,0.0198,6.69,83.72,26.26,654.64,2,0.0206,0.0189,13.81,66.39,17.95,646.33,3,0.034,0.0016,41.09,0.0,1.7
SCA8-5,MDRO,50,16,1642.22,724.22,6.09,730.32,0,0.0,0.0063,6.24,730.46,0,0.0053,0.0033,-2.43,105.94,6.62,730.84,1,0.0058,0.0035,-8.59,120.96,6.24,730.46,0,0.0053,0.0033,-2.43,105.94,6.09,730.32,0,0.0036,0.0043,-0.01,100.02,5.93,730.15,0,0.0017,0.0052,2.73,93.34,5.91,730.14,0,0.0017,0.0052,2.97,92.75,6.54,730.77,0,0.0057,0.0035,-7.4,118.07,4.69,728.91,1,0.0125,0.0027,23.03,43.8,6.21,730.43,0,0.0051,0.0035,-1.88,104.59,4.5,728.72,0,0.0001,0.0026,26.16,36.14,6.09,730.32,0,0.0,0.0063,0.0,100.0,5.64,729.87,0,0.0022,0.0046,7.37,82.02,3.6,727.82,0,0.0063,0.0001,40.97,0.0,2.0
SCA8-4,Det,50,9,1081.05,423.1,267.73,690.83,0,0.0,0.4204,216.04,639.15,7,0.3202,0.1641,19.31,47.47,227.51,650.61,7,0.4143,0.1276,15.02,59.12,215.83,638.93,7,0.3174,0.1649,19.38,47.26,239.03,662.14,6,0.3533,0.1814,10.72,70.84,230.41,653.52,6,0.2628,0.2196,13.94,62.08,224.49,647.59,6,0.2629,0.2072,16.15,56.06,221.61,644.71,7,0.3802,0.1379,17.23,53.13,252.1,675.2,3,0.0997,0.3652,5.84,84.12,215.61,638.71,7,0.3246,0.1616,19.47,47.03,209.9,633.01,5,0.2402,0.175,21.6,41.23,216.78,639.88,7,0.3349,0.1577,19.03,48.22,215.08,638.18,7,0.3191,0.1641,19.67,46.49,169.33,592.44,7,0.3364,0.084,36.75,0.0,2.1
SCA8-4,SAA,50,15,1467.73,671.77,21.68,693.45,0,0.0,0.0238,18.89,690.66,1,0.0139,0.013,12.86,70.62,19.27,691.04,1,0.0152,0.0126,11.11,74.62,18.89,690.66,1,0.0139,0.013,12.86,70.62,19.42,691.19,1,0.0096,0.0158,10.41,76.22,19.88,691.65,1,0.0087,0.0169,8.28,81.08,19.56,691.34,1,0.0096,0.0161,9.75,77.73,19.2,690.98,1,0.0148,0.0128,11.4,73.95,13.62,685.39,3,0.0341,0.0084,37.18,15.03,19.03,690.8,1,0.0131,0.0135,12.23,72.06,12.22,683.99,0,0.0,0.0069,43.63,0.29,19.61,691.38,2,0.0139,0.0138,9.53,78.21,18.57,690.34,1,0.0129,0.0131,14.34,67.23,12.19,683.96,2,0.0237,0.0001,43.76,0.0,1.8
SCA8-4,WDRO,50,17,1678.89,762.89,5.83,768.72,0,0.0,0.0057,5.8,768.69,0,0.0033,0.0037,0.58,98.58,5.69,768.58,0,0.0031,0.0038,2.4,94.09,5.8,768.69,0,0.0033,0.0037,0.58,98.58,5.59,768.48,0,0.0021,0.0042,4.09,89.92,5.69,768.58,0,0.0007,0.0051,2.37,94.16,5.69,768.58,0,0.0007,0.0051,2.37,94.16,5.7,768.59,0,0.003,0.0038,2.25,94.46,4.36,767.25,1,0.0083,0.0028,25.19,37.88,5.77,768.66,0,0.0026,0.0041,1.04,97.45,4.33,767.22,0,0.0003,0.0029,25.79,36.4,5.83,768.72,0,0.0,0.0057,0.0,100.0,5.5,768.39,0,0.0027,0.0038,5.58,86.23,3.47,766.36,0,0.0055,0.0002,40.55,0.0,1.8
SCA8-4,Gounaris,50,14,1467.82,636.78,35.19,671.97,0,0.0,0.0422,30.52,667.3,3,0.0269,0.0208,13.27,69.07,31.48,668.26,3,0.0332,0.018,10.55,75.41,30.52,667.3,3,0.0269,0.0208,13.27,69.07,30.86,667.64,2,0.0226,0.0239,12.31,71.31,31.06,667.85,2,0.0189,0.0264,11.73,72.66,31.26,668.04,2,0.0173,0.0275,11.17,73.97,30.92,667.7,3,0.0313,0.0186,12.14,71.7,23.35,660.13,4,0.0357,0.0203,33.65,21.58,30.52,667.31,3,0.0276,0.0205,13.26,69.1,22.43,659.21,0,0.002,0.0164,36.27,15.46,31.68,668.46,2,0.0211,0.0258,9.98,76.73,29.91,666.69,2,0.0252,0.0214,15.0,65.05,20.09,656.87,4,0.0421,0.0001,42.9,0.0,1.9
SCA8-4,Cui,50,14,1425.52,632.55,29.58,662.13,0,0.0,0.0354,26.1,658.65,2,0.0203,0.0196,11.77,72.2,26.73,659.28,3,0.0261,0.0167,9.64,77.21,26.09,658.64,2,0.0201,0.0197,11.81,72.1,27.07,659.62,2,0.0146,0.0239,8.51,79.9,26.73,659.28,1,0.0119,0.0251,9.63,77.24,27.47,660.02,1,0.0094,0.0273,7.13,83.14,26.55,659.1,2,0.024,0.0178,10.24,75.8,20.45,653.0,4,0.0469,0.0154,30.87,27.06,26.15,658.7,2,0.0214,0.0191,11.62,72.55,17.62,650.18,0,0.0,0.0124,40.42,4.49,26.62,659.17,2,0.0254,0.0173,10.01,76.35,25.54,658.09,2,0.0218,0.0181,13.66,67.74,17.06,649.61,3,0.0347,0.0006,42.32,0.0,1.9
SCA8-4,MDRO,50,16,1694.96,729.5,8.15,737.65,0,0.0,0.0085,8.1,737.59,0,0.0046,0.0057,0.69,98.32,8.31,737.81,0,0.0051,0.0056,-1.95,104.72,8.1,737.59,0,0.0046,0.0057,0.69,98.32,8.06,737.56,0,0.0028,0.0067,1.13,97.26,7.91,737.4,0,0.0014,0.0074,3.02,92.69,7.87,737.37,0,0.001,0.0076,3.45,91.64,8.35,737.84,0,0.0049,0.0057,-2.38,105.77,6.26,735.76,1,0.0105,0.0046,23.17,43.84,8.15,737.65,0,0.0044,0.0059,0.02,99.96,6.15,735.64,0,0.0,0.0046,24.61,40.36,8.15,737.65,0,0.0,0.0085,0.0,100.0,7.59,737.09,0,0.003,0.0062,6.92,83.24,4.79,734.29,0,0.0084,0.0001,41.26,0.0,1.9
SCA8-6,Det,50,9,995.44,414.54,261.48,676.03,0,0.0,0.4062,214.76,629.3,6,0.3049,0.1646,17.87,50.76,221.57,636.12,7,0.3819,0.1319,15.26,57.94,214.7,629.25,6,0.3028,0.1658,17.89,50.7,238.46,653.01,5,0.2521,0.232,8.8,75.74,226.66,641.2,6,0.3182,0.178,13.32,63.3,225.95,640.5,4,0.1907,0.2456,13.59,62.56,216.83,631.38,7,0.3432,0.1463,17.08,52.94,257.14,671.68,1,0.0331,0.3864,1.66,95.42,213.84,628.38,6,0.304,0.1642,18.22,49.78,212.92,627.47,6,0.3003,0.1628,18.57,48.82,213.36,627.91,6,0.3055,0.1626,18.4,49.29,212.82,627.36,6,0.3041,0.1624,18.61,48.71,166.6,581.15,7,0.3237,0.0826,36.29,0.0,1.9
SCA8-6,SAA,50,14,1355.12,625.51,23.06,648.57,0,0.0,0.0267,20.88,646.39,1,0.0161,0.015,9.44,78.22,21.86,647.37,2,0.0212,0.0131,5.19,88.03,21.17,646.68,1,0.0167,0.0149,8.18,81.13,22.05,647.56,1,0.0101,0.0197,4.38,89.89,20.77,646.28,1,0.0104,0.0181,9.92,77.13,21.06,646.57,1,0.0099,0.0187,8.66,80.02,21.58,647.09,2,0.0203,0.0132,6.42,85.2,17.89,643.4,3,0.0335,0.0144,22.42,48.31,20.84,646.35,2,0.0175,0.0141,9.63,77.8,15.57,641.08,0,0.0016,0.0097,32.49,25.08,21.51,647.02,2,0.0169,0.0152,6.72,84.5,20.37,645.88,1,0.0144,0.0154,11.66,73.12,13.06,638.57,2,0.0267,0.0,43.37,0.0,1.8
SCA8-6,WDRO,50,17,1611.45,756.14,4.27,760.41,0,0.0,0.0041,4.21,760.35,0,0.0032,0.0022,1.43,96.64,4.42,760.56,0,0.0036,0.0022,-3.41,108.03,4.22,760.37,0,0.0032,0.0022,1.15,97.29,4.17,760.32,0,0.0015,0.0032,2.34,94.5,4.22,760.37,0,0.0002,0.004,1.09,97.44,4.33,760.47,0,0.0004,0.0039,-1.36,103.2,4.37,760.51,0,0.0034,0.0022,-2.22,105.21,3.18,759.33,1,0.005,0.0022,25.48,40.09,4.15,760.3,0,0.0029,0.0024,2.72,93.59,3.02,759.17,0,0.0004,0.0017,29.19,31.36,4.27,760.41,0,0.0,0.0041,0.0,100.0,4.0,760.14,0,0.0021,0.0027,6.4,84.94,2.45,758.6,0,0.0041,0.0,42.52,0.0,1.6
SCA8-6,Gounaris,50,13,1320.32,587.03,34.58,621.61,0,0.0,0.0433,29.64,616.67,3,0.0312,0.019,14.27,67.18,32.74,619.78,4,0.0487,0.0125,5.29,87.82,29.73,616.76,3,0.0319,0.0187,14.01,67.77,32.47,619.5,2,0.0171,0.0307,6.09,85.99,30.75,617.78,2,0.0263,0.0233,11.06,74.57,30.84,617.87,3,0.0291,0.0218,10.8,75.15,31.21,618.24,4,0.0417,0.0148,9.73,77.62,24.2,611.23,5,0.0631,0.0182,30.02,30.95,29.77,616.81,3,0.0363,0.0165,13.89,68.06,21.16,608.19,0,0.0015,0.0134,38.79,10.77,30.69,617.72,3,0.0342,0.0188,11.24,74.14,29.2,616.24,3,0.0296,0.0196,15.53,64.27,19.54,606.58,4,0.0433,0.0,43.47,0.0,1.7
SCA8-6,Cui,50,13,1286.55,583.65,32.15,615.8,0,0.0,0.0405,28.88,612.53,2,0.0273,0.0206,10.18,76.54,30.6,614.25,3,0.0367,0.0172,4.82,88.88,28.89,612.54,3,0.0279,0.0203,10.15,76.61,30.22,613.87,1,0.0154,0.0291,6.01,86.13,29.28,612.94,2,0.0168,0.0273,8.91,79.44,29.29,612.95,2,0.0172,0.027,8.88,79.53,29.91,613.56,3,0.0334,0.0183,6.97,83.92,23.28,606.93,4,0.0422,0.0212,27.6,36.35,28.64,612.29,2,0.0284,0.0198,10.93,74.8,20.3,603.96,0,0.0011,0.0152,36.85,15.02,29.78,613.44,2,0.0192,0.0265,7.37,83.01,27.78,611.44,2,0.0253,0.0205,13.58,68.68,18.21,601.86,4,0.0404,0.0002,43.37,0.0,1.7
SCA8-6,MDRO,50,16,1575.07,717.51,5.38,722.88,0,0.0,0.0056,5.24,722.74,0,0.0035,0.0033,2.59,93.91,5.17,722.67,0,0.003,0.0036,3.88,90.88,5.29,722.8,0,0.0033,0.0035,1.58,96.29,5.08,722.58,0,0.0016,0.0043,5.61,86.83,5.07,722.58,0,0.0007,0.0048,5.72,86.56,4.97,722.48,0,0.0009,0.0046,7.5,82.38,5.07,722.58,0,0.0027,0.0036,5.69,86.63,4.33,721.84,1,0.0057,0.0033,19.48,54.25,5.01,722.52,0,0.0025,0.0037,6.79,84.05,4.08,721.58,0,0.0003,0.0028,24.17,43.21,5.38,722.88,0,0.0,0.0056,0.0,100.0,4.97,722.47,0,0.0026,0.0036,7.65,82.03,3.09,720.59,0,0.0056,0.0,42.57,0.0,1.6
SCA8-7,Det,50,10,1077.58,457.76,240.91,698.67,0,0.0,0.3587,185.06,642.82,8,0.3125,0.1018,23.18,48.56,194.66,652.42,9,0.408,0.0591,19.2,57.41,184.2,641.95,8,0.3145,0.0997,23.54,47.77,211.46,669.21,7,0.3582,0.118,12.23,72.87,192.98,650.73,7,0.2837,0.1323,19.9,55.85,192.05,649.81,7,0.2902,0.1222,20.28,55.0,190.98,648.74,8,0.384,0.0685,20.72,54.02,222.92,680.68,3,0.1096,0.2992,7.47,83.44,181.84,639.6,8,0.3247,0.0932,24.52,45.6,177.07,634.82,7,0.266,0.0998,26.5,41.2,183.44,641.2,8,0.3237,0.0958,23.85,47.08,181.37,639.13,8,0.3169,0.0965,24.71,45.17,132.33,590.09,9,0.3508,0.0079,45.07,0.0,1.9
SCA8-7,SAA,50,15,1465.45,671.55,24.59,696.13,0,0.0,0.0268,21.28,692.83,2,0.0176,0.0132,13.44,69.09,22.22,693.77,2,0.0228,0.0112,9.62,77.86,21.28,692.83,2,0.0172,0.0134,13.44,69.08,22.02,693.57,1,0.0101,0.0183,10.43,76.02,22.25,693.79,1,0.0121,0.0175,9.51,78.12,22.26,693.8,1,0.0092,0.0191,9.47,78.23,21.85,693.4,2,0.0207,0.012,11.12,74.41,15.91,687.45,3,0.0277,0.0118,35.3,18.82,21.32,692.87,2,0.0165,0.0139,13.28,69.46,14.03,685.58,0,0.0,0.0085,42.93,1.25,22.72,694.27,1,0.013,0.0176,7.58,82.56,20.91,692.46,2,0.0176,0.0129,14.95,65.62,13.9,685.44,2,0.0264,0.0004,43.48,0.0,1.8
SCA8-7,WDRO,50,17,1770.92,772.09,6.06,778.16,0,0.0,0.0059,6.05,778.14,0,0.0033,0.004,0.22,99.47,6.05,778.14,0,0.0032,0.0041,0.19,99.54,6.0,778.09,0,0.0032,0.004,1.12,97.3,5.72,777.81,0,0.002,0.0044,5.74,86.15,5.96,778.05,0,0.0009,0.0054,1.77,95.74,5.93,778.02,0,0.0008,0.0054,2.2,94.69,5.92,778.02,0,0.003,0.0041,2.29,94.48,4.66,776.76,1,0.0062,0.0036,23.09,44.32,5.82,777.91,0,0.0024,0.0043,4.01,90.33,4.27,776.36,0,0.0,0.003,29.6,28.6,6.06,778.16,0,0.0,0.0059,0.0,100.0,5.89,777.98,0,0.0016,0.0048,2.83,93.17,3.55,775.64,0,0.0058,0.0001,41.46,0.0,1.6
SCA8-7,Gounaris,50,14,1427.07,632.71,38.37,671.08,0,0.0,0.0447,33.37,666.08,3,0.0288,0.0224,13.02,69.8,35.21,667.92,3,0.039,0.0183,8.24,80.89,33.34,666.05,3,0.028,0.0228,13.11,69.61,35.04,667.75,3,0.0249,0.0265,8.68,79.88,34.33,667.04,2,0.0211,0.0282,10.53,75.58,34.67,667.37,2,0.0186,0.0298,9.65,77.62,34.25,666.96,3,0.036,0.0191,10.73,75.11,25.89,658.59,5,0.0577,0.0196,32.53,24.57,33.25,665.96,3,0.0296,0.0219,13.35,69.05,23.89,656.6,0,0.0025,0.0147,37.73,12.53,33.95,666.66,3,0.0277,0.0237,11.51,73.31,32.83,665.54,3,0.027,0.0229,14.44,66.53,21.82,654.53,4,0.0443,0.0004,43.13,0.0,1.7
SCA8-7,Cui,50,14,1425.35,632.53,37.21,669.74,0,0.0,0.0431,32.8,665.33,3,0.0293,0.0213,11.85,71.45,33.52,666.06,3,0.0358,0.018,9.9,76.14,32.74,665.28,3,0.0289,0.0214,12.0,71.08,34.12,666.66,2,0.0222,0.0269,8.29,80.03,33.96,666.49,2,0.016,0.0304,8.73,78.96,33.91,666.44,1,0.0152,0.0307,8.87,78.62,33.49,666.03,3,0.0329,0.0199,9.99,75.92,26.3,658.83,4,0.0442,0.0214,29.32,29.36,32.71,665.25,3,0.0288,0.0215,12.08,70.9,23.21,655.74,0,0.0025,0.0144,37.63,9.33,34.15,666.68,2,0.025,0.0253,8.22,80.19,31.92,664.45,2,0.0254,0.0225,14.22,65.74,21.77,654.3,4,0.0415,0.0016,41.5,0.0,1.7
SCA8-7,MDRO,50,17,1679.74,762.97,6.37,769.34,0,0.0,0.0062,6.32,769.29,0,0.0041,0.0038,0.72,98.23,6.34,769.31,0,0.0039,0.0039,0.46,98.86,6.32,769.29,0,0.0041,0.0038,0.72,98.23,6.04,769.01,0,0.0026,0.0044,5.12,87.41,5.96,768.94,0,0.0016,0.0049,6.35,84.38,6.24,769.21,0,0.0022,0.0048,2.0,95.07,6.32,769.29,0,0.0037,0.004,0.71,98.26,5.09,768.06,1,0.0066,0.0037,20.12,50.53,6.13,769.1,0,0.0032,0.0041,3.76,90.76,4.87,767.84,0,0.0003,0.0032,23.55,42.1,6.37,769.34,0,0.0,0.0062,0.0,100.0,6.09,769.07,0,0.0023,0.0046,4.3,89.44,3.78,766.75,0,0.006,0.0002,40.68,0.0,1.8
SCA8-8,Det,50,9,1085.37,423.54,219.69,643.23,0,0.0,0.3334,186.04,609.58,5,0.2178,0.1616,15.32,53.86,189.55,613.09,6,0.2826,0.1298,13.72,58.67,185.49,609.02,5,0.2126,0.1634,15.57,53.1,196.19,619.72,5,0.2222,0.1765,10.7,67.77,195.99,619.53,4,0.1786,0.1993,10.79,67.5,194.56,618.1,4,0.1668,0.2025,11.44,65.54,186.22,609.76,6,0.2593,0.1383,15.24,54.11,212.55,636.08,2,0.0629,0.3024,3.25,90.2,184.49,608.03,5,0.2291,0.1538,16.02,51.73,182.23,605.77,5,0.1963,0.1563,17.05,48.64,184.98,608.52,5,0.2263,0.1559,15.8,52.41,184.47,608.01,5,0.2259,0.1554,16.03,51.71,146.76,570.29,6,0.2481,0.0853,33.2,0.0,2.0
SCA8-8,SAA,50,14,1437.05,633.71,12.42,646.13,0,0.0,0.0146,11.88,645.58,1,0.0081,0.0093,4.41,89.78,12.01,645.71,1,0.0088,0.0091,3.35,92.23,11.89,645.6,1,0.0081,0.0093,4.29,90.05,11.72,645.42,0,0.0046,0.0111,5.67,86.84,11.75,645.46,0,0.0037,0.0117,5.39,87.49,12.14,645.85,0,0.0025,0.0128,2.27,94.74,11.99,645.69,1,0.0085,0.0092,3.51,91.86,8.11,641.81,2,0.0218,0.0054,34.74,19.4,11.63,645.33,1,0.0076,0.0094,6.42,85.11,7.84,641.54,0,0.0003,0.0048,36.91,14.36,12.2,645.91,0,0.0019,0.0132,1.77,95.9,11.55,645.26,1,0.0067,0.0098,7.0,83.76,7.07,640.77,1,0.0145,0.0001,43.1,0.0,1.8
SCA8-8,WDRO,50,17,1664.72,761.47,1.49,762.97,0,0.0,0.0015,1.48,762.95,0,0.0004,0.0012,0.91,97.78,1.63,763.1,0,0.0006,0.0012,-8.88,121.63,1.48,762.95,0,0.0004,0.0012,0.91,97.78,1.42,762.89,0,0.0002,0.0013,4.82,88.26,1.47,762.94,0,0.0001,0.0014,1.65,95.97,1.45,762.92,0,0.0002,0.0013,3.17,92.27,1.48,762.95,0,0.0004,0.0012,0.89,97.83,1.29,762.76,0,0.002,0.0009,13.83,66.3,1.47,762.95,0,0.0004,0.0012,1.36,96.69,1.22,762.69,0,0.0,0.0007,18.5,54.93,1.49,762.97,0,0.0,0.0015,0.0,100.0,1.4,762.87,0,0.0004,0.0011,6.23,84.82,0.88,762.35,0,0.0015,0.0,41.04,0.0,1.6
SCA8-8,Gounaris,50,14,1437.05,633.71,12.47,646.17,0,0.0,0.0146,11.97,645.67,1,0.0076,0.0097,4.03,90.58,12.1,645.8,1,0.0083,0.0095,2.97,93.04,11.98,645.69,1,0.0076,0.0097,3.91,90.85,11.78,645.48,0,0.0043,0.0114,5.55,87.02,11.82,645.53,0,0.0035,0.0119,5.19,87.87,12.21,645.92,0,0.0024,0.0129,2.07,95.15,12.07,645.78,1,0.0079,0.0096,3.17,92.59,8.38,642.08,2,0.0202,0.006,32.8,23.25,11.7,645.4,1,0.007,0.0098,6.2,85.5,8.09,641.79,0,0.0003,0.0051,35.14,17.77,12.25,645.95,0,0.0019,0.0133,1.76,95.88,11.61,645.32,1,0.0064,0.01,6.86,83.95,7.14,640.85,1,0.0144,0.0002,42.74,0.0,1.7
SCA8-8,Cui,50,13,1377.53,592.75,19.82,612.57,0,0.0,0.0256,17.93,610.68,1,0.0151,0.0142,9.52,77.29,19.67,612.42,2,0.0243,0.0107,0.76,98.19,17.93,610.68,1,0.0151,0.0142,9.52,77.29,18.03,610.79,1,0.0116,0.0164,9.01,78.5,18.87,611.62,1,0.0064,0.0205,4.8,88.54,19.01,611.76,0,0.0056,0.0211,4.1,90.22,18.1,610.86,2,0.0181,0.0126,8.65,79.37,12.56,605.31,3,0.0352,0.0092,36.64,12.61,17.75,610.5,1,0.0157,0.0138,10.43,75.12,11.37,604.13,0,0.0003,0.0074,42.61,-1.64,18.83,611.58,1,0.0145,0.0158,5.0,88.07,17.37,610.12,1,0.0153,0.0136,12.38,70.48,11.51,604.26,2,0.025,0.0006,41.92,0.0,1.7
SCA8-8,MDRO,50,16,1694.34,729.43,2.53,731.97,0,0.0,0.0027,2.42,731.86,0,0.0012,0.0018,4.35,88.52,2.35,731.78,0,0.001,0.0018,7.29,80.74,2.42,731.86,0,0.0012,0.0018,4.35,88.52,2.41,731.85,0,0.0011,0.0018,4.75,87.46,2.43,731.86,0,0.0004,0.0023,4.23,88.83,2.43,731.86,0,0.0004,0.0023,4.1,89.17,2.37,731.8,0,0.0009,0.0019,6.48,82.89,1.67,731.1,0,0.0036,0.0011,34.16,9.75,2.37,731.8,0,0.0009,0.0019,6.61,82.55,1.67,731.1,0,0.0,0.0008,34.2,9.64,2.53,731.97,0,0.0,0.0027,0.0,100.0,2.34,731.77,0,0.0008,0.002,7.78,79.45,1.57,731.01,0,0.0025,0.0001,37.85,0.0,1.8
SCA8-9,Det,50,9,1075.38,422.54,277.38,699.92,0,0.0,0.4422,234.84,657.38,6,0.2609,0.2243,15.34,48.44,242.96,665.5,6,0.3446,0.1862,12.41,58.29,233.56,656.1,6,0.2737,0.2154,15.8,46.9,245.18,667.72,5,0.2456,0.252,11.61,60.97,243.22,665.76,5,0.2262,0.2619,12.31,58.6,237.16,659.7,6,0.2572,0.2294,14.5,51.26,238.44,660.98,6,0.3214,0.1939,14.04,52.81,269.7,692.24,2,0.0551,0.4144,2.77,90.69,230.52,653.06,6,0.2755,0.2132,16.89,43.21,226.95,649.49,5,0.2527,0.2119,18.18,38.88,232.04,654.58,6,0.2783,0.2136,16.35,45.05,229.74,652.28,6,0.2701,0.2147,17.17,42.26,194.87,617.41,7,0.3002,0.1419,29.75,0.0,1.9
SCA8-9,SAA,50,14,1450.61,635.06,29.88,664.94,0,0.0,0.0352,27.5,662.56,2,0.0186,0.0216,7.97,81.11,29.18,664.24,3,0.0298,0.0169,2.34,94.46,27.43,662.49,2,0.0194,0.0211,8.19,80.59,28.26,663.33,1,0.0111,0.0267,5.4,87.2,27.89,662.95,1,0.0119,0.026,6.66,84.22,28.56,663.62,1,0.0068,0.0296,4.41,89.55,27.9,662.97,2,0.023,0.0194,6.61,84.34,22.92,657.99,3,0.0317,0.0207,23.27,44.86,27.2,662.26,2,0.0182,0.0216,8.95,78.79,20.0,655.06,0,0.0027,0.0146,33.07,21.65,28.9,663.96,2,0.0225,0.021,3.27,92.26,26.87,661.93,2,0.0164,0.0223,10.07,76.14,17.27,652.33,3,0.0346,0.0006,42.21,0.0,1.7
SCA8-9,WDRO,50,17,1705.78,765.58,5.94,771.52,0,0.0,0.0057,5.74,771.32,0,0.003,0.0039,3.31,91.33,6.06,771.64,0,0.0034,0.0039,-2.07,105.42,5.79,771.36,0,0.0029,0.0039,2.61,93.17,5.53,771.1,0,0.0025,0.0039,6.97,81.74,5.83,771.41,0,0.0006,0.0053,1.83,95.21,5.83,771.41,0,0.0006,0.0053,1.78,95.35,6.07,771.65,0,0.0034,0.0039,-2.17,105.69,4.53,770.11,0,0.0044,0.0034,23.72,37.89,5.82,771.4,0,0.0027,0.0041,1.94,94.91,4.69,770.27,0,0.0001,0.0029,21.04,44.91,5.94,771.52,0,0.0,0.0057,0.0,100.0,5.43,771.01,0,0.0024,0.0039,8.55,77.62,3.67,769.25,0,0.0051,0.0006,38.18,0.0,1.6
SCA8-9,Gounaris,50,14,1433.35,633.33,32.88,666.21,0,0.0,0.0385,29.36,662.69,2,0.0219,0.0215,10.71,73.81,31.09,664.42,3,0.0303,0.0183,5.43,86.7,29.28,662.62,2,0.0223,0.0211,10.93,73.25,29.75,663.08,2,0.0148,0.0261,9.52,76.7,29.31,662.64,1,0.0143,0.0261,10.86,73.43,29.81,663.15,1,0.0132,0.0271,9.31,77.21,30.23,663.56,2,0.0259,0.02,8.06,80.27,23.17,656.5,4,0.0401,0.019,29.54,27.73,28.84,662.17,2,0.0207,0.0217,12.28,69.96,20.72,654.06,0,0.0009,0.0154,36.96,9.56,30.01,663.34,2,0.0239,0.0211,8.73,78.65,28.47,661.81,2,0.0203,0.0216,13.39,67.24,19.44,652.77,3,0.037,0.0015,40.87,0.0,1.7
SCA8-9,Cui,50,14,1435.29,633.53,30.32,663.85,0,0.0,0.0358,27.65,661.18,2,0.0217,0.0201,8.8,78.86,29.22,662.75,3,0.0308,0.0165,3.62,91.29,27.65,661.18,2,0.0217,0.0201,8.8,78.86,28.04,661.57,1,0.0156,0.0241,7.52,81.93,28.69,662.22,1,0.0116,0.0273,5.38,87.08,28.54,662.07,1,0.011,0.0274,5.88,85.89,28.3,661.83,3,0.0266,0.0179,6.68,83.95,21.3,654.82,3,0.0344,0.0181,29.77,28.49,27.02,660.55,2,0.0216,0.0196,10.88,73.87,19.45,652.98,0,0.001,0.0134,35.87,13.85,28.56,662.09,3,0.027,0.0184,5.8,86.06,26.68,660.21,2,0.0184,0.0211,12.0,71.18,17.7,651.23,3,0.0346,0.0012,41.64,0.0,1.7
