Route,Metro,n_stops,scenario,monitor,false_rate,detect_rate,mean_delay
RouteID_0104,DLA,160,storm,tempo2,0.0,1.0,54.75
RouteID_0104,DLA,160,storm,cusum_match,0.0,1.0,149.08333333333334
RouteID_0104,DLA,160,storm,ph_match,0.0,1.0,93.16666666666667
RouteID_0104,DLA,160,rush_crush,tempo2,0.08333333333333333,0.9166666666666666,24.636363636363637
RouteID_0104,DLA,160,rush_crush,cusum_match,0.08333333333333333,0.9166666666666666,111.27272727272727
RouteID_0104,DLA,160,rush_crush,ph_match,0.08333333333333333,0.9166666666666666,103.0
RouteID_0104,DLA,160,black_day,tempo2,0.0,1.0,13.0
RouteID_0104,DLA,160,black_day,cusum_match,0.0,1.0,54.833333333333336
RouteID_0104,DLA,160,black_day,ph_match,0.0,1.0,33.0
RouteID_012d,DLA,140,null,tempo2,0.08333333333333333,,
RouteID_012d,DLA,140,null,cusum_match,0.08333333333333333,,
RouteID_012d,DLA,140,null,ph_match,0.08333333333333333,,
RouteID_012d,DLA,140,null_rain,tempo2,0.0,,
RouteID_012d,DLA,140,null_rain,cusum_match,0.0,,
RouteID_012d,DLA,140,null_rain,ph_match,0.0,,
RouteID_012d,DLA,140,traffic_mild,tempo2,0.25,0.75,78.22222222222223
RouteID_012d,DLA,140,traffic_mild,cusum_match,0.16666666666666666,0.8333333333333334,266.0
RouteID_012d,DLA,140,traffic_mild,ph_match,0.25,0.08333333333333333,417.0
RouteID_012d,DLA,140,traffic_severe,tempo2,0.08333333333333333,0.9166666666666666,16.818181818181817
RouteID_012d,DLA,140,traffic_severe,cusum_match,0.08333333333333333,0.9166666666666666,61.81818181818182
RouteID_012d,DLA,140,traffic_severe,ph_match,0.08333333333333333,0.9166666666666666,100.0
RouteID_012d,DLA,140,demand_mild,tempo2,0.0,1.0,231.08333333333334
RouteID_012d,DLA,140,demand_mild,cusum_match,0.0,0.4166666666666667,478.4
RouteID_012d,DLA,140,demand_mild,ph_match,0.0,0.25,395.6666666666667
RouteID_012d,DLA,140,demand_severe,tempo2,0.0,1.0,41.25
RouteID_012d,DLA,140,demand_severe,cusum_match,0.0,1.0,138.25
RouteID_012d,DLA,140,demand_severe,ph_match,0.0,0.75,330.8888888888889
RouteID_012d,DLA,140,dwell_mild,tempo2,0.0,1.0,44.75
RouteID_012d,DLA,140,dwell_mild,cusum_match,0.0,1.0,129.0
RouteID_012d,DLA,140,dwell_mild,ph_match,0.0,0.5833333333333334,205.85714285714286
RouteID_012d,DLA,140,dwell_severe,tempo2,0.0,1.0,7.083333333333333
RouteID_012d,DLA,140,dwell_severe,cusum_match,0.0,1.0,39.416666666666664
RouteID_012d,DLA,140,dwell_severe,ph_match,0.0,1.0,48.916666666666664
RouteID_012d,DLA,140,accident_mild,tempo2,0.08333333333333333,0.08333333333333333,106.0
RouteID_012d,DLA,140,accident_mild,cusum_match,0.08333333333333333,0.25,152.33333333333334
RouteID_012d,DLA,140,accident_mild,ph_match,0.08333333333333333,0.25,152.33333333333334
RouteID_012d,DLA,140,accident_severe,tempo2,0.08333333333333333,0.5833333333333334,262.2857142857143
RouteID_012d,DLA,140,accident_severe,cusum_match,0.08333333333333333,0.5833333333333334,243.71428571428572
RouteID_012d,DLA,140,accident_severe,ph_match,0.08333333333333333,0.5,210.16666666666666
RouteID_012d,DLA,140,breakdown,tempo2,0.08333333333333333,0.9166666666666666,58.18181818181818
RouteID_012d,DLA,140,breakdown,cusum_match,0.08333333333333333,0.9166666666666666,58.18181818181818
RouteID_012d,DLA,140,breakdown,ph_match,0.08333333333333333,0.9166666666666666,58.18181818181818
RouteID_012d,DLA,140,traffic_ramp,tempo2,0.0,1.0,138.5
RouteID_012d,DLA,140,traffic_ramp,cusum_match,0.0,1.0,196.83333333333334
RouteID_012d,DLA,140,traffic_ramp,ph_match,0.0,1.0,268.1666666666667
RouteID_012d,DLA,140,demand_ramp,tempo2,0.08333333333333333,0.9166666666666666,267.72727272727275
RouteID_012d,DLA,140,demand_ramp,cusum_match,0.08333333333333333,0.9166666666666666,402.72727272727275
RouteID_012d,DLA,140,demand_ramp,ph_match,0.08333333333333333,0.08333333333333333,489.0
RouteID_012d,DLA,140,traffic_transient,tempo2,0.0,1.0,6.083333333333333
RouteID_012d,DLA,140,traffic_transient,cusum_match,0.0,1.0,52.083333333333336
RouteID_012d,DLA,140,traffic_transient,ph_match,0.0,1.0,71.16666666666667
RouteID_012d,DLA,140,traffic_late,tempo2,0.25,0.75,32.77777777777778
RouteID_012d,DLA,140,traffic_late,cusum_match,0.25,0.75,73.88888888888889
RouteID_012d,DLA,140,traffic_late,ph_match,0.25,0.75,138.22222222222223
RouteID_012d,DLA,140,demand_late,tempo2,0.08333333333333333,0.9166666666666666,101.81818181818181
RouteID_012d,DLA,140,demand_late,cusum_match,0.08333333333333333,0.9166666666666666,190.45454545454547
RouteID_012d,DLA,140,demand_late,ph_match,0.08333333333333333,0.3333333333333333,271.75
RouteID_012d,DLA,140,storm,tempo2,0.0,1.0,73.25
RouteID_012d,DLA,140,storm,cusum_match,0.0,1.0,144.33333333333334
RouteID_012d,DLA,140,storm,ph_match,0.0,1.0,102.66666666666667
RouteID_012d,DLA,140,rush_crush,tempo2,0.08333333333333333,0.9166666666666666,22.90909090909091
RouteID_012d,DLA,140,rush_crush,cusum_match,0.08333333333333333,0.9166666666666666,100.0909090909091
RouteID_012d,DLA,140,rush_crush,ph_match,0.08333333333333333,0.9166666666666666,86.18181818181819
RouteID_012d,DLA,140,black_day,tempo2,0.0,1.0,13.0
RouteID_012d,DLA,140,black_day,cusum_match,0.0,1.0,53.583333333333336
RouteID_012d,DLA,140,black_day,ph_match,0.0,1.0,28.916666666666668
RouteID_0146,DCH,182,null,tempo2,0.0,,
RouteID_0146,DCH,182,null,cusum_match,0.0,,
RouteID_0146,DCH,182,null,ph_match,0.0,,
RouteID_0146,DCH,182,null_rain,tempo2,0.0,,
RouteID_0146,DCH,182,null_rain,cusum_match,0.0,,
RouteID_0146,DCH,182,null_rain,ph_match,0.0,,
RouteID_0146,DCH,182,traffic_mild,tempo2,0.08333333333333333,0.9166666666666666,95.0
RouteID_0146,DCH,182,traffic_mild,cusum_match,0.08333333333333333,0.9166666666666666,304.27272727272725
RouteID_0146,DCH,182,traffic_mild,ph_match,0.08333333333333333,0.25,452.0
RouteID_0146,DCH,182,traffic_severe,tempo2,0.0,1.0,16.5
RouteID_0146,DCH,182,traffic_severe,cusum_match,0.0,1.0,77.08333333333333
RouteID_0146,DCH,182,traffic_severe,ph_match,0.0,1.0,106.5
RouteID_0146,DCH,182,demand_mild,tempo2,0.08333333333333333,0.75,302.77777777777777
RouteID_0146,DCH,182,demand_mild,cusum_match,0.0,0.16666666666666666,772.0
RouteID_0146,DCH,182,demand_mild,ph_match,0.0,0.08333333333333333,784.0
RouteID_0146,DCH,182,demand_severe,tempo2,0.08333333333333333,0.9166666666666666,47.72727272727273
RouteID_0146,DCH,182,demand_severe,cusum_match,0.08333333333333333,0.9166666666666666,190.0
RouteID_0146,DCH,182,demand_severe,ph_match,0.08333333333333333,0.8333333333333334,468.3
RouteID_0146,DCH,182,dwell_mild,tempo2,0.0,1.0,34.0
RouteID_0146,DCH,182,dwell_mild,cusum_match,0.0,1.0,157.58333333333334
RouteID_0146,DCH,182,dwell_mild,ph_match,0.0,0.6666666666666666,392.875
RouteID_0146,DCH,182,dwell_severe,tempo2,0.0,1.0,7.5
RouteID_0146,DCH,182,dwell_severe,cusum_match,0.0,1.0,45.25
RouteID_0146,DCH,182,dwell_severe,ph_match,0.0,1.0,59.333333333333336
RouteID_0146,DCH,182,accident_mild,tempo2,0.0,0.3333333333333333,339.75
RouteID_0146,DCH,182,accident_mild,cusum_match,0.0,0.3333333333333333,339.75
RouteID_0146,DCH,182,accident_mild,ph_match,0.0,0.3333333333333333,339.75
RouteID_0146,DCH,182,accident_severe,tempo2,0.16666666666666666,0.5833333333333334,430.42857142857144
RouteID_0146,DCH,182,accident_severe,cusum_match,0.16666666666666666,0.5,319.0
RouteID_0146,DCH,182,accident_severe,ph_match,0.16666666666666666,0.4166666666666667,314.8
RouteID_0146,DCH,182,breakdown,tempo2,0.0,1.0,40.0
RouteID_0146,DCH,182,breakdown,cusum_match,0.0,1.0,40.0
RouteID_0146,DCH,182,breakdown,ph_match,0.0,1.0,40.0
RouteID_0146,DCH,182,traffic_ramp,tempo2,0.0,1.0,112.08333333333333
RouteID_0146,DCH,182,traffic_ramp,cusum_match,0.0,1.0,193.08333333333334
RouteID_0146,DCH,182,traffic_ramp,ph_match,0.0,1.0,239.08333333333334
RouteID_0146,DCH,182,demand_ramp,tempo2,0.08333333333333333,0.9166666666666666,247.72727272727272
RouteID_0146,DCH,182,demand_ramp,cusum_match,0.0,1.0,392.4166666666667
RouteID_0146,DCH,182,demand_ramp,ph_match,0.0,0.4166666666666667,505.4
RouteID_0146,DCH,182,traffic_transient,tempo2,0.0,1.0,10.416666666666666
RouteID_0146,DCH,182,traffic_transient,cusum_match,0.0,1.0,63.75
RouteID_0146,DCH,182,traffic_transient,ph_match,0.0,1.0,87.41666666666667
RouteID_0146,DCH,182,traffic_late,tempo2,0.08333333333333333,0.9166666666666666,26.545454545454547
RouteID_0146,DCH,182,traffic_late,cusum_match,0.08333333333333333,0.9166666666666666,79.27272727272727
RouteID_0146,DCH,182,traffic_late,ph_match,0.08333333333333333,0.9166666666666666,138.9090909090909
RouteID_0146,DCH,182,demand_late,tempo2,0.25,0.75,96.11111111111111
RouteID_0146,DCH,182,demand_late,cusum_match,0.25,0.75,216.44444444444446
RouteID_0146,DCH,182,demand_late,ph_match,0.25,0.25,207.33333333333334
RouteID_0146,DCH,182,storm,tempo2,0.08333333333333333,0.9166666666666666,65.9090909090909
RouteID_0146,DCH,182,storm,cusum_match,0.08333333333333333,0.9166666666666666,147.72727272727272
RouteID_0146,DCH,182,storm,ph_match,0.08333333333333333,0.9166666666666666,109.36363636363636
RouteID_0146,DCH,182,rush_crush,tempo2,0.0,1.0,23.083333333333332
RouteID_0146,DCH,182,rush_crush,cusum_match,0.0,1.0,112.5
RouteID_0146,DCH,182,rush_crush,ph_match,0.0,1.0,112.08333333333333
RouteID_0146,DCH,182,black_day,tempo2,0.08333333333333333,0.9166666666666666,13.727272727272727
RouteID_0146,DCH,182,black_day,cusum_match,0.08333333333333333,0.9166666666666666,54.90909090909091
RouteID_0146,DCH,182,black_day,ph_match,0.08333333333333333,0.9166666666666666,32.0
RouteID_0146,DLA,151,null,tempo2,0.0,,
RouteID_0146,DLA,151,null,cusum_match,0.08333333333333333,,
RouteID_0146,DLA,151,null,ph_match,0.0,,
RouteID_0146,DLA,151,null_rain,tempo2,0.0,,
RouteID_0146,DLA,151,null_rain,cusum_match,0.0,,
RouteID_0146,DLA,151,null_rain,ph_match,0.0,,
RouteID_0146,DLA,151,traffic_mild,tempo2,0.0,1.0,99.58333333333333
RouteID_0146,DLA,151,traffic_mild,cusum_match,0.0,1.0,266.0833333333333
RouteID_0146,DLA,151,traffic_mild,ph_match,0.0,0.25,115.0
RouteID_0146,DLA,151,traffic_severe,tempo2,0.25,0.75,20.555555555555557
RouteID_0146,DLA,151,traffic_severe,cusum_match,0.16666666666666666,0.8333333333333334,72.0
RouteID_0146,DLA,151,traffic_severe,ph_match,0.16666666666666666,0.8333333333333334,110.4
RouteID_0146,DLA,151,demand_mild,tempo2,0.08333333333333333,0.6666666666666666,290.5
RouteID_0146,DLA,151,demand_mild,cusum_match,0.08333333333333333,0.08333333333333333,594.0
RouteID_0146,DLA,151,demand_mild,ph_match,0.08333333333333333,0.08333333333333333,594.0
RouteID_0146,DLA,151,demand_severe,tempo2,0.0,1.0,53.666666666666664
RouteID_0146,DLA,151,demand_severe,cusum_match,0.0,1.0,156.5
RouteID_0146,DLA,151,demand_severe,ph_match,0.0,0.5,249.5
RouteID_0146,DLA,151,dwell_mild,tempo2,0.08333333333333333,0.9166666666666666,60.90909090909091
RouteID_0146,DLA,151,dwell_mild,cusum_match,0.08333333333333333,0.9166666666666666,162.0909090909091
RouteID_0146,DLA,151,dwell_mild,ph_match,0.08333333333333333,0.5833333333333334,318.0
RouteID_0146,DLA,151,dwell_severe,tempo2,0.16666666666666666,0.8333333333333334,9.0
RouteID_0146,DLA,151,dwell_severe,cusum_match,0.16666666666666666,0.8333333333333334,45.5
RouteID_0146,DLA,151,dwell_severe,ph_match,0.16666666666666666,0.8333333333333334,57.3
RouteID_0146,DLA,151,accident_mild,tempo2,0.0,0.25,162.66666666666666
RouteID_0146,DLA,151,accident_mild,cusum_match,0.08333333333333333,0.4166666666666667,205.6
RouteID_0146,DLA,151,accident_mild,ph_match,0.08333333333333333,0.3333333333333333,137.0
RouteID_0146,DLA,151,accident_severe,tempo2,0.08333333333333333,0.5,407.0
RouteID_0146,DLA,151,accident_severe,cusum_match,0.08333333333333333,0.3333333333333333,336.75
RouteID_0146,DLA,151,accident_severe,ph_match,0.08333333333333333,0.25,389.0
RouteID_0146,DLA,151,breakdown,tempo2,0.0,1.0,49.166666666666664
RouteID_0146,DLA,151,breakdown,cusum_match,0.0,1.0,49.166666666666664
RouteID_0146,DLA,151,breakdown,ph_match,0.0,1.0,49.166666666666664
RouteID_0146,DLA,151,traffic_ramp,tempo2,0.25,0.75,127.77777777777777
RouteID_0146,DLA,151,traffic_ramp,cusum_match,0.25,0.75,198.88888888888889
RouteID_0146,DLA,151,traffic_ramp,ph_match,0.25,0.75,253.44444444444446
RouteID_0146,DLA,151,demand_ramp,tempo2,0.08333333333333333,0.9166666666666666,240.72727272727272
RouteID_0146,DLA,151,demand_ramp,cusum_match,0.16666666666666666,0.8333333333333334,369.8
RouteID_0146,DLA,151,demand_ramp,ph_match,0.16666666666666666,0.25,269.6666666666667
RouteID_0146,DLA,151,traffic_transient,tempo2,0.08333333333333333,0.9166666666666666,9.545454545454545
RouteID_0146,DLA,151,traffic_transient,cusum_match,0.08333333333333333,0.9166666666666666,59.09090909090909
RouteID_0146,DLA,151,traffic_transient,ph_match,0.08333333333333333,0.9166666666666666,80.45454545454545
RouteID_0146,DLA,151,traffic_late,tempo2,0.25,0.75,33.333333333333336
RouteID_0146,DLA,151,traffic_late,cusum_match,0.25,0.75,88.0
RouteID_0146,DLA,151,traffic_late,ph_match,0.25,0.75,131.33333333333334
RouteID_0146,DLA,151,demand_late,tempo2,0.16666666666666666,0.8333333333333334,106.0
RouteID_0146,DLA,151,demand_late,cusum_match,0.16666666666666666,0.8333333333333334,224.3
RouteID_0146,DLA,151,demand_late,ph_match,0.16666666666666666,0.25,240.66666666666666
RouteID_0146,DLA,151,storm,tempo2,0.0,1.0,82.58333333333333
RouteID_0146,DLA,151,storm,cusum_match,0.0,1.0,155.16666666666666
RouteID_0146,DLA,151,storm,ph_match,0.0,1.0,111.0
RouteID_0146,DLA,151,rush_crush,tempo2,0.0,1.0,28.5
RouteID_0146,DLA,151,rush_crush,cusum_match,0.0,1.0,111.41666666666667
RouteID_0146,DLA,151,rush_crush,ph_match,0.0,1.0,115.41666666666667
RouteID_0146,DLA,151,black_day,tempo2,0.08333333333333333,0.9166666666666666,13.181818181818182
RouteID_0146,DLA,151,black_day,cusum_match,0.16666666666666666,0.8333333333333334,48.7
RouteID_0146,DLA,151,black_day,ph_match,0.16666666666666666,0.8333333333333334,26.9
RouteID_014d,DBO,175,null,tempo2,0.0,,
RouteID_014d,DBO,175,null,cusum_match,0.0,,
RouteID_014d,DBO,175,null,ph_match,0.0,,
RouteID_014d,DBO,175,null_rain,tempo2,0.0,,
RouteID_014d,DBO,175,null_rain,cusum_match,0.0,,
RouteID_014d,DBO,175,null_rain,ph_match,0.0,,
RouteID_014d,DBO,175,traffic_mild,tempo2,0.16666666666666666,0.8333333333333334,76.7
RouteID_014d,DBO,175,traffic_mild,cusum_match,0.16666666666666666,0.8333333333333334,422.3
RouteID_014d,DBO,175,traffic_mild,ph_match,0.16666666666666666,0.4166666666666667,323.2
RouteID_014d,DBO,175,traffic_severe,tempo2,0.16666666666666666,0.8333333333333334,16.0
RouteID_014d,DBO,175,traffic_severe,cusum_match,0.16666666666666666,0.8333333333333334,121.0
RouteID_014d,DBO,175,traffic_severe,ph_match,0.16666666666666666,0.8333333333333334,88.8
RouteID_014d,DBO,175,demand_mild,tempo2,0.16666666666666666,0.6666666666666666,302.25
RouteID_014d,DBO,175,demand_mild,cusum_match,0.16666666666666666,0.25,217.33333333333334
RouteID_014d,DBO,175,demand_mild,ph_match,0.16666666666666666,0.3333333333333333,311.25
RouteID_014d,DBO,175,demand_severe,tempo2,0.0,1.0,42.5
RouteID_014d,DBO,175,demand_severe,cusum_match,0.0,1.0,274.0833333333333
RouteID_014d,DBO,175,demand_severe,ph_match,0.0,0.75,372.44444444444446
RouteID_014d,DBO,175,dwell_mild,tempo2,0.16666666666666666,0.8333333333333334,52.0
RouteID_014d,DBO,175,dwell_mild,cusum_match,0.16666666666666666,0.8333333333333334,266.5
RouteID_014d,DBO,175,dwell_mild,ph_match,0.16666666666666666,0.8333333333333334,420.4
RouteID_014d,DBO,175,dwell_severe,tempo2,0.0,1.0,5.833333333333333
RouteID_014d,DBO,175,dwell_severe,cusum_match,0.0,1.0,74.16666666666667
RouteID_014d,DBO,175,dwell_severe,ph_match,0.0,1.0,54.666666666666664
RouteID_014d,DBO,175,accident_mild,tempo2,0.08333333333333333,0.4166666666666667,217.2
RouteID_014d,DBO,175,accident_mild,cusum_match,0.08333333333333333,0.4166666666666667,261.8
RouteID_014d,DBO,175,accident_mild,ph_match,0.08333333333333333,0.5833333333333334,339.0
RouteID_014d,DBO,175,accident_severe,tempo2,0.0,0.8333333333333334,436.6
RouteID_014d,DBO,175,accident_severe,cusum_match,0.0,0.6666666666666666,369.5
RouteID_014d,DBO,175,accident_severe,ph_match,0.0,0.8333333333333334,283.8
RouteID_014d,DBO,175,breakdown,tempo2,0.0,1.0,48.75
RouteID_014d,DBO,175,breakdown,cusum_match,0.0,1.0,48.75
RouteID_014d,DBO,175,breakdown,ph_match,0.0,1.0,48.75
RouteID_014d,DBO,175,traffic_ramp,tempo2,0.0,1.0,133.75
RouteID_014d,DBO,175,traffic_ramp,cusum_match,0.0,1.0,263.9166666666667
RouteID_014d,DBO,175,traffic_ramp,ph_match,0.0,1.0,270.5833333333333
RouteID_014d,DBO,175,demand_ramp,tempo2,0.08333333333333333,0.9166666666666666,213.54545454545453
RouteID_014d,DBO,175,demand_ramp,cusum_match,0.08333333333333333,0.9166666666666666,497.6363636363636
RouteID_014d,DBO,175,demand_ramp,ph_match,0.08333333333333333,0.4166666666666667,432.4
RouteID_014d,DBO,175,traffic_transient,tempo2,0.0,1.0,7.916666666666667
RouteID_014d,DBO,175,traffic_transient,cusum_match,0.0,1.0,102.08333333333333
RouteID_014d,DBO,175,traffic_transient,ph_match,0.0,1.0,75.58333333333333
RouteID_014d,DBO,175,traffic_late,tempo2,0.08333333333333333,0.9166666666666666,32.72727272727273
RouteID_014d,DBO,175,traffic_late,cusum_match,0.08333333333333333,0.9166666666666666,133.8181818181818
RouteID_014d,DBO,175,traffic_late,ph_match,0.08333333333333333,0.9166666666666666,124.0909090909091
RouteID_014d,DBO,175,demand_late,tempo2,0.16666666666666666,0.8333333333333334,102.0
RouteID_014d,DBO,175,demand_late,cusum_match,0.16666666666666666,0.75,397.22222222222223
RouteID_014d,DBO,175,demand_late,ph_match,0.25,0.25,369.0
RouteID_014d,DBO,175,storm,tempo2,0.0,1.0,70.08333333333333
RouteID_014d,DBO,175,storm,cusum_match,0.0,1.0,219.5
RouteID_014d,DBO,175,storm,ph_match,0.0,1.0,101.0
RouteID_014d,DBO,175,rush_crush,tempo2,0.08333333333333333,0.9166666666666666,24.181818181818183
RouteID_014d,DBO,175,rush_crush,cusum_match,0.08333333333333333,0.9166666666666666,168.8181818181818
RouteID_014d,DBO,175,rush_crush,ph_match,0.08333333333333333,0.9166666666666666,104.27272727272727
RouteID_014d,DBO,175,black_day,tempo2,0.0,1.0,11.75
RouteID_014d,DBO,175,black_day,cusum_match,0.0,1.0,67.66666666666667
RouteID_014d,DBO,175,black_day,ph_match,0.0,1.0,21.166666666666668
RouteID_0190,DSE,114,null,tempo2,0.0,,
RouteID_0190,DSE,114,null,cusum_match,0.0,,
RouteID_0190,DSE,114,null,ph_match,0.0,,
RouteID_0190,DSE,114,null_rain,tempo2,0.08333333333333333,,
RouteID_0190,DSE,114,null_rain,cusum_match,0.08333333333333333,,
RouteID_0190,DSE,114,null_rain,ph_match,0.16666666666666666,,
RouteID_0190,DSE,114,traffic_mild,tempo2,0.0,1.0,89.16666666666667
RouteID_0190,DSE,114,traffic_mild,cusum_match,0.08333333333333333,0.9166666666666666,264.54545454545456
RouteID_0190,DSE,114,traffic_mild,ph_match,0.08333333333333333,0.0,
RouteID_0190,DSE,114,traffic_severe,tempo2,0.08333333333333333,0.9166666666666666,13.909090909090908
RouteID_0190,DSE,114,traffic_severe,cusum_match,0.08333333333333333,0.9166666666666666,59.72727272727273
RouteID_0190,DSE,114,traffic_severe,ph_match,0.08333333333333333,0.9166666666666666,87.54545454545455
RouteID_0190,DSE,114,demand_mild,tempo2,0.0,0.5833333333333334,256.2857142857143
RouteID_0190,DSE,114,demand_mild,cusum_match,0.0,0.08333333333333333,184.0
RouteID_0190,DSE,114,demand_mild,ph_match,0.0,0.08333333333333333,184.0
RouteID_0190,DSE,114,demand_severe,tempo2,0.08333333333333333,0.9166666666666666,43.36363636363637
RouteID_0190,DSE,114,demand_severe,cusum_match,0.16666666666666666,0.8333333333333334,151.5
RouteID_0190,DSE,114,demand_severe,ph_match,0.16666666666666666,0.5,234.5
RouteID_0190,DSE,114,dwell_mild,tempo2,0.16666666666666666,0.8333333333333334,42.0
RouteID_0190,DSE,114,dwell_mild,cusum_match,0.08333333333333333,0.9166666666666666,143.1818181818182
RouteID_0190,DSE,114,dwell_mild,ph_match,0.08333333333333333,0.6666666666666666,228.375
RouteID_0190,DSE,114,dwell_severe,tempo2,0.0,1.0,6.166666666666667
RouteID_0190,DSE,114,dwell_severe,cusum_match,0.0,1.0,40.416666666666664
RouteID_0190,DSE,114,dwell_severe,ph_match,0.0,1.0,53.416666666666664
RouteID_0190,DSE,114,accident_mild,tempo2,0.08333333333333333,0.0,
RouteID_0190,DSE,114,accident_mild,cusum_match,0.08333333333333333,0.0,
RouteID_0190,DSE,114,accident_mild,ph_match,0.08333333333333333,0.0,
RouteID_0190,DSE,114,accident_severe,tempo2,0.16666666666666666,0.3333333333333333,257.75
RouteID_0190,DSE,114,accident_severe,cusum_match,0.16666666666666666,0.4166666666666667,216.4
RouteID_0190,DSE,114,accident_severe,ph_match,0.16666666666666666,0.3333333333333333,246.75
RouteID_0190,DSE,114,breakdown,tempo2,0.0,1.0,57.916666666666664
RouteID_0190,DSE,114,breakdown,cusum_match,0.0,1.0,57.916666666666664
RouteID_0190,DSE,114,breakdown,ph_match,0.0,1.0,57.916666666666664
RouteID_0190,DSE,114,traffic_ramp,tempo2,0.0,1.0,87.0
RouteID_0190,DSE,114,traffic_ramp,cusum_match,0.0,1.0,139.16666666666666
RouteID_0190,DSE,114,traffic_ramp,ph_match,0.0,1.0,162.41666666666666
RouteID_0190,DSE,114,demand_ramp,tempo2,0.0,1.0,152.83333333333334
RouteID_0190,DSE,114,demand_ramp,cusum_match,0.0,1.0,280.25
RouteID_0190,DSE,114,demand_ramp,ph_match,0.0,0.3333333333333333,196.0
RouteID_0190,DSE,114,traffic_transient,tempo2,0.08333333333333333,0.9166666666666666,10.454545454545455
RouteID_0190,DSE,114,traffic_transient,cusum_match,0.08333333333333333,0.9166666666666666,55.90909090909091
RouteID_0190,DSE,114,traffic_transient,ph_match,0.08333333333333333,0.8333333333333334,82.6
RouteID_0190,DSE,114,traffic_late,tempo2,0.25,0.75,28.88888888888889
RouteID_0190,DSE,114,traffic_late,cusum_match,0.3333333333333333,0.6666666666666666,80.0
RouteID_0190,DSE,114,traffic_late,ph_match,0.3333333333333333,0.6666666666666666,119.75
RouteID_0190,DSE,114,demand_late,tempo2,0.08333333333333333,0.9166666666666666,81.36363636363636
RouteID_0190,DSE,114,demand_late,cusum_match,0.08333333333333333,0.9166666666666666,204.54545454545453
RouteID_0190,DSE,114,demand_late,ph_match,0.08333333333333333,0.3333333333333333,261.75
RouteID_0190,DSE,114,storm,tempo2,0.0,1.0,51.083333333333336
RouteID_0190,DSE,114,storm,cusum_match,0.0,1.0,120.5
RouteID_0190,DSE,114,storm,ph_match,0.0,1.0,83.08333333333333
RouteID_0190,DSE,114,rush_crush,tempo2,0.0,1.0,26.833333333333332
RouteID_0190,DSE,114,rush_crush,cusum_match,0.0,1.0,97.5
RouteID_0190,DSE,114,rush_crush,ph_match,0.0,1.0,92.91666666666667
RouteID_0190,DSE,114,black_day,tempo2,0.08333333333333333,0.9166666666666666,12.818181818181818
RouteID_0190,DSE,114,black_day,cusum_match,0.08333333333333333,0.9166666666666666,49.36363636363637
RouteID_0190,DSE,114,black_day,ph_match,0.08333333333333333,0.9166666666666666,25.0
RouteID_0197,DSE,111,null,tempo2,0.08333333333333333,,
RouteID_0197,DSE,111,null,cusum_match,0.08333333333333333,,
RouteID_0197,DSE,111,null,ph_match,0.08333333333333333,,
RouteID_0197,DSE,111,null_rain,tempo2,0.0,,
RouteID_0197,DSE,111,null_rain,cusum_match,0.0,,
RouteID_0197,DSE,111,null_rain,ph_match,0.0,,
RouteID_0197,DSE,111,traffic_mild,tempo2,0.16666666666666666,0.8333333333333334,78.0
RouteID_0197,DSE,111,traffic_mild,cusum_match,0.16666666666666666,0.8333333333333334,249.9
RouteID_0197,DSE,111,traffic_mild,ph_match,0.16666666666666666,0.25,225.33333333333334
RouteID_0197,DSE,111,traffic_severe,tempo2,0.0,1.0,13.333333333333334
RouteID_0197,DSE,111,traffic_severe,cusum_match,0.0,1.0,61.25
RouteID_0197,DSE,111,traffic_severe,ph_match,0.0,1.0,87.41666666666667
RouteID_0197,DSE,111,demand_mild,tempo2,0.0,0.75,234.55555555555554
RouteID_0197,DSE,111,demand_mild,cusum_match,0.08333333333333333,0.25,137.33333333333334
RouteID_0197,DSE,111,demand_mild,ph_match,0.0,0.3333333333333333,125.25
RouteID_0197,DSE,111,demand_severe,tempo2,0.0,1.0,37.833333333333336
RouteID_0197,DSE,111,demand_severe,cusum_match,0.0,1.0,137.41666666666666
RouteID_0197,DSE,111,demand_severe,ph_match,0.0,0.25,108.66666666666667
RouteID_0197,DSE,111,dwell_mild,tempo2,0.0,1.0,45.416666666666664
RouteID_0197,DSE,111,dwell_mild,cusum_match,0.0,1.0,149.0
RouteID_0197,DSE,111,dwell_mild,ph_match,0.0,0.5,268.8333333333333
RouteID_0197,DSE,111,dwell_severe,tempo2,0.16666666666666666,0.8333333333333334,7.6
RouteID_0197,DSE,111,dwell_severe,cusum_match,0.16666666666666666,0.8333333333333334,39.5
RouteID_0197,DSE,111,dwell_severe,ph_match,0.16666666666666666,0.8333333333333334,58.5
RouteID_0197,DSE,111,accident_mild,tempo2,0.0,0.25,216.0
RouteID_0197,DSE,111,accident_mild,cusum_match,0.0,0.25,216.0
RouteID_0197,DSE,111,accident_mild,ph_match,0.0,0.25,216.0
RouteID_0197,DSE,111,accident_severe,tempo2,0.08333333333333333,0.5,252.83333333333334
RouteID_0197,DSE,111,accident_severe,cusum_match,0.08333333333333333,0.6666666666666666,168.375
RouteID_0197,DSE,111,accident_severe,ph_match,0.08333333333333333,0.4166666666666667,176.4
RouteID_0197,DSE,111,breakdown,tempo2,0.16666666666666666,0.8333333333333334,42.0
RouteID_0197,DSE,111,breakdown,cusum_match,0.16666666666666666,0.8333333333333334,42.0
